Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
24000.0,2014-03-30,debt_consolidation,688.0,38.99%,919xx,CA,< 1 year,0.0
15000.0,2014-03-30,other,670.0,0%,076xx,NJ,< 1 year,0.0
3000.0,2014-03-31,other,598.0,43.36%,042xx,MA,< 1 year,0.0
10000.0,2014-04-03,Debt consolidation,727.0,10.29%,327xx,FL,4 years,0.0
5000.0,2014-04-04,major_purchase,637.0,7.71%,180xx,PA,< 1 year,0.0
10000.0,2014-04-07,car,701.0,1.36%,631xx,MO,< 1 year,0.0
2000.0,2014-04-09,other,666.0,32.07%,139xx,NY,< 1 year,0.0
5000.0,2014-04-09,credit_card,553.0,9999%,722xx,AR,< 1 year,0.0
25000.0,2014-04-10,home_improvement,669.0,39.62%,283xx,NC,< 1 year,0.0
13000.0,2014-04-11,credit_card,711.0,58.76%,330xx,FL,< 1 year,0.0
1000.0,2014-04-12,car,697.0,88.8%,787xx,TX,< 1 year,0.0
12000.0,2014-04-12,debt_consolidation,666.0,40.37%,631xx,MO,< 1 year,0.0
15000.0,2014-04-14,credit_card,750.0,22.17%,936xx,CA,< 1 year,0.0
5000.0,2014-04-14,Credit card refinancing,666.0,8.31%,604xx,IL,8 years,0.0
35000.0,2014-04-15,debt_consolidation,671.0,22.65%,853xx,AZ,< 1 year,0.0
5000.0,2014-04-19,car,501.0,1.5%,557xx,MN,< 1 year,0.0
1000.0,2014-04-21,car,568.0,1.69%,722xx,AR,< 1 year,0.0
5000.0,2014-04-23,other,527.0,25.34%,432xx,OH,< 1 year,0.0
5000.0,2014-04-23,credit_card,501.0,55.65%,793xx,TX,< 1 year,0.0
1000.0,2014-04-23,medical,524.0,104.76%,932xx,CA,< 1 year,0.0
4000.0,2014-04-25,car,687.0,458.5%,300xx,GA,< 1 year,0.0
12000.0,2014-04-26,credit_card,612.0,7.07%,208xx,MD,< 1 year,0.0
13000.0,2014-04-28,moving,651.0,24.02%,136xx,NY,< 1 year,0.0
2500.0,2014-04-29,debt_consolidation,587.0,23.88%,087xx,NJ,< 1 year,0.0
30000.0,2014-05-01,home_improvement,648.0,18.89%,467xx,IN,< 1 year,0.0
7000.0,2014-05-02,debt_consolidation,666.0,68.38%,234xx,VA,< 1 year,0.0
2700.0,2014-05-04,debt_consolidation,611.0,13.32%,490xx,MI,< 1 year,0.0
35000.0,2014-05-07,debt_consolidation,684.0,14.11%,300xx,GA,< 1 year,0.0
2700.0,2014-05-07,debt_consolidation,600.0,493.41%,853xx,AZ,< 1 year,0.0
5500.0,2014-05-08,debt_consolidation,563.0,20.21%,559xx,MN,< 1 year,0.0
9000.0,2014-05-09,debt_consolidation,637.0,42.98%,806xx,CO,< 1 year,0.0
1000.0,2014-05-12,other,501.0,16.41%,023xx,MA,< 1 year,0.0
35000.0,2014-05-13,debt_consolidation,731.0,10.25%,412xx,KY,< 1 year,0.0
35000.0,2014-05-13,credit_card,630.0,64.18%,546xx,WI,< 1 year,0.0
15000.0,2014-05-14,Other,742.0,6.9%,084xx,NJ,< 1 year,0.0
12000.0,2014-05-15,major_purchase,647.0,0.53%,117xx,NY,< 1 year,0.0
35000.0,2014-05-17,home_improvement,675.0,33.57%,347xx,FL,< 1 year,0.0
1000.0,2014-05-18,moving,635.0,2.61%,664xx,KS,< 1 year,0.0
11200.0,2014-05-20,debt_consolidation,658.0,35.43%,124xx,NY,< 1 year,0.0
15000.0,2014-05-20,Credit card refinancing,682.0,11.46%,940xx,CA,10+ years,0.0
2000.0,2014-05-21,debt_consolidation,623.0,13.84%,925xx,CA,< 1 year,0.0
35000.0,2014-05-22,debt_consolidation,651.0,30.93%,776xx,TX,< 1 year,0.0
8000.0,2014-05-22,credit_card,563.0,52%,937xx,CA,< 1 year,0.0
5000.0,2014-05-23,other,605.0,37.6%,070xx,NJ,< 1 year,0.0
20000.0,2014-05-24,debt_consolidation,681.0,16.13%,290xx,SC,< 1 year,0.0
27000.0,2014-05-26,home_improvement,689.0,65.62%,134xx,NY,< 1 year,0.0
11000.0,2014-05-27,other,603.0,15.1%,754xx,TX,< 1 year,0.0
5000.0,2014-05-27,debt_consolidation,668.0,32.86%,857xx,AZ,< 1 year,0.0
3500.0,2014-05-28,other,504.0,0%,191xx,PA,< 1 year,0.0
3500.0,2014-06-02,major_purchase,501.0,12.16%,105xx,NY,< 1 year,0.0
3000.0,2014-06-03,debt_consolidation,541.0,0.91%,481xx,MI,< 1 year,0.0
10000.0,2014-06-03,credit_card,720.0,41%,112xx,NY,< 1 year,0.0
7700.0,2014-06-04,debt_consolidation,605.0,21.12%,933xx,CA,< 1 year,0.0
1000.0,2014-06-07,other,618.0,80.24%,760xx,TX,< 1 year,0.0
1000.0,2014-06-07,home_improvement,671.0,8.64%,760xx,TX,< 1 year,0.0
35000.0,2014-06-10,debt_consolidation,675.0,28.98%,983xx,WA,< 1 year,0.0
7000.0,2014-06-11,debt_consolidation,626.0,10.04%,617xx,IL,< 1 year,0.0
10000.0,2014-06-11,other,531.0,7.82%,079xx,NJ,< 1 year,0.0
4500.0,2014-06-11,debt_consolidation,644.0,67.92%,281xx,NC,< 1 year,0.0
15000.0,2014-06-16,credit_card,683.0,47.4%,331xx,FL,< 1 year,0.0
3500.0,2014-06-16,car,540.0,19.64%,631xx,MO,< 1 year,0.0
25000.0,2014-06-16,Business Loan,,-1%,088xx,NJ,< 1 year,0.0
10000.0,2014-06-17,car,687.0,5.8%,030xx,NH,< 1 year,0.0
6500.0,2014-06-18,debt_consolidation,733.0,32.76%,853xx,AZ,< 1 year,0.0
10000.0,2014-06-19,debt_consolidation,712.0,31.31%,658xx,MO,< 1 year,0.0
17000.0,2014-06-20,debt_consolidation,671.0,20.32%,334xx,FL,< 1 year,0.0
10000.0,2014-06-22,credit_card,,-1%,323xx,FL,< 1 year,0.0
2500.0,2014-06-22,debt_consolidation,623.0,363.14%,302xx,GA,< 1 year,0.0
20000.0,2014-06-22,credit_card,669.0,11.25%,076xx,NJ,< 1 year,0.0
20000.0,2014-06-23,debt_consolidation,,-1%,928xx,CA,< 1 year,0.0
30000.0,2014-06-24,credit_card,652.0,79.02%,380xx,TN,< 1 year,0.0
2000.0,2014-06-24,house,603.0,4.5%,080xx,NJ,< 1 year,0.0
2000.0,2014-06-27,debt_consolidation,,0%,070xx,NJ,< 1 year,0.0
16000.0,2014-06-28,credit_card,692.0,43%,281xx,NC,< 1 year,0.0
4000.0,2014-06-28,debt_consolidation,615.0,10.32%,011xx,MA,< 1 year,0.0
5000.0,2014-07-01,other,,-1%,465xx,IN,< 1 year,0.0
20000.0,2014-07-01,Debt consolidation,766.0,13.98%,970xx,OR,4 years,0.0
8000.0,2014-07-01,debt_consolidation,625.0,21.67%,083xx,NJ,< 1 year,0.0
1000.0,2014-07-01,other,,-1%,778xx,TX,< 1 year,0.0
7000.0,2014-07-01,car,599.0,1%,065xx,CT,5 years,0.0
12000.0,2014-07-02,debt_consolidation,626.0,22.65%,480xx,MI,5 years,0.0
2000.0,2014-07-02,debt_consolidation,,-1%,357xx,AL,< 1 year,0.0
10000.0,2014-07-03,debt_consolidation,,-1%,358xx,AL,< 1 year,0.0
25000.0,2014-07-04,credit_card,,-1%,111xx,NY,< 1 year,0.0
8000.0,2014-07-04,house,501.0,48.75%,432xx,OH,< 1 year,0.0
1500.0,2014-07-05,other,,-1%,902xx,CA,< 1 year,0.0
1500.0,2014-07-05,car,,-1%,729xx,AR,< 1 year,0.0
35000.0,2014-07-05,house,663.0,15.84%,274xx,NC,< 1 year,0.0
2000.0,2014-07-06,car,,0%,005xx,CT,< 1 year,0.0
2000.0,2014-07-07,moving,608.0,4.17%,323xx,FL,< 1 year,0.0
1000.0,2014-07-07,medical,573.0,37.55%,752xx,TX,< 1 year,0.0
30000.0,2014-07-07,debt_consolidation,674.0,87.44%,331xx,FL,< 1 year,0.0
8000.0,2014-07-07,debt_consolidation,692.0,9.45%,387xx,MS,< 1 year,0.0
5000.0,2014-07-08,debt_consolidation,612.0,6.17%,751xx,TX,< 1 year,0.0
5000.0,2014-07-09,major_purchase,549.0,32.18%,278xx,NC,< 1 year,0.0
10000.0,2014-07-09,debt_consolidation,723.0,50.28%,335xx,FL,5 years,0.0
2000.0,2014-07-09,other,567.0,16.76%,193xx,PA,< 1 year,0.0
30000.0,2014-07-10,Debt consolidation,,0%,917xx,CA,10+ years,2.0
12000.0,2014-07-11,debt_consolidation,678.0,19.81%,958xx,CA,< 1 year,0.0
11000.0,2014-07-12,debt_consolidation,606.0,15.75%,928xx,CA,< 1 year,0.0
20000.0,2014-07-12,debt_consolidation,604.0,8.85%,672xx,KS,< 1 year,0.0
25000.0,2014-07-13,Debt consolidation,712.0,17.19%,072xx,NJ,,0.0
12000.0,2014-07-13,debt_consolidation,567.0,52.6%,658xx,MO,< 1 year,0.0
12000.0,2014-07-14,debt_consolidation,661.0,17.73%,604xx,IL,< 1 year,0.0
35000.0,2014-07-14,home_improvement,672.0,31.55%,050xx,VT,< 1 year,0.0
22000.0,2014-07-14,home_improvement,663.0,17.16%,236xx,VA,< 1 year,0.0
1000.0,2014-07-14,other,521.0,1.8%,306xx,GA,< 1 year,0.0
4000.0,2014-07-14,credit_card,655.0,39.1%,932xx,CA,< 1 year,0.0
9000.0,2014-07-15,debt_consolidation,614.0,24.26%,370xx,TN,< 1 year,0.0
15000.0,2014-07-16,debt_consolidation,673.0,62.98%,291xx,SC,< 1 year,0.0
10000.0,2014-07-17,debt_consolidation,,-1%,610xx,IL,< 1 year,0.0
15000.0,2014-07-18,Credit card refinancing,696.0,20.41%,331xx,FL,4 years,0.0
5000.0,2014-07-19,major_purchase,526.0,9.6%,312xx,GA,< 1 year,0.0
35000.0,2014-07-19,credit_card,695.0,33.91%,799xx,TX,< 1 year,0.0
35000.0,2014-07-20,home_improvement,669.0,14.29%,300xx,GA,< 1 year,0.0
3500.0,2014-07-20,home_improvement,,-1%,620xx,IL,< 1 year,0.0
5000.0,2014-07-22,moving,530.0,31.5%,299xx,SC,< 1 year,0.0
1000.0,2014-07-23,other,,-1%,142xx,NY,< 1 year,0.0
25000.0,2014-07-23,debt_consolidation,652.0,122.71%,616xx,IL,< 1 year,0.0
6000.0,2014-07-23,debt_consolidation,501.0,146.23%,482xx,MI,< 1 year,0.0
30000.0,2014-07-24,debt_consolidation,,50.51%,656xx,MO,< 1 year,0.0
1000.0,2014-07-24,other,550.0,36.85%,388xx,MS,< 1 year,0.0
3000.0,2014-07-25,other,,-1%,210xx,MD,< 1 year,0.0
6000.0,2014-07-25,other,684.0,27.23%,400xx,KY,< 1 year,0.0
1800.0,2014-07-25,other,580.0,33.96%,606xx,IL,< 1 year,0.0
1000.0,2014-07-26,other,,0%,923xx,CA,< 1 year,0.0
3500.0,2014-07-29,small_business,612.0,113.87%,112xx,NY,< 1 year,0.0
3000.0,2014-07-29,debt_consolidation,,-1%,551xx,MN,< 1 year,0.0
2000.0,2014-07-29,debt_consolidation,,-1%,244xx,VA,< 1 year,0.0
10000.0,2014-07-31,debt_consolidation,639.0,18.04%,455xx,OH,< 1 year,0.0
15000.0,2014-07-31,debt_consolidation,,-1%,232xx,VA,< 1 year,0.0
19000.0,2014-08-04,other,,-1%,083xx,NJ,< 1 year,0.0
6000.0,2014-08-04,debt_consolidation,562.0,1%,995xx,AK,< 1 year,0.0
5000.0,2014-08-04,debt_consolidation,,-1%,029xx,RI,< 1 year,0.0
5000.0,2014-08-04,other,,-1%,190xx,PA,< 1 year,0.0
1000.0,2014-08-05,debt_consolidation,593.0,8.61%,604xx,IL,< 1 year,0.0
10000.0,2014-08-05,debt_consolidation,666.0,8.03%,374xx,TN,< 1 year,0.0
15000.0,2014-08-05,Moving and relocation,667.0,29.36%,564xx,MN,9 years,0.0
1000.0,2014-08-05,moving,,-1%,240xx,VA,< 1 year,0.0
1000.0,2014-08-05,car,567.0,25.23%,770xx,TX,< 1 year,0.0
3000.0,2014-08-06,other,,-1%,783xx,TX,< 1 year,0.0
1500.0,2014-08-06,debt_consolidation,501.0,4.91%,941xx,CA,< 1 year,0.0
20000.0,2014-08-07,car,726.0,1.31%,900xx,CA,5 years,0.0
1500.0,2014-08-10,home_improvement,594.0,13.92%,903xx,CA,< 1 year,0.0
10000.0,2014-08-10,moving,520.0,222.46%,468xx,IN,< 1 year,0.0
8000.0,2014-08-12,debt_consolidation,,-1%,960xx,CA,< 1 year,0.0
8500.0,2014-08-12,debt_consolidation,,-1%,604xx,IL,< 1 year,0.0
35000.0,2014-08-13,Debt consolidation,812.0,11.46%,150xx,PA,10+ years,0.0
3000.0,2014-08-15,other,,-1%,760xx,TX,< 1 year,0.0
6000.0,2014-08-15,major_purchase,693.0,3.44%,329xx,FL,5 years,0.0
35000.0,2014-08-16,Home buying,,0%,296xx,SC,4 years,2.0
5000.0,2014-08-17,other,717.0,13.87%,462xx,IN,< 1 year,0.0
17500.0,2014-08-17,debt_consolidation,,-1%,761xx,TX,< 1 year,0.0
15000.0,2014-08-19,Business Loan,,-1%,282xx,NC,< 1 year,0.0
2500.0,2014-08-19,debt_consolidation,,-1%,300xx,GA,< 1 year,0.0
2500.0,2014-08-19,debt_consolidation,,-1%,760xx,TX,< 1 year,0.0
10000.0,2014-08-20,home_improvement,,-1%,168xx,PA,< 1 year,0.0
1600.0,2014-08-22,moving,527.0,0.93%,752xx,TX,< 1 year,0.0
10000.0,2014-08-23,debt_consolidation,,-1%,233xx,VA,< 1 year,0.0
20000.0,2014-08-23,debt_consolidation,,-1%,236xx,VA,10+ years,0.0
1000.0,2014-08-25,other,509.0,38.37%,806xx,CO,< 1 year,0.0
4000.0,2014-08-26,vacation,710.0,22.86%,577xx,SD,< 1 year,0.0
25000.0,2014-08-27,small_business,,-1%,173xx,PA,< 1 year,0.0
15000.0,2014-08-27,debt_consolidation,503.0,29.13%,328xx,FL,< 1 year,0.0
1000.0,2014-08-28,debt_consolidation,,-1%,786xx,TX,< 1 year,0.0
25000.0,2014-08-29,Business,755.0,7.57%,117xx,NY,3 years,0.0
5000.0,2014-08-29,small_business,540.0,9.93%,284xx,NC,< 1 year,0.0
15000.0,2014-08-31,debt_consolidation,682.0,10.28%,934xx,CA,< 1 year,0.0
5000.0,2014-08-31,moving,609.0,0%,302xx,GA,< 1 year,0.0
6000.0,2014-09-01,debt_consolidation,607.0,7.8%,080xx,NJ,< 1 year,0.0
7500.0,2014-09-01,debt_consolidation,573.0,5.66%,974xx,OR,< 1 year,0.0
19000.0,2014-09-02,credit_card,,-1%,933xx,CA,< 1 year,0.0
1000.0,2014-09-02,moving,,-1%,207xx,MD,< 1 year,0.0
19500.0,2014-09-04,other,,-1%,215xx,MD,< 1 year,0.0
2000.0,2014-09-04,debt_consolidation,,-1%,064xx,CT,< 1 year,0.0
10000.0,2014-09-05,debt_consolidation,655.0,5.71%,452xx,OH,< 1 year,0.0
15000.0,2014-09-05,Home improvement,661.0,5.57%,028xx,RI,10+ years,0.0
2500.0,2014-09-07,medical,702.0,19.55%,752xx,TX,< 1 year,0.0
11000.0,2014-09-07,small_business,,-1%,070xx,NJ,< 1 year,0.0
15000.0,2014-09-08,debt_consolidation,,-1%,891xx,NV,< 1 year,0.0
1750.0,2014-09-09,Debt consolidation,,0%,481xx,MI,10+ years,2.0
8000.0,2014-09-09,debt_consolidation,,0%,236xx,VA,< 1 year,0.0
25000.0,2014-09-09,Debt consolidation,655.0,14.28%,104xx,NY,3 years,0.0
6000.0,2014-09-10,debt_consolidation,610.0,27.26%,454xx,OH,< 1 year,0.0
14000.0,2014-09-11,car,695.0,82.12%,894xx,NV,< 1 year,0.0
20000.0,2014-09-12,Business Loan,,-1%,443xx,OH,< 1 year,0.0
2000.0,2014-09-12,medical,590.0,0%,923xx,CA,< 1 year,0.0
28000.0,2014-09-12,credit_card,649.0,27.6%,730xx,OK,< 1 year,0.0
10000.0,2014-09-14,debt_consolidation,644.0,8.18%,088xx,NJ,< 1 year,0.0
20000.0,2014-09-15,debt_consolidation,601.0,14.25%,857xx,AZ,< 1 year,0.0
35000.0,2014-09-17,other,589.0,17.22%,975xx,OR,< 1 year,0.0
1500.0,2014-09-19,other,655.0,0%,302xx,GA,< 1 year,0.0
2500.0,2014-09-19,medical,675.0,16.64%,951xx,CA,< 1 year,0.0
6000.0,2014-09-20,debt_consolidation,565.0,7.76%,207xx,MD,< 1 year,0.0
2000.0,2014-09-20,debt_consolidation,652.0,0%,082xx,NJ,< 1 year,0.0
9000.0,2014-09-21,debt_consolidation,557.0,33.29%,281xx,NC,< 1 year,0.0
1500.0,2014-09-21,other,588.0,13.73%,292xx,SC,< 1 year,0.0
1000.0,2014-09-21,credit_card,544.0,5.19%,145xx,NY,< 1 year,0.0
5000.0,2014-09-21,debt_consolidation,595.0,20.35%,751xx,TX,< 1 year,0.0
5500.0,2014-09-22,other,663.0,43.09%,351xx,AL,5 years,0.0
6000.0,2014-09-23,Debt consolidation,733.0,31.24%,891xx,NV,< 1 year,0.0
35000.0,2014-09-24,home_improvement,681.0,15.67%,604xx,IL,< 1 year,0.0
7500.0,2014-09-24,debt_consolidation,810.0,25.49%,300xx,GA,< 1 year,0.0
25000.0,2014-09-24,debt_consolidation,613.0,25.59%,967xx,HI,< 1 year,0.0
15000.0,2014-09-25,debt_consolidation,582.0,37.74%,113xx,NY,< 1 year,0.0
5000.0,2014-09-26,medical,630.0,12.66%,852xx,AZ,< 1 year,0.0
12000.0,2014-09-27,credit_card,627.0,16.37%,342xx,FL,< 1 year,0.0
8000.0,2014-09-30,credit_card,591.0,13.43%,809xx,CO,< 1 year,0.0
12000.0,2014-10-01,debt_consolidation,657.0,24.06%,296xx,SC,< 1 year,0.0
11000.0,2014-10-01,debt_consolidation,649.0,16.98%,092xx,MA,< 1 year,0.0
1500.0,2014-10-02,debt_consolidation,611.0,15.91%,750xx,TX,< 1 year,0.0
1000.0,2014-10-02,renewable_energy,739.0,1.5%,852xx,AZ,< 1 year,0.0
20000.0,2014-10-02,credit_card,662.0,173.11%,871xx,NM,< 1 year,0.0
10000.0,2014-10-02,debt_consolidation,663.0,28.47%,935xx,CA,< 1 year,0.0
20000.0,2014-10-02,debt_consolidation,603.0,20.81%,300xx,GA,< 1 year,0.0
35000.0,2014-10-03,Debt consolidation,658.0,19.74%,953xx,CA,10+ years,0.0
1200.0,2014-10-05,moving,655.0,4.07%,765xx,TX,< 1 year,0.0
5000.0,2014-10-06,other,502.0,7.86%,238xx,VA,< 1 year,0.0
3500.0,2014-10-07,moving,625.0,1.58%,140xx,NY,< 1 year,0.0
3000.0,2014-10-07,credit_card,624.0,32.61%,651xx,MO,< 1 year,0.0
1200.0,2014-10-08,small_business,827.0,42.88%,631xx,MO,< 1 year,0.0
12000.0,2014-10-09,credit_card,652.0,31.6%,906xx,CA,< 1 year,0.0
35000.0,2014-10-09,credit_card,689.0,22.84%,450xx,OH,< 1 year,0.0
4600.0,2014-10-09,medical,512.0,738.17%,330xx,FL,< 1 year,0.0
12000.0,2014-10-10,medical,656.0,12.35%,282xx,NC,< 1 year,0.0
20000.0,2014-10-10,debt_consolidation,632.0,16.78%,762xx,TX,< 1 year,0.0
3000.0,2014-10-12,debt_consolidation,611.0,38.82%,330xx,FL,< 1 year,0.0
1200.0,2014-10-12,other,,0%,296xx,SC,< 1 year,0.0
17000.0,2014-10-13,other,559.0,10.44%,268xx,WV,< 1 year,0.0
20000.0,2014-10-13,Home buying,728.0,2.64%,201xx,VA,10+ years,0.0
5000.0,2014-10-14,debt_consolidation,586.0,35.98%,935xx,CA,< 1 year,0.0
2000.0,2014-10-14,debt_consolidation,600.0,2.55%,190xx,PA,< 1 year,0.0
2000.0,2014-10-14,medical,526.0,23.73%,442xx,OH,< 1 year,0.0
31000.0,2014-10-15,credit_card,664.0,40.66%,312xx,GA,< 1 year,0.0
12000.0,2014-10-15,Debt consolidation,666.0,25.13%,927xx,CA,10+ years,0.0
5000.0,2014-10-17,debt_consolidation,575.0,25.01%,770xx,TX,< 1 year,0.0
20000.0,2014-10-19,credit_card,643.0,31.4%,330xx,FL,< 1 year,0.0
35000.0,2014-10-19,debt_consolidation,673.0,25.32%,023xx,MA,< 1 year,0.0
1000.0,2014-10-19,debt_consolidation,563.0,6.28%,840xx,UT,< 1 year,0.0
10000.0,2014-10-20,debt_consolidation,618.0,10.95%,474xx,IN,< 1 year,0.0
5000.0,2014-10-20,debt_consolidation,569.0,11.91%,280xx,NC,< 1 year,0.0
1000.0,2014-10-20,moving,,-1%,958xx,CA,< 1 year,0.0
8000.0,2014-10-20,car,707.0,22.63%,214xx,MD,< 1 year,0.0
3600.0,2014-10-21,credit_card,580.0,11.71%,450xx,OH,< 1 year,0.0
10000.0,2014-10-21,debt_consolidation,732.0,268%,984xx,WA,< 1 year,0.0
2500.0,2014-10-21,other,598.0,20.84%,553xx,MN,< 1 year,0.0
11000.0,2014-10-22,debt_consolidation,642.0,14.77%,287xx,NC,< 1 year,0.0
8000.0,2014-10-22,debt_consolidation,645.0,6.75%,606xx,IL,< 1 year,0.0
4000.0,2014-10-24,credit_card,709.0,13.4%,394xx,MS,< 1 year,0.0
12000.0,2014-10-25,debt_consolidation,659.0,34.89%,453xx,OH,< 1 year,0.0
5000.0,2014-10-28,home_improvement,647.0,25.12%,283xx,NC,< 1 year,0.0
35000.0,2014-10-28,debt_consolidation,578.0,28.62%,070xx,NJ,< 1 year,0.0
2000.0,2014-10-28,medical,501.0,1.01%,386xx,MS,< 1 year,0.0
2000.0,2014-10-30,medical,563.0,18.91%,322xx,FL,< 1 year,0.0
1000.0,2014-10-30,medical,550.0,2.36%,770xx,TX,< 1 year,0.0
6000.0,2014-11-01,moving,533.0,3.28%,606xx,IL,< 1 year,0.0
35000.0,2014-11-02,debt_consolidation,634.0,9.65%,120xx,NY,5 years,0.0
15000.0,2014-11-02,medical,646.0,15.38%,786xx,TX,< 1 year,0.0
13500.0,2014-11-02,debt_consolidation,685.0,8.86%,760xx,TX,5 years,0.0
35000.0,2014-11-03,debt_consolidation,646.0,45.64%,451xx,OH,< 1 year,0.0
10000.0,2014-11-03,small_business,550.0,1%,339xx,FL,< 1 year,0.0
7000.0,2014-11-03,debt_consolidation,646.0,14.82%,212xx,MD,< 1 year,0.0
8000.0,2014-11-04,other,673.0,12.93%,294xx,SC,< 1 year,0.0
15000.0,2014-11-04,Business Loan,,-1%,716xx,AR,< 1 year,0.0
3500.0,2014-11-05,credit_card,723.0,13.39%,217xx,MD,< 1 year,0.0
10000.0,2014-11-05,debt_consolidation,625.0,35.23%,956xx,CA,< 1 year,0.0
20000.0,2014-11-05,Debt consolidation,680.0,16.14%,070xx,NJ,7 years,0.0
40000.0,2014-11-05,Business Loan,,-1%,922xx,CA,< 1 year,2.0
5000.0,2014-11-07,car,550.0,0%,394xx,MS,< 1 year,0.0
3200.0,2014-11-08,debt_consolidation,697.0,29.46%,409xx,KY,< 1 year,0.0
1000.0,2014-11-09,major_purchase,592.0,29.69%,625xx,IL,< 1 year,0.0
35000.0,2014-11-09,debt_consolidation,627.0,-1%,900xx,CA,5 years,0.0
4000.0,2014-11-10,car,562.0,0%,346xx,FL,< 1 year,0.0
7000.0,2014-11-10,Credit card refinancing,653.0,22.37%,181xx,PA,< 1 year,0.0
2000.0,2014-11-12,moving,697.0,0%,437xx,OH,< 1 year,0.0
9000.0,2014-11-12,Credit card refinancing,700.0,10.86%,928xx,CA,7 years,0.0
9000.0,2014-11-13,debt_consolidation,671.0,145.5%,959xx,CA,< 1 year,0.0
1000.0,2014-11-14,debt_consolidation,601.0,18.87%,306xx,GA,< 1 year,0.0
3000.0,2014-11-15,other,612.0,0%,138xx,NY,< 1 year,0.0
5000.0,2014-11-16,home_improvement,501.0,4.18%,670xx,KS,< 1 year,0.0
5500.0,2014-11-18,moving,501.0,8.1%,871xx,NM,< 1 year,0.0
7000.0,2014-11-19,debt_consolidation,547.0,31.84%,292xx,SC,< 1 year,0.0
10000.0,2014-11-19,debt_consolidation,615.0,58.1%,105xx,NY,< 1 year,0.0
35000.0,2014-11-20,major_purchase,591.0,19.25%,331xx,FL,< 1 year,0.0
1000.0,2014-11-21,medical,539.0,13.51%,781xx,TX,< 1 year,0.0
35000.0,2014-11-22,small_business,,-1%,981xx,WA,< 1 year,0.0
5000.0,2014-11-23,other,587.0,58.78%,245xx,VA,< 1 year,0.0
8000.0,2014-11-25,home_improvement,603.0,0.07%,300xx,GA,< 1 year,0.0
20000.0,2014-11-26,debt_consolidation,597.0,23.97%,291xx,SC,< 1 year,0.0
1000.0,2014-11-26,other,551.0,22.99%,454xx,OH,< 1 year,0.0
1000.0,2014-11-26,vacation,501.0,1.48%,112xx,NY,< 1 year,0.0
3000.0,2014-11-28,debt_consolidation,638.0,29.7%,613xx,IL,5 years,0.0
7900.0,2014-12-02,debt_consolidation,676.0,22.17%,796xx,TX,5 years,0.0
1000.0,2014-12-03,major_purchase,689.0,22.13%,173xx,PA,< 1 year,0.0
7500.0,2014-12-03,other,553.0,8.52%,925xx,CA,< 1 year,0.0
7000.0,2014-12-04,other,628.0,28.64%,112xx,NY,< 1 year,0.0
3500.0,2014-12-06,other,615.0,35.37%,930xx,CA,< 1 year,0.0
23000.0,2014-12-06,debt_consolidation,615.0,25.25%,294xx,SC,< 1 year,0.0
9000.0,2014-12-12,debt_consolidation,589.0,3.88%,141xx,NY,< 1 year,0.0
2500.0,2014-12-16,other,676.0,27.96%,467xx,IN,< 1 year,0.0
35000.0,2014-12-16,debt_consolidation,619.0,41.04%,628xx,IL,5 years,0.0
30000.0,2014-12-17,Business,800.0,6.8%,381xx,TN,10+ years,0.0
1500.0,2014-12-17,other,594.0,8.04%,809xx,CO,< 1 year,0.0
10000.0,2014-12-20,other,633.0,21.17%,469xx,IN,,0.0
14000.0,2014-12-20,car,572.0,0%,750xx,TX,< 1 year,0.0
30000.0,2014-12-22,debt_consolidation,629.0,25.86%,070xx,NJ,< 1 year,0.0
2900.0,2014-12-22,debt_consolidation,501.0,22.02%,801xx,CO,< 1 year,0.0
1000.0,2014-12-22,major_purchase,606.0,13.25%,390xx,MS,< 1 year,0.0
10000.0,2014-12-22,debt_consolidation,572.0,12.12%,206xx,MD,< 1 year,0.0
20000.0,2014-12-23,debt_consolidation,622.0,34.95%,891xx,NV,< 1 year,0.0
2500.0,2014-12-23,debt_consolidation,568.0,50.01%,853xx,AZ,< 1 year,0.0
1000.0,2014-12-23,car,622.0,76.25%,444xx,OH,< 1 year,0.0
20000.0,2014-12-28,small_business,679.0,0.86%,880xx,NM,< 1 year,0.0
2000.0,2014-12-29,debt_consolidation,630.0,34.53%,482xx,MI,< 1 year,0.0
4000.0,2014-12-30,debt_consolidation,616.0,1.51%,185xx,PA,< 1 year,0.0
9000.0,2014-12-31,other,524.0,27.21%,706xx,LA,< 1 year,0.0
1000.0,2018-01-02,Home improvement,625.0,51.61%,606xx,IL,< 1 year,0.0
1000.0,2018-01-02,Moving and relocation,,100%,960xx,CA,< 1 year,0.0
5000.0,2018-01-03,Credit card refinancing,684.0,304.82%,802xx,CO,< 1 year,0.0
20000.0,2018-01-03,Debt consolidation,605.0,28.3%,970xx,OR,< 1 year,0.0
40000.0,2018-01-03,Debt consolidation,613.0,71.94%,115xx,NY,< 1 year,0.0
5000.0,2018-01-03,Debt consolidation,587.0,4.66%,478xx,IN,< 1 year,0.0
40000.0,2018-01-04,Debt consolidation,,100%,088xx,NJ,< 1 year,0.0
2000.0,2018-01-04,Other,547.0,0%,387xx,MS,< 1 year,0.0
15000.0,2018-01-05,Debt consolidation,615.0,15.86%,142xx,NY,< 1 year,0.0
4000.0,2018-01-05,Other,561.0,3.22%,917xx,CA,< 1 year,0.0
