Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
10000.0,2018-08-22,Debt consolidation,,44.55%,321xx,FL,< 1 year,0.0
10000.0,2018-08-22,Other,,0.72%,751xx,TX,,0.0
2500.0,2018-08-22,Other,626.0,0%,588xx,ND,< 1 year,0.0
10000.0,2018-08-22,Debt consolidation,,35.73%,800xx,CO,< 1 year,0.0
10000.0,2018-08-22,Debt consolidation,,13.31%,891xx,NV,< 1 year,0.0
10000.0,2018-08-22,Other,,13.98%,279xx,NC,< 1 year,0.0
35000.0,2018-08-23,Other,,1.09%,801xx,CO,< 1 year,0.0
1000.0,2018-08-23,Medical expenses,,107.48%,295xx,SC,,0.0
10000.0,2018-08-23,Debt consolidation,,28.1%,146xx,NY,< 1 year,0.0
10000.0,2018-08-23,Debt consolidation,,6.69%,171xx,PA,< 1 year,0.0
1500.0,2018-08-23,Debt consolidation,,31.85%,400xx,KY,< 1 year,0.0
10000.0,2018-08-23,Credit card refinancing,,100%,982xx,WA,< 1 year,0.0
1500.0,2018-08-23,Other,,5.15%,388xx,MS,< 1 year,0.0
5000.0,2018-08-23,Other,,1.52%,493xx,MI,< 1 year,0.0
15000.0,2018-08-23,Home buying,,33.76%,141xx,NY,< 1 year,0.0
8500.0,2018-08-23,Debt consolidation,,27.98%,283xx,NC,< 1 year,0.0
20000.0,2018-08-23,Debt consolidation,,26.82%,616xx,IL,< 1 year,0.0
25000.0,2018-08-23,Credit card refinancing,,31.49%,762xx,TX,< 1 year,0.0
10000.0,2018-08-23,Other,,52.23%,374xx,TN,< 1 year,0.0
5000.0,2018-08-23,Home improvement,,790.86%,484xx,MI,< 1 year,0.0
25000.0,2018-08-23,Home improvement,,21.53%,161xx,PA,< 1 year,0.0
1500.0,2018-08-23,Debt consolidation,,1.91%,305xx,GA,< 1 year,0.0
15000.0,2018-08-23,Credit card refinancing,,100%,403xx,KY,< 1 year,0.0
15000.0,2018-08-23,Debt consolidation,,8.84%,324xx,FL,< 1 year,0.0
10000.0,2018-08-23,Home buying,,9.27%,303xx,GA,< 1 year,0.0
10000.0,2018-08-23,Home buying,,7.27%,144xx,NY,< 1 year,0.0
32000.0,2018-08-23,Other,,100%,953xx,CA,< 1 year,0.0
4000.0,2018-08-23,Medical expenses,,19.44%,840xx,UT,< 1 year,0.0
5500.0,2018-08-23,Debt consolidation,,21.63%,331xx,FL,< 1 year,0.0
3000.0,2018-08-23,Medical expenses,,145.78%,021xx,MA,< 1 year,0.0
10000.0,2018-08-23,Other,,12.46%,910xx,CA,< 1 year,0.0
2500.0,2018-08-24,Car financing,,34.3%,296xx,SC,1 year,0.0
25000.0,2018-08-24,Home buying,,11.38%,301xx,GA,< 1 year,0.0
10000.0,2018-08-24,Other,,8.07%,447xx,OH,< 1 year,0.0
21000.0,2018-08-24,Credit card refinancing,,100%,115xx,CA,< 1 year,0.0
5000.0,2018-08-24,Debt consolidation,,100%,361xx,AL,< 1 year,0.0
3000.0,2018-08-24,Credit card refinancing,,25.26%,833xx,ID,< 1 year,0.0
10000.0,2018-08-24,Debt consolidation,,10.11%,210xx,MD,< 1 year,0.0
5000.0,2018-08-24,Other,,0%,282xx,NC,< 1 year,0.0
2000.0,2018-08-24,Other,,11.4%,221xx,VA,< 1 year,0.0
15000.0,2018-08-24,Credit card refinancing,,37.4%,601xx,IL,< 1 year,0.0
10000.0,2018-08-24,Credit card refinancing,,21.14%,850xx,AZ,< 1 year,0.0
10000.0,2018-08-24,Debt consolidation,,54.56%,251xx,WV,< 1 year,0.0
40000.0,2018-08-24,Major purchase,,0.74%,342xx,FL,< 1 year,0.0
25000.0,2018-08-24,Debt consolidation,,49.31%,370xx,TN,< 1 year,0.0
25000.0,2018-08-24,Debt consolidation,,39.78%,275xx,NC,< 1 year,0.0
9000.0,2018-08-24,Home buying,549.0,0%,062xx,CT,< 1 year,0.0
1000.0,2018-08-24,Debt consolidation,,5.29%,934xx,CA,< 1 year,0.0
24000.0,2018-08-25,Major purchase,,1.83%,535xx,WI,< 1 year,0.0
3500.0,2018-08-25,Other,,14.37%,283xx,NC,< 1 year,0.0
15000.0,2018-08-25,Other,,8.04%,105xx,NY,< 1 year,0.0
10000.0,2018-08-25,Debt consolidation,,1.95%,018xx,MA,< 1 year,0.0
25000.0,2018-08-25,Debt consolidation,,6.96%,601xx,IL,< 1 year,0.0
40000.0,2018-08-25,Major purchase,,8.94%,334xx,FL,< 1 year,0.0
25000.0,2018-08-25,Debt consolidation,,5.66%,088xx,NJ,< 1 year,0.0
7000.0,2018-08-25,Debt consolidation,,16.79%,330xx,FL,< 1 year,0.0
10000.0,2018-08-25,Debt consolidation,,19.05%,440xx,OH,< 1 year,0.0
20000.0,2018-08-25,Credit card refinancing,,57.03%,342xx,FL,< 1 year,0.0
2000.0,2018-08-25,Other,,100%,809xx,CO,< 1 year,0.0
35000.0,2018-08-25,Credit card refinancing,,26.63%,945xx,CA,< 1 year,0.0
21000.0,2018-08-25,Car financing,,17.7%,551xx,MN,< 1 year,0.0
19775.0,2018-08-25,Car financing,,100%,913xx,CA,10+ years,2.0
5000.0,2018-08-25,Other,,20.11%,331xx,FL,< 1 year,0.0
30000.0,2018-08-26,Debt consolidation,,35.03%,187xx,PA,< 1 year,0.0
1000.0,2018-08-26,Debt consolidation,,10.88%,602xx,IL,< 1 year,0.0
10000.0,2018-08-26,Debt consolidation,,34.05%,318xx,GA,< 1 year,0.0
1000.0,2018-08-26,Debt consolidation,,37.2%,346xx,FL,< 1 year,0.0
10000.0,2018-08-26,Major purchase,,11.95%,325xx,FL,< 1 year,0.0
22300.0,2018-08-26,Debt consolidation,,42.29%,331xx,FL,< 1 year,0.0
40000.0,2018-08-26,Home improvement,,10.48%,841xx,UT,< 1 year,0.0
30000.0,2018-08-26,Credit card refinancing,,32.86%,210xx,MD,< 1 year,0.0
6000.0,2018-08-26,Debt consolidation,,30.71%,760xx,TX,< 1 year,0.0
7500.0,2018-08-26,Other,,100%,810xx,CO,,0.0
7000.0,2018-08-26,Credit card refinancing,,100%,921xx,CA,< 1 year,0.0
5000.0,2018-08-26,Credit card refinancing,,15.58%,337xx,FL,< 1 year,0.0
5000.0,2018-08-26,Debt consolidation,,5.18%,065xx,CT,< 1 year,0.0
15000.0,2018-08-26,Car financing,,100%,306xx,GA,10+ years,0.0
10000.0,2018-08-26,Debt consolidation,,18.66%,461xx,IN,< 1 year,0.0
40000.0,2018-08-26,Debt consolidation,,12.55%,924xx,CA,< 1 year,0.0
5000.0,2018-08-26,Debt consolidation,,25.09%,331xx,FL,10+ years,0.0
40000.0,2018-08-27,Debt consolidation,,0%,088xx,NJ,< 1 year,0.0
5000.0,2018-08-27,Debt consolidation,,22.88%,200xx,DC,< 1 year,0.0
4000.0,2018-08-27,Other,,0%,923xx,CA,< 1 year,0.0
5000.0,2018-08-27,Other,,40.81%,240xx,VA,< 1 year,0.0
10000.0,2018-08-27,Debt consolidation,,22.49%,917xx,CA,< 1 year,0.0
3000.0,2018-08-27,Debt consolidation,,1.6%,339xx,FL,< 1 year,0.0
8500.0,2018-08-27,Debt consolidation,,23.57%,782xx,TX,< 1 year,0.0
6000.0,2018-08-27,Other,,10.56%,296xx,SC,1 year,0.0
4000.0,2018-08-27,Other,,17.44%,469xx,IN,< 1 year,0.0
20000.0,2018-08-27,Credit card refinancing,,28.12%,104xx,NY,< 1 year,0.0
40000.0,2018-08-27,Credit card refinancing,,6.9%,920xx,CA,10+ years,0.0
5000.0,2018-08-27,Other,693.0,0%,325xx,FL,,0.0
3000.0,2018-08-27,Debt consolidation,,18.82%,441xx,OH,< 1 year,0.0
5000.0,2018-08-27,Debt consolidation,,30.58%,648xx,MO,< 1 year,0.0
26000.0,2018-08-27,Debt consolidation,,128.95%,900xx,CA,< 1 year,0.0
3000.0,2018-08-27,Vacation,,23.22%,967xx,HI,< 1 year,0.0
15000.0,2018-08-27,Debt consolidation,,8.82%,928xx,CA,< 1 year,0.0
12500.0,2018-08-27,Other,557.0,0%,782xx,TX,1 year,0.0
30000.0,2018-08-27,Debt consolidation,,34.98%,995xx,AK,< 1 year,0.0
30000.0,2018-08-27,Credit card refinancing,,41.03%,902xx,CA,< 1 year,0.0
7500.0,2018-08-27,Debt consolidation,,17.37%,775xx,TX,< 1 year,0.0
4000.0,2018-08-27,Debt consolidation,,23.49%,935xx,CA,< 1 year,0.0
4500.0,2018-08-28,Debt consolidation,,0.57%,494xx,MI,< 1 year,0.0
35000.0,2018-08-28,Debt consolidation,,37.59%,592xx,MT,< 1 year,0.0
3000.0,2018-08-28,Debt consolidation,,0.51%,670xx,KS,< 1 year,0.0
1000.0,2018-08-28,Medical expenses,,0.46%,330xx,FL,< 1 year,0.0
2000.0,2018-08-28,Debt consolidation,,10.52%,450xx,OH,< 1 year,0.0
1000.0,2018-08-28,Moving and relocation,,35%,295xx,SC,< 1 year,0.0
4000.0,2018-08-28,Debt consolidation,,6.85%,770xx,TX,< 1 year,0.0
5000.0,2018-08-28,Debt consolidation,573.0,193.51%,808xx,CO,< 1 year,0.0
10000.0,2018-08-28,Debt consolidation,,43.12%,275xx,NC,< 1 year,0.0
6000.0,2018-08-28,Major purchase,,100%,446xx,OH,< 1 year,0.0
10000.0,2018-08-28,Debt consolidation,,16.71%,302xx,GA,< 1 year,0.0
35000.0,2018-08-28,Credit card refinancing,,100%,112xx,NY,< 1 year,0.0
10000.0,2018-08-28,Credit card refinancing,,100%,105xx,NY,< 1 year,0.0
40000.0,2018-08-28,Debt consolidation,,61.64%,188xx,PA,,0.0
3000.0,2018-08-28,Other,,20.59%,344xx,FL,< 1 year,0.0
30000.0,2018-08-28,Home buying,,16.84%,724xx,AR,< 1 year,0.0
5000.0,2018-08-28,Home improvement,,12.18%,169xx,PA,< 1 year,0.0
13000.0,2018-08-29,Debt consolidation,,50.51%,601xx,IL,< 1 year,0.0
10000.0,2018-08-29,Debt consolidation,,14.07%,440xx,OH,< 1 year,0.0
25000.0,2018-08-29,Home buying,,34.72%,640xx,MO,< 1 year,0.0
40000.0,2018-08-29,Debt consolidation,,34.26%,233xx,VA,< 1 year,0.0
25000.0,2018-08-29,Debt consolidation,,44.67%,138xx,NY,< 1 year,0.0
20500.0,2018-08-29,Major purchase,,22.23%,750xx,TX,6 years,0.0
4000.0,2018-08-29,Debt consolidation,,26.38%,070xx,NJ,< 1 year,0.0
5000.0,2018-08-29,Debt consolidation,,7.76%,626xx,IL,,0.0
20000.0,2018-08-29,Debt consolidation,,7.31%,724xx,AR,< 1 year,0.0
10000.0,2018-08-29,Credit card refinancing,,24.68%,441xx,OH,< 1 year,0.0
35000.0,2018-08-29,Debt consolidation,,41.52%,385xx,TN,< 1 year,0.0
10000.0,2018-08-29,Credit card refinancing,,32.9%,581xx,ND,< 1 year,0.0
8500.0,2018-08-29,Debt consolidation,,30.81%,322xx,FL,< 1 year,0.0
6000.0,2018-08-29,Major purchase,,19.77%,080xx,NJ,< 1 year,0.0
1250.0,2018-08-29,Other,,1.11%,319xx,GA,< 1 year,0.0
1000.0,2018-08-29,Other,,7.32%,984xx,WA,< 1 year,0.0
8000.0,2018-08-29,Debt consolidation,662.0,35.49%,707xx,LA,< 1 year,0.0
25000.0,2018-08-29,Other,,14.44%,493xx,MI,< 1 year,0.0
1000.0,2018-08-29,Debt consolidation,,14.8%,836xx,ID,< 1 year,0.0
2000.0,2018-08-29,Credit card refinancing,,34.1%,282xx,NC,< 1 year,0.0
25000.0,2018-08-29,Debt consolidation,,33.02%,917xx,CA,< 1 year,0.0
10000.0,2018-08-29,Debt consolidation,,7.75%,201xx,VA,< 1 year,0.0
5100.0,2018-08-29,Other,,100%,722xx,AR,< 1 year,0.0
40000.0,2018-08-29,Other,,8.89%,206xx,MD,,0.0
10000.0,2018-08-29,Other,,14.71%,925xx,CA,< 1 year,0.0
20000.0,2018-08-29,Debt consolidation,,30.19%,275xx,NC,10+ years,0.0
10000.0,2018-08-29,Other,,16.8%,954xx,CA,< 1 year,0.0
2500.0,2018-08-29,Moving and relocation,,0%,900xx,CA,< 1 year,0.0
6000.0,2018-08-29,Car financing,,1.98%,731xx,OK,< 1 year,0.0
15000.0,2018-08-29,Medical expenses,,0%,010xx,CT,< 1 year,0.0
1000.0,2018-08-29,Medical expenses,,43.15%,221xx,VA,< 1 year,0.0
7000.0,2018-08-29,Debt consolidation,,4.14%,945xx,CA,< 1 year,0.0
5000.0,2018-08-30,Debt consolidation,,75.51%,774xx,TX,< 1 year,0.0
5000.0,2018-08-30,Debt consolidation,652.0,89.57%,531xx,WI,< 1 year,0.0
10500.0,2018-08-30,Debt consolidation,,15.06%,104xx,NY,< 1 year,0.0
12000.0,2018-08-30,Debt consolidation,,13.68%,959xx,CA,< 1 year,0.0
15000.0,2018-08-30,Debt consolidation,,36.74%,230xx,VA,< 1 year,0.0
1000.0,2018-08-30,Moving and relocation,,19.88%,321xx,FL,< 1 year,0.0
40000.0,2018-08-30,Home improvement,,34.27%,782xx,TX,< 1 year,0.0
3000.0,2018-08-30,Other,,13.09%,628xx,IL,,0.0
20000.0,2018-08-30,Debt consolidation,671.0,18.89%,931xx,CA,< 1 year,0.0
10000.0,2018-08-30,Debt consolidation,,21.1%,754xx,TX,< 1 year,0.0
10000.0,2018-08-30,Other,,9.6%,184xx,PA,< 1 year,0.0
6000.0,2018-08-30,Credit card refinancing,,59.34%,740xx,OK,< 1 year,0.0
6000.0,2018-08-30,Debt consolidation,,54.71%,443xx,OH,< 1 year,0.0
5000.0,2018-08-30,Credit card refinancing,,28.76%,948xx,CA,< 1 year,0.0
2000.0,2018-08-30,Medical expenses,,0%,376xx,TN,< 1 year,0.0
20000.0,2018-08-30,Credit card refinancing,,100%,294xx,SC,< 1 year,0.0
5000.0,2018-08-30,Other,,0%,337xx,FL,< 1 year,0.0
6000.0,2018-08-30,Debt consolidation,,100%,028xx,RI,< 1 year,0.0
7000.0,2018-08-30,Home improvement,,13.34%,879xx,NM,< 1 year,0.0
20000.0,2018-08-30,Debt consolidation,,2.67%,900xx,CA,7 years,0.0
15000.0,2018-08-31,Credit card refinancing,,49.7%,967xx,HI,< 1 year,0.0
15000.0,2018-08-31,Other,,21.71%,787xx,TX,< 1 year,0.0
1000.0,2018-08-31,Other,,53.29%,309xx,GA,< 1 year,0.0
2000.0,2018-08-31,Other,,8.75%,282xx,NC,< 1 year,0.0
10000.0,2018-08-31,Home improvement,596.0,9999%,707xx,LA,< 1 year,0.0
4000.0,2018-08-31,Other,,0%,385xx,TN,,0.0
30000.0,2018-08-31,Debt consolidation,,25.17%,208xx,MD,< 1 year,0.0
35000.0,2018-08-31,Major purchase,,18.24%,300xx,GA,< 1 year,0.0
1000.0,2018-08-31,Debt consolidation,,3.85%,050xx,VT,< 1 year,0.0
27000.0,2018-08-31,Credit card refinancing,,49.98%,604xx,IL,< 1 year,0.0
20000.0,2018-08-31,Major purchase,,8.78%,282xx,NC,< 1 year,0.0
2600.0,2018-08-31,Other,,442.67%,458xx,OH,< 1 year,0.0
10000.0,2018-08-31,Home improvement,,18.55%,325xx,FL,< 1 year,0.0
3000.0,2018-08-31,Medical expenses,,10.65%,857xx,AZ,< 1 year,0.0
20000.0,2018-08-31,Debt consolidation,,6.11%,926xx,CA,< 1 year,0.0
1000.0,2018-09-01,Debt consolidation,,24.76%,857xx,AZ,< 1 year,0.0
15000.0,2018-09-01,Debt consolidation,,29.6%,294xx,SC,< 1 year,0.0
35000.0,2018-09-01,Credit card refinancing,,18.05%,980xx,WA,< 1 year,0.0
5000.0,2018-09-01,Other,,51.5%,356xx,AL,< 1 year,0.0
10000.0,2018-09-01,Car financing,,0.71%,341xx,FL,< 1 year,0.0
5000.0,2018-09-01,Home improvement,,100%,349xx,FL,< 1 year,0.0
13250.0,2018-09-01,Credit card refinancing,,100%,043xx,ME,< 1 year,0.0
15000.0,2018-09-01,Credit card refinancing,,4.28%,175xx,PA,< 1 year,0.0
3500.0,2018-09-01,Debt consolidation,,100%,019xx,MA,< 1 year,0.0
10000.0,2018-09-01,Debt consolidation,,36.37%,285xx,NC,< 1 year,0.0
40000.0,2018-09-01,Other,,5.18%,809xx,CO,< 1 year,0.0
1000.0,2018-09-01,Other,,8%,461xx,IN,< 1 year,0.0
1000.0,2018-09-01,Other,,6.9%,740xx,OK,< 1 year,0.0
30000.0,2018-09-01,Debt consolidation,,100%,180xx,PA,< 1 year,0.0
35000.0,2018-09-01,Debt consolidation,,44%,852xx,AZ,< 1 year,0.0
8000.0,2018-09-02,Home improvement,,14.93%,946xx,CA,< 1 year,0.0
10500.0,2018-09-02,Home buying,,22.73%,712xx,LA,4 years,0.0
3800.0,2018-09-02,Debt consolidation,,0%,100xx,NY,< 1 year,0.0
25000.0,2018-09-02,Debt consolidation,,16.11%,786xx,TX,4 years,0.0
5000.0,2018-09-02,Debt consolidation,,7.4%,327xx,FL,3 years,0.0
15000.0,2018-09-02,Debt consolidation,,4.75%,125xx,NY,< 1 year,0.0
6000.0,2018-09-02,Medical expenses,,1.11%,666xx,KS,,0.0
10000.0,2018-09-02,Credit card refinancing,,32.59%,342xx,FL,< 1 year,0.0
35000.0,2018-09-02,Debt consolidation,,47.64%,936xx,CA,< 1 year,0.0
10000.0,2018-09-02,Credit card refinancing,,29.16%,914xx,CA,< 1 year,0.0
30000.0,2018-09-02,Credit card refinancing,,34.23%,900xx,CA,< 1 year,0.0
10000.0,2018-09-02,Credit card refinancing,,26.69%,958xx,CA,< 1 year,0.0
10000.0,2018-09-02,Debt consolidation,,16.45%,330xx,FL,4 years,0.0
15000.0,2018-09-02,Debt consolidation,,19.81%,125xx,NY,< 1 year,0.0
20000.0,2018-09-02,Debt consolidation,,3.2%,850xx,AZ,< 1 year,0.0
6000.0,2018-09-03,Debt consolidation,578.0,13.94%,380xx,TN,< 1 year,0.0
2000.0,2018-09-03,Home improvement,588.0,0%,114xx,NY,< 1 year,0.0
8000.0,2018-09-03,Debt consolidation,,11.32%,278xx,NC,< 1 year,0.0
6000.0,2018-09-03,Credit card refinancing,,40.81%,112xx,NY,< 1 year,0.0
5500.0,2018-09-03,Car financing,,54.12%,157xx,PA,< 1 year,0.0
4000.0,2018-09-03,Moving and relocation,615.0,0.67%,801xx,CO,< 1 year,0.0
10000.0,2018-09-03,Debt consolidation,,24.12%,902xx,CA,< 1 year,0.0
10000.0,2018-09-03,Debt consolidation,,33.78%,296xx,SC,< 1 year,0.0
10500.0,2018-09-03,Debt consolidation,,100%,936xx,CA,< 1 year,0.0
6000.0,2018-09-03,Credit card refinancing,,9.21%,754xx,TX,< 1 year,0.0
9000.0,2018-09-03,Home improvement,,4.75%,233xx,VA,,0.0
20000.0,2018-09-03,Credit card refinancing,,36.83%,190xx,PA,< 1 year,0.0
3000.0,2018-09-03,Other,,117.87%,495xx,MI,< 1 year,0.0
10000.0,2018-09-04,Debt consolidation,,27.88%,973xx,OR,< 1 year,0.0
20000.0,2018-09-04,Debt consolidation,,53.27%,972xx,OR,< 1 year,0.0
7500.0,2018-09-04,Business,,2.37%,440xx,OH,< 1 year,0.0
8500.0,2018-09-04,Debt consolidation,,32.78%,287xx,NC,< 1 year,0.0
15000.0,2018-09-04,Debt consolidation,,27.04%,320xx,FL,< 1 year,0.0
5000.0,2018-09-04,Debt consolidation,,16.2%,532xx,WI,< 1 year,0.0
12000.0,2018-09-04,Debt consolidation,,29.4%,297xx,SC,< 1 year,0.0
5000.0,2018-09-04,Moving and relocation,,2.4%,606xx,IL,< 1 year,0.0
1000.0,2018-09-04,Other,,33.52%,373xx,TN,< 1 year,0.0
8000.0,2018-09-04,Other,,8%,104xx,NY,< 1 year,0.0
6000.0,2018-09-04,Debt consolidation,,8.45%,563xx,MN,< 1 year,0.0
35000.0,2018-09-04,Debt consolidation,,44.44%,782xx,TX,< 1 year,0.0
15000.0,2018-09-04,Debt consolidation,,2.66%,535xx,WI,< 1 year,0.0
1000.0,2018-09-04,Credit card refinancing,,26.61%,782xx,TX,< 1 year,0.0
4500.0,2018-09-04,Debt consolidation,,38.53%,926xx,CA,< 1 year,0.0
10000.0,2018-09-04,Debt consolidation,,31.81%,178xx,PA,< 1 year,0.0
2500.0,2018-09-04,Debt consolidation,,24.74%,995xx,AK,< 1 year,0.0
15000.0,2018-09-04,Credit card refinancing,,16.46%,614xx,IL,< 1 year,0.0
30000.0,2018-09-04,Debt consolidation,,30.17%,331xx,FL,< 1 year,0.0
2000.0,2018-09-04,Other,,0%,104xx,NY,< 1 year,0.0
35000.0,2018-09-04,Debt consolidation,,38.58%,720xx,AR,< 1 year,0.0
40000.0,2018-09-04,Debt consolidation,,17.14%,305xx,GA,< 1 year,0.0
2000.0,2018-09-04,Other,,18.14%,923xx,CA,< 1 year,0.0
13375.0,2018-09-04,Car financing,,100%,073xx,NJ,< 1 year,0.0
20000.0,2018-09-04,Credit card refinancing,,67.09%,782xx,TX,< 1 year,0.0
30000.0,2018-09-04,Credit card refinancing,,15.39%,337xx,FL,< 1 year,0.0
10000.0,2018-09-04,Credit card refinancing,,0.45%,958xx,CA,< 1 year,0.0
1000.0,2018-09-04,Other,,0.47%,108xx,NY,< 1 year,0.0
10000.0,2018-09-04,Other,,10.81%,114xx,NY,< 1 year,0.0
2000.0,2018-09-04,Debt consolidation,,27.88%,346xx,FL,< 1 year,0.0
25000.0,2018-09-04,Debt consolidation,,20.36%,970xx,OR,< 1 year,0.0
15000.0,2018-09-05,Credit card refinancing,,88.88%,113xx,NY,< 1 year,0.0
10000.0,2018-09-05,Business,,43.37%,339xx,FL,< 1 year,0.0
15000.0,2018-09-05,Debt consolidation,,26.57%,758xx,TX,< 1 year,0.0
40000.0,2018-09-05,Debt consolidation,,68.73%,373xx,TN,< 1 year,0.0
10000.0,2018-09-05,Other,,23.38%,662xx,KS,< 1 year,0.0
8000.0,2018-09-05,Home buying,,45.18%,161xx,PA,< 1 year,0.0
20000.0,2018-09-05,Debt consolidation,,42.06%,235xx,VA,< 1 year,0.0
40000.0,2018-09-05,Debt consolidation,,100%,232xx,VA,< 1 year,0.0
22925.0,2018-09-05,Car financing,,100%,608xx,IL,,0.0
15000.0,2018-09-05,Credit card refinancing,,16.32%,922xx,CA,< 1 year,0.0
5500.0,2018-09-05,Other,571.0,0%,336xx,FL,,0.0
20000.0,2018-09-05,Debt consolidation,,17.96%,935xx,CA,< 1 year,0.0
4000.0,2018-09-05,Other,,0.42%,606xx,IL,< 1 year,0.0
4000.0,2018-09-05,Debt consolidation,,16.89%,547xx,WI,< 1 year,0.0
5000.0,2018-09-05,Debt consolidation,,46.78%,917xx,CA,< 1 year,0.0
30000.0,2018-09-05,Home buying,,14.15%,075xx,NJ,< 1 year,0.0
6000.0,2018-09-05,Debt consolidation,,48.46%,373xx,TN,< 1 year,0.0
4000.0,2018-09-05,Debt consolidation,,34.44%,315xx,GA,< 1 year,0.0
8000.0,2018-09-05,Debt consolidation,,12.67%,802xx,CO,< 1 year,0.0
10000.0,2018-09-05,Moving and relocation,,17.07%,731xx,OK,1 year,0.0
10000.0,2018-09-05,Debt consolidation,,15.44%,796xx,TX,< 1 year,0.0
6000.0,2018-09-05,Other,,7.24%,310xx,GA,< 1 year,0.0
1000.0,2018-09-05,Other,,24.93%,327xx,FL,< 1 year,0.0
5000.0,2018-09-05,Credit card refinancing,,39.39%,580xx,ND,< 1 year,0.0
20000.0,2018-09-05,Vacation,,0.71%,936xx,CA,< 1 year,0.0
3000.0,2018-09-06,Debt consolidation,,46.73%,338xx,FL,< 1 year,0.0
20500.0,2018-09-06,Credit card refinancing,,42.73%,730xx,OK,< 1 year,0.0
1000.0,2018-09-06,Vacation,,20.26%,296xx,SC,< 1 year,0.0
40000.0,2018-09-06,Debt consolidation,,36.79%,773xx,TX,< 1 year,0.0
4000.0,2018-09-06,Home improvement,,28.51%,474xx,IN,< 1 year,0.0
40000.0,2018-09-06,Debt consolidation,,28.89%,232xx,VA,< 1 year,0.0
5000.0,2018-09-06,Debt consolidation,,14.89%,112xx,NY,< 1 year,0.0
28175.0,2018-09-06,Car financing,,100%,902xx,CA,< 1 year,0.0
7000.0,2018-09-06,Credit card refinancing,,26.27%,300xx,GA,< 1 year,0.0
35000.0,2018-09-06,Debt consolidation,,33.58%,335xx,FL,< 1 year,0.0
13000.0,2018-09-06,Debt consolidation,,30.27%,664xx,KS,< 1 year,0.0
15000.0,2018-09-06,Debt consolidation,,32.48%,951xx,CA,< 1 year,0.0
35000.0,2018-09-06,Debt consolidation,,26.07%,338xx,FL,< 1 year,0.0
11000.0,2018-09-06,Debt consolidation,,16.21%,837xx,ID,< 1 year,0.0
20000.0,2018-09-06,Debt consolidation,,25.1%,631xx,MO,10+ years,0.0
5000.0,2018-09-06,Business,,29.13%,365xx,AL,< 1 year,0.0
20000.0,2018-09-06,Credit card refinancing,,45.46%,460xx,IN,< 1 year,0.0
100000.0,2018-09-06,Business Loan,,-1%,760xx,TX,< 1 year,0.0
4500.0,2018-09-06,Credit card refinancing,,29.91%,891xx,NV,< 1 year,0.0
29500.0,2018-09-06,Credit card refinancing,,11.33%,937xx,CA,< 1 year,0.0
35000.0,2018-09-06,Debt consolidation,,100%,104xx,NY,< 1 year,0.0
3000.0,2018-09-06,Other,,15.6%,601xx,IL,< 1 year,0.0
10000.0,2018-09-06,Credit card refinancing,,7.25%,700xx,LA,< 1 year,0.0
20000.0,2018-09-06,Debt consolidation,,71.32%,258xx,WV,< 1 year,0.0
10000.0,2018-09-06,Debt consolidation,,22.24%,900xx,CA,< 1 year,0.0
30000.0,2018-09-06,Credit card refinancing,,8.24%,027xx,MA,< 1 year,0.0
4500.0,2018-09-06,Credit card refinancing,,33.84%,029xx,RI,< 1 year,0.0
2500.0,2018-09-07,Debt consolidation,,22.55%,381xx,TN,4 years,0.0
15000.0,2018-09-07,Other,,32.69%,920xx,CA,< 1 year,0.0
35000.0,2018-09-07,Major purchase,,0%,076xx,NJ,< 1 year,0.0
2150.0,2018-09-07,Debt consolidation,,21.98%,750xx,TX,10+ years,0.0
10000.0,2018-09-07,Credit card refinancing,,8740%,441xx,OH,< 1 year,0.0
15000.0,2018-09-07,Debt consolidation,,29.64%,238xx,VA,< 1 year,0.0
40000.0,2018-09-07,Home buying,,27.43%,765xx,TX,10+ years,0.0
3000.0,2018-09-07,Business,,3.14%,764xx,TX,< 1 year,0.0
35000.0,2018-09-07,Other,,17.58%,605xx,IL,< 1 year,0.0
6000.0,2018-09-07,Credit card refinancing,,9.94%,212xx,MD,< 1 year,0.0
2000.0,2018-09-07,Moving and relocation,683.0,1.05%,333xx,FL,7 years,0.0
20000.0,2018-09-07,Credit card refinancing,,26.81%,337xx,FL,< 1 year,0.0
16300.0,2018-09-07,Home improvement,,100%,852xx,AZ,< 1 year,0.0
30000.0,2018-09-07,Debt consolidation,,35.9%,714xx,LA,< 1 year,0.0
6000.0,2018-09-07,Credit card refinancing,,7.22%,060xx,CT,< 1 year,0.0
1000.0,2018-09-07,Other,,332.74%,631xx,MO,< 1 year,0.0
18000.0,2018-09-07,Debt consolidation,,28.27%,945xx,CA,< 1 year,0.0
10000.0,2018-09-07,Debt consolidation,,100%,231xx,VA,< 1 year,0.0
1000.0,2018-09-07,Business,,100%,207xx,MD,5 years,0.0
10000.0,2018-09-07,Car financing,,15.41%,956xx,CA,3 years,0.0
20000.0,2018-09-08,Debt consolidation,,48.16%,128xx,NY,< 1 year,0.0
7000.0,2018-09-08,Other,,28.88%,073xx,NJ,< 1 year,0.0
20000.0,2018-09-08,Credit card refinancing,,29.98%,216xx,MD,< 1 year,0.0
25000.0,2018-09-08,Debt consolidation,,29.74%,483xx,MI,< 1 year,0.0
2500.0,2018-09-08,Debt consolidation,,2.72%,072xx,NJ,< 1 year,0.0
