68593616,Unnamed: 1,28000.0,28000.0.1,28000.0.2, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,Unnamed: 19,debt_consolidation,Debt consolidation,301xx,GA,24.83,0.0,Jan-2004,685.0,689.0,0.0.1,29.0,Unnamed: 31,16.0,0.0.2,18002.0,72.0,23.0,w,0.0.3,0.0.4,32339.7724681812,32339.77,28000.0.3,4339.77,0.0.5,0.0.6,0.0.7,Apr-2018,17440.21,Unnamed: 49,Jul-2018,694.0,690.0,0.0.8,Unnamed: 54,1.0,Individual,Unnamed: 57,Unnamed: 58,Unnamed: 59,0.0.9,428.0,365724.0,0.0.10,4.0,1.0.1,1.0.2,10.0,63294.0,74.0,1.0.3,1.0.4,7762.0,74.0.1,25000.0,6.0,1.0.5,6.0.1,3.0,22858.0,1024.0,91.8,0.0.11,0.0.12,143.0,101.0,8.0,8.0.1,3.0.1,27.0,Unnamed: 90,0.0.13,29.0.1,0.0.14,4.0.1,10.0.1,4.0.2,5.0,8.0.2,10.0.2,12.0,10.0.3,16.0.1,0.0.15,0.0.16,0.0.17,2.0,95.7,75.0,0.0.18,0.0.19,406511.0,81296.0,12500.0,85509.0,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,N,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Cash,N.1,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
77562274,,13000.0,13000.0,13000.0, 36 months,6.49,398.38,A,A2,,,MORTGAGE,66000.0,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77562274,,debt_consolidation,,361xx,AL,15.87,0.0,Mar-1997,690.0,694.0,0.0,42.0,,7.0,0.0,15837.0,74.7,25.0,w,0.0,0.0,14195.6040604083,14195.6,13000.0,1195.6,0.0,0.0,0.0,Feb-2019,545.46,,Mar-2019,714.0,710.0,0.0,42.0,1.0,Individual,,,,0.0,0.0,169676.0,0.0,1.0,0.0,0.0,36.0,16743.0,59.0,2.0,2.0,5663.0,66.0,21200.0,1.0,0.0,2.0,2.0,24239.0,5363.0,74.7,0.0,0.0,121.0,229.0,9.0,9.0,6.0,9.0,42.0,8.0,42.0,6.0,5.0,5.0,5.0,9.0,3.0,5.0,16.0,5.0,7.0,0.0,0.0,0.0,2.0,76.0,20.0,0.0,0.0,197014.0,32580.0,21200.0,28472.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76404200,,35000.0,35000.0,34950.0, 36 months,17.27,1252.56,D,D2,Certified Nurse Practitioner ,1 year,MORTGAGE,120000.0,Verified,Apr-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76404200,,debt_consolidation,Debt consolidation,441xx,OH,11.7,0.0,Oct-2004,660.0,664.0,1.0,66.0,,10.0,0.0,25032.0,83.2,17.0,f,0.0,0.0,38795.78,38740.36,28999.05,9796.73,0.0,0.0,0.0,Nov-2018,1252.56,,Dec-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,36835.0,1.0,2.0,1.0,1.0,11.0,11770.0,47.0,0.0,1.0,3499.0,67.0,30100.0,4.0,0.0,2.0,3.0,3684.0,2041.0,86.8,0.0,0.0,127.0,138.0,23.0,4.0,0.0,23.0,,0.0,,0.0,6.0,7.0,6.0,7.0,6.0,7.0,9.0,7.0,10.0,0.0,0.0,0.0,2.0,94.1,83.3,0.0,0.0,55157.0,36835.0,15500.0,25024.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76352403,,16800.0,16800.0,16800.0, 36 months,5.32,505.93,A,A1,Building Official,< 1 year,MORTGAGE,88000.0,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76352403,,home_improvement,Home improvement,334xx,FL,9.35,0.0,Nov-1995,705.0,709.0,0.0,,89.0,5.0,1.0,1691.0,18.0,15.0,w,0.0,0.0,17371.167392215,17371.17,16800.0,571.17,0.0,0.0,0.0,Jan-2017,13839.59,,Jan-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,392054.0,0.0,1.0,0.0,1.0,21.0,29830.0,,0.0,2.0,616.0,18.0,9400.0,0.0,0.0,1.0,4.0,78411.0,84.0,88.0,0.0,0.0,245.0,83.0,13.0,9.0,1.0,83.0,,13.0,,0.0,1.0,3.0,1.0,1.0,11.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,412810.0,31521.0,700.0,39560.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77368069,,24800.0,24800.0,24800.0, 60 months,19.53,650.58,D,D5,Architectural Coordinator,2 years,RENT,66700.0,Source Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77368069,,debt_consolidation,Debt consolidation,300xx,GA,21.86,0.0,Dec-2004,680.0,684.0,0.0,,52.0,10.0,1.0,15811.0,66.7,28.0,w,13274.94,13274.94,22716.48,22716.48,11525.06,11191.42,0.0,0.0,0.0,Mar-2019,650.58,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,49780.0,0.0,1.0,0.0,1.0,24.0,33969.0,,3.0,8.0,5317.0,67.0,23700.0,0.0,4.0,3.0,9.0,4978.0,4554.0,70.6,0.0,0.0,136.0,120.0,12.0,12.0,2.0,12.0,,12.0,,0.0,4.0,7.0,5.0,8.0,10.0,9.0,16.0,7.0,10.0,0.0,0.0,0.0,3.0,100.0,40.0,1.0,0.0,67257.0,49780.0,15500.0,43557.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
75921356,,15400.0,15400.0,15400.0, 36 months,9.75,495.11,B,B3,technician ,9 years,OWN,35000.0,Not Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75921356,,debt_consolidation,Debt consolidation,304xx,GA,33.56,0.0,Jan-1996,745.0,749.0,1.0,,,8.0,0.0,17866.0,36.5,24.0,w,978.24,978.24,16825.4,16825.4,14421.76,2403.64,0.0,0.0,0.0,Mar-2019,495.11,Apr-2019,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,21576.0,0.0,2.0,0.0,1.0,18.0,3710.0,14.0,1.0,3.0,8391.0,28.0,49000.0,0.0,0.0,2.0,4.0,3082.0,27408.0,31.8,0.0,0.0,216.0,243.0,10.0,10.0,0.0,13.0,,0.0,,0.0,3.0,4.0,5.0,11.0,11.0,6.0,13.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,76063.0,21576.0,40200.0,27063.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76835344,,25000.0,25000.0,25000.0, 60 months,7.89,505.6,A,A5,IT Audit Team Lead,< 1 year,MORTGAGE,100000.0,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76835344,,credit_card,Credit card refinancing,352xx,AL,17.2,0.0,Nov-2002,725.0,729.0,0.0,,,13.0,0.0,23731.0,30.3,34.0,w,0.0,0.0,27949.9985318738,27950.0,25000.0,2950.0,0.0,0.0,0.0,Feb-2018,17859.92,,Jan-2018,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,240361.0,1.0,4.0,0.0,3.0,13.0,24032.0,57.0,1.0,3.0,13345.0,40.0,78300.0,3.0,2.0,1.0,6.0,18489.0,48869.0,32.7,0.0,0.0,137.0,161.0,5.0,5.0,2.0,19.0,,10.0,,0.0,4.0,4.0,6.0,10.0,17.0,8.0,15.0,4.0,13.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,327287.0,47763.0,72600.0,42130.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77386883,,20000.0,20000.0,20000.0, 36 months,9.75,643.0,B,B3,Superintendent,4 years,MORTGAGE,114400.0,Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77386883,,debt_consolidation,Debt consolidation,367xx,AL,28.69,1.0,Apr-1999,670.0,674.0,0.0,12.0,,9.0,0.0,17630.0,66.8,13.0,w,1270.45,1270.45,21851.17,21851.17,18729.55,3121.62,0.0,0.0,0.0,Mar-2019,643.0,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,174433.0,0.0,4.0,2.0,2.0,8.0,156803.0,93.0,0.0,0.0,10858.0,77.0,26400.0,1.0,1.0,0.0,2.0,19381.0,142.0,98.7,0.0,0.0,204.0,53.0,29.0,8.0,0.0,51.0,,18.0,,0.0,1.0,4.0,1.0,1.0,8.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,2.0,92.3,100.0,0.0,0.0,222821.0,174433.0,11000.0,196421.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76373643,,9000.0,9000.0,9000.0, 36 months,11.99,298.89,C,C1,Project Manager,2 years,MORTGAGE,54000.0,Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76373643,,debt_consolidation,Debt consolidation,284xx,NC,18.36,2.0,Aug-2005,675.0,679.0,0.0,8.0,,13.0,0.0,8590.0,39.4,20.0,w,0.0,0.0,10732.2899251816,10732.29,9000.0,1732.29,0.0,0.0,0.0,Jan-2019,880.91,,Mar-2019,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,103060.0,0.0,2.0,1.0,1.0,7.0,12991.0,39.0,2.0,3.0,6259.0,39.0,21800.0,0.0,0.0,2.0,4.0,7928.0,41.0,99.3,0.0,0.0,122.0,128.0,7.0,7.0,1.0,19.0,26.0,7.0,8.0,0.0,1.0,4.0,1.0,4.0,3.0,10.0,16.0,4.0,13.0,0.0,0.0,0.0,3.0,70.0,100.0,0.0,0.0,145246.0,21581.0,6300.0,33032.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77487813,,24000.0,24000.0,24000.0, 36 months,7.39,745.34,A,A4,General Manager,10+ years,MORTGAGE,66000.0,Not Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77487813,,credit_card,Credit card refinancing,786xx,TX,11.85,0.0,Dec-2000,705.0,709.0,1.0,,,9.0,0.0,23010.0,61.9,13.0,w,740.67,740.67,26067.19,26067.19,23259.33,2807.86,0.0,0.0,0.0,Mar-2019,745.34,Apr-2019,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,102397.0,0.0,0.0,0.0,0.0,105.0,0.0,,0.0,1.0,5379.0,62.0,37200.0,0.0,0.0,1.0,1.0,11377.0,1286.0,92.8,0.0,0.0,105.0,184.0,14.0,14.0,1.0,123.0,,2.0,,0.0,4.0,7.0,4.0,6.0,1.0,8.0,11.0,7.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,120333.0,23010.0,17900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77391253,,6000.0,6000.0,6000.0, 36 months,14.46,206.41,C,C4,Financial Mngt. Assit.,10+ years,RENT,45000.0,Source Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77391253,,debt_consolidation,Debt consolidation,130xx,NY,37.39,0.0,Mar-2003,665.0,669.0,2.0,,100.0,19.0,1.0,22480.0,47.1,27.0,w,203.89,203.89,7220.94,7220.94,5796.11,1424.83,0.0,0.0,0.0,Mar-2019,206.41,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,51451.0,2.0,2.0,0.0,1.0,13.0,28971.0,81.0,5.0,6.0,6936.0,62.0,47700.0,0.0,2.0,3.0,7.0,2708.0,12564.0,53.3,0.0,0.0,157.0,93.0,2.0,2.0,0.0,6.0,,2.0,,0.0,6.0,16.0,7.0,7.0,5.0,17.0,22.0,16.0,19.0,0.0,0.0,0.0,5.0,100.0,42.9,1.0,0.0,83544.0,51451.0,26900.0,35844.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77328027,,8000.0,8000.0,8000.0, 36 months,9.75,257.2,B,B3,Creative Services Director,2 years,OWN,95000.0,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77328027,,home_improvement,Home improvement,334xx,FL,15.68,0.0,Aug-2005,705.0,709.0,1.0,25.0,,8.0,0.0,12058.0,31.9,18.0,f,0.0,0.0,8413.988207434599,8413.99,8000.0,398.99,15.0,0.0,0.0,Dec-2016,29.92,,Dec-2016,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,279407.0,4.0,1.0,1.0,1.0,1.0,45349.0,,3.0,3.0,1591.0,32.0,37800.0,0.0,5.0,3.0,5.0,34926.0,3909.0,28.9,0.0,0.0,113.0,128.0,1.0,1.0,1.0,3.0,,3.0,,0.0,1.0,4.0,1.0,6.0,5.0,6.0,12.0,4.0,8.0,0.0,0.0,0.0,5.0,94.4,0.0,0.0,0.0,305149.0,57407.0,5500.0,45349.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76061828,,15000.0,15000.0,15000.0, 60 months,21.97,414.03,E,E4,President,5 years,MORTGAGE,55000.0,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76061828,,credit_card,Credit card refinancing,970xx,OR,20.16,0.0,Nov-2004,730.0,734.0,1.0,,,7.0,0.0,47095.0,69.8,17.0,w,0.0,0.0,16528.34,16528.34,15000.0,1528.34,0.0,0.0,0.0,Sep-2016,14908.84,,Oct-2016,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,340034.0,1.0,1.0,1.0,1.0,6.0,19980.0,93.0,0.0,1.0,9735.0,75.0,67500.0,0.0,0.0,1.0,2.0,48576.0,12744.0,59.5,0.0,0.0,126.0,137.0,16.0,6.0,1.0,54.0,,3.0,,0.0,3.0,5.0,3.0,7.0,6.0,5.0,10.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,381593.0,67075.0,31500.0,21593.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77378668,,12000.0,12000.0,12000.0, 36 months,5.32,361.38,A,A1,Location Manager,1 year,MORTGAGE,60000.0,Not Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77378668,,credit_card,Credit card refinancing,434xx,OH,11.9,0.0,Oct-1994,695.0,699.0,0.0,,85.0,6.0,1.0,9806.0,83.8,14.0,w,359.68,359.68,12641.21,12641.21,11640.32,1000.89,0.0,0.0,0.0,Mar-2019,361.38,Apr-2019,Mar-2019,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,196871.0,0.0,2.0,0.0,0.0,26.0,6650.0,39.0,0.0,0.0,6556.0,57.0,11700.0,0.0,0.0,0.0,1.0,32812.0,1202.0,86.9,0.0,0.0,258.0,225.0,54.0,17.0,1.0,54.0,,21.0,,0.0,2.0,3.0,2.0,4.0,8.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,210399.0,16456.0,9200.0,17050.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60982829,,16000.0,16000.0,16000.0, 60 months,7.89,323.59,A,A5,Bureau Chief,4 years,RENT,89000.0,Source Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60982829,,debt_consolidation,Debt consolidation,331xx,FL,7.0,0.0,Sep-1991,685.0,689.0,0.0,,61.0,8.0,1.0,495.0,2.3,25.0,w,7709.71,7709.71,10994.94,10994.94,8290.29,2704.65,0.0,0.0,0.0,Feb-2019,323.59,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,29417.0,0.0,3.0,2.0,2.0,7.0,28922.0,88.0,0.0,1.0,459.0,54.0,21800.0,0.0,1.0,0.0,3.0,3677.0,20505.0,2.4,0.0,0.0,131.0,295.0,23.0,7.0,2.0,25.0,,23.0,,0.0,3.0,3.0,4.0,8.0,10.0,5.0,13.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,54858.0,29417.0,21000.0,33058.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77466899,,20000.0,20000.0,20000.0, 36 months,8.39,630.34,B,B1,Senior Field Service Engineer,3 years,MORTGAGE,84000.0,Source Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77466899,,debt_consolidation,Debt consolidation,782xx,TX,15.4,0.0,Apr-2003,675.0,679.0,0.0,34.0,,8.0,0.0,10752.0,80.8,18.0,w,0.0,0.0,21875.409088396,21875.41,20000.0,1875.41,0.0,0.0,0.0,Aug-2017,12438.95,,Sep-2017,654.0,650.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,211567.0,0.0,4.0,0.0,2.0,16.0,33674.0,78.0,0.0,1.0,4792.0,79.0,13300.0,1.0,0.0,2.0,3.0,26446.0,1008.0,82.6,0.0,0.0,156.0,150.0,23.0,16.0,1.0,34.0,,5.0,34.0,1.0,1.0,2.0,1.0,1.0,12.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,83.3,100.0,0.0,0.0,230103.0,44426.0,5800.0,43251.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76436477,,6000.0,6000.0,6000.0, 36 months,6.97,185.19,A,A3,Special Events Coordinator ,10+ years,MORTGAGE,45000.0,Source Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76436477,,credit_card,,302xx,GA,15.49,0.0,Sep-1993,675.0,679.0,0.0,,64.0,8.0,1.0,3894.0,13.8,32.0,w,183.74,183.74,6466.55,6466.55,5816.26,650.29,0.0,0.0,0.0,Mar-2019,185.19,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,132559.0,0.0,1.0,0.0,1.0,22.0,6937.0,42.0,1.0,2.0,1881.0,24.0,28300.0,2.0,0.0,4.0,5.0,16570.0,17012.0,15.4,0.0,0.0,127.0,271.0,9.0,8.0,4.0,9.0,,1.0,,0.0,3.0,4.0,5.0,12.0,11.0,6.0,17.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,167878.0,10831.0,20100.0,16651.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77292830,,10000.0,10000.0,10000.0, 36 months,17.27,357.88,D,D2,delivery driver,10+ years,MORTGAGE,48000.0,Source Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77292830,,debt_consolidation,,431xx,OH,35.75,0.0,Feb-2002,720.0,724.0,0.0,,,9.0,0.0,13337.0,58.5,24.0,f,0.0,0.0,11630.4796309481,11630.48,10000.0,1630.48,0.0,0.0,0.0,Jun-2017,7345.51,,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,138549.0,0.0,3.0,0.0,2.0,13.0,32439.0,65.0,0.0,2.0,3976.0,63.0,22800.0,8.0,1.0,3.0,4.0,15394.0,166.0,98.3,0.0,0.0,166.0,170.0,19.0,13.0,4.0,19.0,,3.0,,0.0,3.0,5.0,3.0,6.0,11.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,172858.0,45776.0,9500.0,50058.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77260491,,35000.0,35000.0,35000.0, 36 months,21.18,1321.87,E,E3,Physician,5 years,MORTGAGE,370000.0,Source Verified,Apr-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77260491,,home_improvement,Home improvement,481xx,MI,23.25,0.0,Sep-1997,750.0,754.0,4.0,71.0,,18.0,0.0,6863.0,13.9,47.0,f,0.0,0.0,17703.13,17703.13,10188.51,6954.62,0.0,560.0,100.8,May-2017,1321.87,,Mar-2019,574.0,570.0,0.0,,1.0,Individual,,,,0.0,0.0,889846.0,2.0,7.0,3.0,5.0,4.0,401050.0,71.0,2.0,2.0,1518.0,54.0,49200.0,2.0,0.0,7.0,8.0,49436.0,2982.0,33.7,0.0,0.0,223.0,108.0,1.0,1.0,1.0,32.0,,0.0,,0.0,1.0,3.0,2.0,8.0,23.0,7.0,21.0,3.0,18.0,0.0,0.0,0.0,5.0,97.7,0.0,0.0,0.0,1132961.0,423924.0,4500.0,589367.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-2019,ACTIVE,Feb-2019,13533.6,50.0,24.0
75313041,,4800.0,4800.0,4800.0, 36 months,17.27,171.78,D,D2,SALES TERRITORY MANAGER,10+ years,MORTGAGE,67500.0,Source Verified,Apr-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75313041,,medical,Medical expenses,366xx,AL,41.23,0.0,Dec-1996,660.0,664.0,0.0,,,17.0,0.0,50609.0,92.2,29.0,w,0.0,0.0,2919.37,2919.37,1960.74,958.63,0.0,0.0,0.0,Oct-2017,171.78,,Feb-2018,614.0,610.0,0.0,,1.0,Individual,,,,0.0,0.0,134923.0,1.0,10.0,3.0,4.0,6.0,84314.0,115.0,0.0,1.0,17723.0,105.0,54900.0,0.0,0.0,0.0,5.0,7937.0,734.0,98.4,0.0,0.0,232.0,146.0,18.0,6.0,0.0,93.0,,18.0,,0.0,4.0,7.0,4.0,6.0,17.0,7.0,12.0,7.0,17.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,128054.0,134923.0,45400.0,73154.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
74794694,,27000.0,27000.0,27000.0, 36 months,7.39,838.51,A,A4,Software Engineer,10+ years,MORTGAGE,110000.0,Not Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74794694,,credit_card,Credit card refinancing,773xx,TX,15.25,0.0,Oct-1996,755.0,759.0,0.0,,,5.0,0.0,61043.0,64.9,11.0,w,0.0,0.0,29463.6742218694,29463.67,27000.0,2463.67,0.0,0.0,0.0,Dec-2017,14381.57,,Dec-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,246550.0,0.0,0.0,0.0,0.0,98.0,0.0,,0.0,1.0,26364.0,65.0,94000.0,0.0,1.0,0.0,1.0,49310.0,32957.0,64.9,0.0,0.0,117.0,234.0,21.0,21.0,3.0,21.0,,,,0.0,4.0,4.0,4.0,5.0,2.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,351000.0,61043.0,94000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76438006,,10000.0,10000.0,10000.0, 36 months,5.32,301.15,A,A1,,,MORTGAGE,40000.0,Not Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76438006,,debt_consolidation,,708xx,LA,13.89,0.0,Aug-1994,720.0,724.0,0.0,24.0,,23.0,0.0,14234.0,19.4,54.0,w,299.74,299.74,10534.34,10534.34,9700.26,834.08,0.0,0.0,0.0,Mar-2019,301.15,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,167.0,110022.0,0.0,0.0,0.0,0.0,56.0,0.0,,0.0,3.0,3071.0,19.0,73200.0,0.0,9.0,0.0,3.0,7335.0,33892.0,21.2,0.0,0.0,194.0,260.0,13.0,13.0,4.0,13.0,,13.0,24.0,0.0,3.0,8.0,6.0,11.0,6.0,22.0,44.0,8.0,23.0,0.0,0.0,0.0,0.0,92.6,0.0,0.0,0.0,175700.0,14234.0,43000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77418385,,2000.0,2000.0,2000.0, 36 months,25.88,80.46,F,F4,Nursing Assistant,< 1 year,RENT,16000.0,Source Verified,Apr-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77418385,,moving,Moving and relocation,441xx,OH,38.03,0.0,Jun-2008,690.0,694.0,1.0,,,10.0,0.0,4609.0,92.2,15.0,f,0.0,0.0,1123.56,1123.56,553.28,555.28,15.0,0.0,0.0,Aug-2017,80.46,,Feb-2019,524.0,520.0,0.0,,1.0,Individual,,,,0.0,0.0,47991.0,1.0,9.0,3.0,5.0,2.0,43382.0,100.0,0.0,0.0,4609.0,99.0,5000.0,5.0,1.0,11.0,5.0,4799.0,391.0,92.2,0.0,0.0,76.0,94.0,47.0,2.0,0.0,47.0,,2.0,,0.0,1.0,1.0,1.0,2.0,11.0,1.0,4.0,1.0,10.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,48337.0,47991.0,5000.0,43337.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77140938,,14400.0,14400.0,14400.0, 60 months,15.31,344.93,C,C5,Senior Software Development Engineering ,10+ years,MORTGAGE,186268.21,Source Verified,Apr-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77140938,,credit_card,Credit card refinancing,980xx,WA,5.52,0.0,Oct-2006,705.0,709.0,0.0,,,5.0,0.0,29828.0,94.1,9.0,w,7343.11,7343.11,12060.3,12060.3,7056.89,5003.41,0.0,0.0,0.0,Mar-2019,344.93,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,381842.0,0.0,1.0,1.0,1.0,9.0,3341.0,84.0,0.0,0.0,16479.0,93.0,31700.0,1.0,3.0,0.0,1.0,76368.0,1788.0,93.9,0.0,0.0,114.0,113.0,67.0,9.0,2.0,67.0,,4.0,,0.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,427114.0,33169.0,29200.0,4000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77528369,,9000.0,9000.0,9000.0, 36 months,18.99,329.86,D,D4,Wax Specialist ,< 1 year,RENT,30000.0,Source Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77528369,,debt_consolidation,Debt consolidation,117xx,NY,17.28,0.0,Nov-2011,685.0,689.0,0.0,,,6.0,0.0,4387.0,33.0,7.0,w,670.87,670.87,11255.21,11255.21,8329.13,2876.61,49.47,0.0,0.0,Mar-2019,329.86,Apr-2019,Mar-2019,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,27352.0,0.0,1.0,0.0,0.0,53.0,22965.0,97.0,1.0,3.0,2594.0,74.0,13300.0,0.0,0.0,1.0,3.0,4559.0,4853.0,45.5,0.0,0.0,53.0,42.0,10.0,10.0,0.0,10.0,,10.0,,0.0,3.0,4.0,3.0,3.0,1.0,5.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,37000.0,27352.0,8900.0,23700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
