loan_amnt,dti,fico_score,addr_state,emp_length,issue_d,bad_loan,int_rate,grade,annual_inc,home_ownership,rejected
9600.0,16.33,677.0,CA,10.0,2017-07-01,0.0,10.91,B,87000.0,RENT,0
10000.0,20.0,707.0,CA,10.0,2017-07-01,0.0,7.21,A,65000.0,RENT,0
6000.0,16.72,757.0,MA,2.0,2017-07-01,1.0,7.07,A,103000.0,OWN,0
7200.0,16.41,732.0,NY,6.0,2017-07-01,0.0,5.32,A,87000.0,OWN,0
6500.0,17.12,707.0,AZ,10.0,2017-07-01,0.0,10.91,B,49000.0,RENT,0
18200.0,11.57,722.0,NJ,10.0,2017-07-01,0.0,9.44,B,70000.0,RENT,0
5000.0,7.43,667.0,CA,1.0,2017-07-01,0.0,9.44,B,47000.0,RENT,0
12000.0,23.21,722.0,RI,2.0,2017-07-01,0.0,7.07,A,64000.0,MORTGAGE,0
6000.0,16.8,702.0,NY,10.0,2017-07-01,0.0,9.44,B,81000.0,MORTGAGE,0
35000.0,19.97,722.0,LA,5.0,2017-07-01,0.0,9.44,B,80000.0,MORTGAGE,0
10000.0,20.87,687.0,TX,10.0,2017-07-01,0.0,13.59,C,49000.0,MORTGAGE,0
5600.0,14.25,667.0,CO,4.0,2017-07-01,0.0,15.05,C,55000.0,RENT,0
12000.0,30.97,732.0,VT,10.0,2017-07-01,0.0,9.44,B,35000.0,RENT,0
5600.0,27.75,677.0,NY,10.0,2017-07-01,0.0,18.06,D,41000.0,RENT,0
2500.0,29.63,697.0,NY,10.0,2017-07-01,0.0,12.62,C,42000.0,MORTGAGE,0
8000.0,18.25,687.0,FL,3.0,2017-07-01,0.0,15.05,C,84189.0,RENT,0
6000.0,25.82,737.0,IN,9.0,2017-07-01,0.0,9.44,B,54000.0,MORTGAGE,0
12800.0,17.58,692.0,AZ,10.0,2017-07-01,0.0,9.44,B,60000.0,MORTGAGE,0
10000.0,23.68,667.0,FL,2.0,2017-07-01,0.0,19.03,D,87000.0,RENT,0
5000.0,32.08,667.0,PA,3.0,2017-07-01,0.0,23.88,E,167000.0,MORTGAGE,0
7500.0,9.88,727.0,CO,3.0,2017-07-01,0.0,7.35,A,56000.0,MORTGAGE,0
10000.0,11.62,662.0,VA,1.0,2017-07-01,0.0,12.62,C,100000.0,MORTGAGE,0
1500.0,4.43,707.0,FL,,2017-07-01,0.0,9.93,B,42000.0,OWN,0
25000.0,17.22,692.0,NY,2.0,2017-07-01,0.0,15.05,C,130000.0,MORTGAGE,0
32000.0,23.13,702.0,NY,1.0,2017-07-01,0.0,10.42,B,109250.0,RENT,0
1200.0,7.28,707.0,TX,4.0,2017-07-01,0.0,7.21,A,58000.0,MORTGAGE,0
21000.0,2.57,672.0,MD,10.0,2017-07-01,0.0,30.65,F,145000.0,MORTGAGE,0
28000.0,16.41,722.0,GA,7.0,2017-07-01,1.0,11.99,B,134000.0,MORTGAGE,0
24000.0,13.68,727.0,OH,10.0,2017-07-01,0.0,7.07,A,78000.0,MORTGAGE,0
16000.0,22.28,672.0,TX,9.0,2017-07-01,0.0,21.45,D,46384.0,MORTGAGE,0
10000.0,5.08,687.0,WA,8.0,2017-07-01,0.0,14.08,C,68700.0,MORTGAGE,0
7200.0,23.49,682.0,MD,2.0,2017-07-01,1.0,16.02,C,35000.0,RENT,0
12000.0,8.46,782.0,NY,3.0,2017-07-01,0.0,9.44,B,65000.0,OWN,0
23675.0,20.01,727.0,MD,10.0,2017-07-01,0.0,14.08,C,77376.0,RENT,0
8000.0,18.59,672.0,NC,3.0,2017-07-01,0.0,10.91,B,34000.0,MORTGAGE,0
8325.0,14.49,667.0,CA,8.0,2017-07-01,0.0,9.44,B,80402.66,MORTGAGE,0
4800.0,21.88,672.0,CT,10.0,2017-07-01,0.0,18.06,D,35000.0,OWN,0
30000.0,330.15,707.0,NY,,2017-07-01,0.0,12.62,C,5772.0,RENT,0
13025.0,9.43,687.0,CA,10.0,2017-07-01,0.0,16.02,C,94000.0,OWN,0
10000.0,17.92,697.0,TN,5.0,2017-07-01,0.0,19.03,D,70000.0,OWN,0
7800.0,23.49,707.0,NY,1.0,2017-07-01,0.0,10.42,B,34992.0,RENT,0
10000.0,5.71,727.0,MA,1.0,2017-07-01,0.0,7.97,A,70200.0,MORTGAGE,0
10000.0,16.21,667.0,AZ,5.0,2017-07-01,0.0,10.42,B,55000.0,RENT,0
2000.0,9.6,692.0,WI,6.0,2017-07-01,0.0,18.06,D,10000.0,RENT,0
12000.0,24.19,672.0,PA,1.0,2017-07-01,1.0,19.03,D,31000.0,RENT,0
7675.0,8.9,802.0,WY,4.0,2017-07-01,0.0,7.21,A,80000.0,MORTGAGE,0
22100.0,9.4,677.0,TX,,2017-07-01,0.0,10.91,B,100000.0,OWN,0
14000.0,10.24,662.0,VA,6.0,2017-07-01,0.0,12.62,C,105000.0,MORTGAGE,0
14000.0,24.21,672.0,IN,,2017-07-01,1.0,19.03,D,35000.0,OWN,0
8000.0,14.52,717.0,MN,6.0,2017-07-01,0.0,10.91,B,60000.0,MORTGAGE,0
8000.0,29.55,727.0,GA,6.0,2017-07-01,0.0,7.07,A,103000.0,MORTGAGE,0
12000.0,9.4,697.0,NJ,6.0,2017-07-01,0.0,9.93,B,250000.0,RENT,0
35000.0,26.18,677.0,CO,10.0,2017-07-01,0.0,14.08,C,102000.0,MORTGAGE,0
24000.0,24.95,702.0,GA,,2017-07-01,0.0,12.62,C,75000.0,MORTGAGE,0
14000.0,13.28,717.0,CA,10.0,2017-07-01,0.0,7.21,A,324000.0,RENT,0
9600.0,30.61,682.0,TN,10.0,2017-07-01,0.0,12.62,C,128000.0,MORTGAGE,0
12000.0,18.67,672.0,MO,1.0,2017-07-01,0.0,10.91,B,34000.0,RENT,0
5000.0,15.0,677.0,PA,10.0,2017-07-01,1.0,16.02,C,110000.0,RENT,0
6000.0,23.37,662.0,KY,,2017-07-01,0.0,19.03,D,28032.0,RENT,0
10000.0,6.1,777.0,FL,10.0,2017-07-01,0.0,7.07,A,70000.0,RENT,0
4200.0,16.69,727.0,NY,2.0,2017-07-01,0.0,7.35,A,53000.0,MORTGAGE,0
8000.0,14.86,672.0,IN,10.0,2017-07-01,0.0,13.59,C,73000.0,MORTGAGE,0
9525.0,4.63,662.0,NY,6.0,2017-07-01,0.0,13.59,C,50000.0,RENT,0
15000.0,18.62,707.0,KS,5.0,2017-07-01,0.0,16.02,C,72000.0,MORTGAGE,0
24000.0,34.22,682.0,CA,10.0,2017-07-01,0.0,19.03,D,80000.0,OWN,0
2400.0,22.89,672.0,NY,2.0,2017-07-01,0.0,18.06,D,40000.0,OWN,0
12600.0,25.53,677.0,NY,1.0,2017-07-01,1.0,16.02,C,65000.0,RENT,0
32000.0,44.48,712.0,MS,,2017-07-01,0.0,13.59,C,25000.0,MORTGAGE,0
40000.0,16.0,722.0,NJ,5.0,2017-07-01,0.0,9.44,B,139720.0,RENT,0
9000.0,10.6,767.0,IL,10.0,2017-07-01,1.0,10.91,B,60000.0,RENT,0
24000.0,11.29,737.0,CO,10.0,2017-07-01,0.0,5.32,A,108000.0,MORTGAGE,0
8000.0,15.49,697.0,NC,4.0,2017-07-01,0.0,12.62,C,84996.0,OWN,0
4200.0,26.58,727.0,NV,1.0,2017-07-01,0.0,9.44,B,28000.0,RENT,0
40000.0,23.77,737.0,MA,10.0,2017-07-01,0.0,7.07,A,150000.0,MORTGAGE,0
8000.0,7.21,662.0,OK,3.0,2017-07-01,0.0,9.44,B,52000.0,MORTGAGE,0
15000.0,17.94,707.0,CA,6.0,2017-07-01,0.0,14.08,C,120000.0,RENT,0
10000.0,12.39,667.0,FL,6.0,2017-07-01,0.0,9.93,B,63000.0,MORTGAGE,0
2000.0,12.26,702.0,NJ,2.0,2017-07-01,1.0,16.02,C,42000.0,RENT,0
25000.0,12.94,672.0,NY,10.0,2017-07-01,0.0,13.59,C,165000.0,MORTGAGE,0
1800.0,22.47,702.0,CA,5.0,2017-07-01,0.0,10.91,B,65000.0,RENT,0
23000.0,11.53,722.0,KS,5.0,2017-07-01,0.0,7.97,A,120000.0,MORTGAGE,0
7200.0,22.03,687.0,FL,10.0,2017-07-01,0.0,7.97,A,65000.0,RENT,0
9000.0,8.62,672.0,OR,1.0,2017-07-01,0.0,13.59,C,94000.0,RENT,0
10000.0,19.85,662.0,FL,10.0,2017-07-01,0.0,21.45,D,37000.0,RENT,0
15000.0,11.9,742.0,MI,10.0,2017-07-01,0.0,7.21,A,72000.0,MORTGAGE,0
25000.0,28.52,717.0,WI,3.0,2017-07-01,1.0,9.44,B,69972.0,MORTGAGE,0
14000.0,14.01,772.0,NY,5.0,2017-07-01,0.0,9.44,B,55000.0,RENT,0
25000.0,13.6,662.0,FL,2.0,2017-07-01,0.0,26.3,E,144600.0,RENT,0
15600.0,9.22,672.0,MA,10.0,2017-07-01,0.0,9.44,B,75000.0,MORTGAGE,0
15000.0,27.77,662.0,NC,10.0,2017-07-01,0.0,15.05,C,50000.0,OWN,0
10125.0,23.85,732.0,NJ,10.0,2017-07-01,0.0,10.42,B,80000.0,MORTGAGE,0
19000.0,5.41,702.0,CA,7.0,2017-07-01,0.0,7.21,A,110000.0,MORTGAGE,0
10000.0,14.16,817.0,VA,5.0,2017-07-01,0.0,5.32,A,110000.0,MORTGAGE,0
20000.0,34.81,717.0,CA,3.0,2017-07-01,0.0,12.62,C,25000.0,RENT,0
7000.0,29.11,757.0,NH,1.0,2017-07-01,0.0,7.07,A,88562.0,MORTGAGE,0
20000.0,25.37,777.0,CA,10.0,2017-07-01,0.0,10.42,B,80000.0,RENT,0
10800.0,10.26,692.0,GA,1.0,2017-07-01,0.0,14.08,C,130000.0,OWN,0
24000.0,18.02,712.0,CA,10.0,2017-07-01,0.0,14.08,C,79000.0,RENT,0
1500.0,34.32,697.0,AZ,6.0,2017-07-01,1.0,17.09,D,40000.0,OWN,0
20000.0,13.68,667.0,NY,10.0,2017-07-01,0.0,11.99,B,48282.0,RENT,0
12150.0,23.36,692.0,CA,10.0,2017-07-01,1.0,19.03,D,71000.0,MORTGAGE,0
9000.0,22.37,662.0,VA,10.0,2017-07-01,0.0,9.93,B,45000.0,MORTGAGE,0
15000.0,10.79,662.0,FL,10.0,2017-07-01,0.0,10.42,B,68500.0,MORTGAGE,0
16000.0,7.9,662.0,WA,10.0,2017-07-01,0.0,15.05,C,60000.0,RENT,0
18000.0,22.02,662.0,CA,4.0,2017-07-01,0.0,26.3,E,60000.0,RENT,0
24000.0,20.49,687.0,IL,3.0,2017-07-01,0.0,11.99,B,125000.0,RENT,0
27000.0,31.62,692.0,IN,10.0,2017-07-01,0.0,7.97,A,105000.0,MORTGAGE,0
11200.0,,662.0,OH,,2017-07-01,0.0,15.05,C,0.0,RENT,0
14000.0,27.8,717.0,TX,2.0,2017-07-01,0.0,9.93,B,48000.0,OWN,0
9600.0,23.85,672.0,NM,,2017-07-01,0.0,19.03,D,64000.0,MORTGAGE,0
9000.0,3.5,762.0,AL,10.0,2017-07-01,0.0,7.07,A,85000.0,MORTGAGE,0
7000.0,10.94,667.0,CA,3.0,2017-07-01,0.0,13.59,C,100000.0,RENT,0
35000.0,22.32,702.0,NJ,3.0,2017-07-01,0.0,12.62,C,106000.0,MORTGAGE,0
4450.0,18.27,662.0,OH,9.0,2017-07-01,0.0,15.05,C,85000.0,OWN,0
32000.0,14.63,687.0,NY,4.0,2017-07-01,0.0,11.99,B,150000.0,MORTGAGE,0
15000.0,24.45,687.0,NY,4.0,2017-07-01,0.0,16.02,C,40000.0,MORTGAGE,0
23000.0,19.47,707.0,CA,2.0,2017-07-01,0.0,9.44,B,108000.0,OWN,0
8000.0,4.82,667.0,SC,2.0,2017-07-01,0.0,19.03,D,77000.0,OWN,0
16000.0,16.8,667.0,CA,7.0,2017-07-01,0.0,9.44,B,46000.0,MORTGAGE,0
7500.0,19.36,667.0,OR,1.0,2017-07-01,0.0,9.93,B,96000.0,RENT,0
14400.0,21.67,667.0,NV,1.0,2017-07-01,0.0,10.42,B,105000.0,RENT,0
10000.0,15.43,687.0,IL,8.0,2017-07-01,0.0,14.08,C,28000.0,OWN,0
8000.0,32.22,662.0,MS,,2017-07-01,0.0,10.91,B,38000.0,MORTGAGE,0
10000.0,28.8,662.0,NY,2.0,2017-07-01,0.0,18.06,D,40000.0,RENT,0
24300.0,21.15,677.0,TX,,2017-07-01,0.0,19.03,D,55261.0,OWN,0
25000.0,31.95,672.0,MN,10.0,2017-07-01,1.0,26.3,E,85000.0,OWN,0
35000.0,15.81,667.0,FL,10.0,2017-07-01,1.0,14.08,C,200000.0,RENT,0
18000.0,31.52,707.0,NC,5.0,2017-07-01,1.0,30.89,G,65000.0,MORTGAGE,0
40000.0,16.42,767.0,PA,1.0,2017-07-01,0.0,7.35,A,140000.0,MORTGAGE,0
14000.0,12.27,702.0,VT,1.0,2017-07-01,0.0,16.02,C,36000.0,RENT,0
8000.0,19.9,667.0,FL,10.0,2017-07-01,1.0,30.94,G,65000.0,RENT,0
30000.0,25.8,667.0,NJ,10.0,2017-07-01,1.0,30.94,G,76000.0,RENT,0
6650.0,17.08,662.0,GA,10.0,2017-07-01,0.0,15.05,C,64000.0,MORTGAGE,0
16000.0,28.73,747.0,MN,9.0,2017-07-01,1.0,14.08,C,56500.0,MORTGAGE,0
31200.0,1.28,747.0,IL,1.0,2017-07-01,0.0,12.62,C,28000.0,MORTGAGE,0
24000.0,12.52,707.0,CA,8.0,2017-07-01,0.0,15.05,C,35000.0,RENT,0
31800.0,28.36,667.0,CA,4.0,2017-07-01,0.0,16.02,C,90000.0,RENT,0
21000.0,6.1,777.0,PA,10.0,2017-07-01,0.0,17.09,D,60000.0,RENT,0
7000.0,17.36,667.0,WI,5.0,2017-07-01,0.0,21.45,D,90000.0,OWN,0
6000.0,34.29,677.0,IL,,2017-07-01,0.0,23.88,E,40000.0,MORTGAGE,0
24000.0,19.3,687.0,CA,10.0,2016-06-01,0.0,13.99,C,87000.0,RENT,0
5000.0,23.04,727.0,GA,10.0,2016-06-01,0.0,12.79,C,144000.0,MORTGAGE,0
17800.0,10.84,662.0,FL,10.0,2016-06-01,0.0,13.49,C,65000.0,RENT,0
9000.0,16.95,707.0,NJ,10.0,2016-06-01,1.0,13.49,C,50000.0,RENT,0
12000.0,20.43,677.0,TN,3.0,2016-06-01,0.0,17.99,D,116500.0,MORTGAGE,0
16000.0,22.44,702.0,TX,9.0,2016-06-01,0.0,12.79,C,58200.0,MORTGAGE,0
16000.0,6.81,667.0,OK,9.0,2016-06-01,1.0,10.49,B,174000.0,MORTGAGE,0
8000.0,21.32,782.0,FL,4.0,2016-06-01,0.0,5.32,A,60000.0,RENT,0
13000.0,12.9,667.0,CA,1.0,2016-06-01,0.0,14.49,C,80000.0,RENT,0
18600.0,22.46,697.0,AZ,2.0,2016-06-01,0.0,13.49,C,94000.0,MORTGAGE,0
15125.0,21.6,692.0,MO,5.0,2016-06-01,0.0,16.99,D,36000.0,RENT,0
24000.0,10.09,662.0,FL,10.0,2016-06-01,0.0,15.59,C,164500.0,RENT,0
9000.0,8.38,677.0,NY,2.0,2016-06-01,0.0,13.99,C,34500.0,RENT,0
11800.0,18.97,697.0,AZ,1.0,2016-06-01,0.0,23.99,E,54340.0,MORTGAGE,0
3000.0,11.81,727.0,CA,4.0,2016-06-01,0.0,10.49,B,70000.0,OWN,0
15000.0,39.69,717.0,SC,9.0,2016-06-01,0.0,11.99,C,82000.0,MORTGAGE,0
10000.0,22.43,667.0,NY,1.0,2016-06-01,1.0,15.59,C,105000.0,RENT,0
21000.0,22.66,777.0,FL,9.0,2016-06-01,0.0,9.49,B,64000.0,MORTGAGE,0
7200.0,27.83,727.0,NY,2.0,2016-06-01,0.0,13.49,C,80000.0,MORTGAGE,0
12125.0,17.21,667.0,CO,10.0,2016-06-01,0.0,24.49,E,76000.0,OWN,0
30000.0,17.8,717.0,GA,10.0,2016-06-01,0.0,12.79,C,180000.0,MORTGAGE,0
21000.0,18.15,712.0,TN,10.0,2016-06-01,1.0,13.49,C,65000.0,MORTGAGE,0
10000.0,30.4,672.0,GA,3.0,2016-06-01,0.0,14.49,C,30000.0,OWN,0
1000.0,6.92,667.0,FL,1.0,2016-06-01,0.0,9.49,B,65000.0,MORTGAGE,0
28000.0,13.45,742.0,WI,1.0,2016-06-01,0.0,16.99,D,222000.0,MORTGAGE,0
35000.0,12.63,727.0,PA,10.0,2016-06-01,1.0,16.99,D,85000.0,MORTGAGE,0
20000.0,24.5,667.0,NJ,8.0,2016-06-01,0.0,15.59,C,140000.0,RENT,0
5000.0,2.57,772.0,CA,5.0,2016-06-01,0.0,7.59,A,63395.0,RENT,0
13000.0,27.95,692.0,WI,3.0,2016-06-01,0.0,10.49,B,80000.0,MORTGAGE,0
20000.0,18.07,792.0,AZ,5.0,2016-06-01,0.0,5.32,A,150000.0,RENT,0
20000.0,22.12,692.0,TX,7.0,2016-06-01,0.0,16.99,D,86000.0,RENT,0
20000.0,12.35,747.0,MI,5.0,2016-06-01,0.0,8.59,A,90000.0,OWN,0
3500.0,31.89,677.0,MO,5.0,2016-06-01,1.0,17.99,D,40000.0,MORTGAGE,0
6000.0,13.45,667.0,FL,10.0,2016-06-01,0.0,19.99,D,90000.0,RENT,0
24000.0,26.67,667.0,NM,10.0,2016-06-01,1.0,25.69,F,80000.0,RENT,0
8450.0,24.57,707.0,MD,2.0,2016-06-01,0.0,15.59,C,23500.0,RENT,0
21000.0,16.12,692.0,AZ,3.0,2016-06-01,0.0,13.99,C,108000.0,RENT,0
5000.0,20.03,662.0,KY,10.0,2016-06-01,0.0,13.49,C,48000.0,MORTGAGE,0
10200.0,26.95,662.0,CA,6.0,2016-06-01,0.0,11.49,B,72000.0,RENT,0
16000.0,32.05,662.0,PA,1.0,2016-06-01,0.0,24.49,E,170000.0,MORTGAGE,0
5000.0,17.3,662.0,MI,,2016-06-01,0.0,10.99,B,36000.0,RENT,0
10000.0,7.25,677.0,IN,8.0,2016-06-01,0.0,8.99,B,87880.0,OWN,0
3500.0,11.73,707.0,CA,5.0,2016-06-01,0.0,9.49,B,50000.0,RENT,0
5000.0,35.26,697.0,TX,1.0,2016-06-01,1.0,11.99,C,91000.0,MORTGAGE,0
24000.0,21.64,662.0,IN,1.0,2016-06-01,1.0,24.49,E,71000.0,MORTGAGE,0
7000.0,25.61,722.0,NY,10.0,2016-06-01,1.0,13.49,C,85000.0,MORTGAGE,0
5600.0,20.45,672.0,AZ,2.0,2016-06-01,0.0,11.49,B,30000.0,RENT,0
16000.0,27.15,677.0,FL,2.0,2016-06-01,0.0,14.49,C,50000.0,OWN,0
15000.0,25.29,672.0,VA,5.0,2016-06-01,0.0,10.99,B,68816.0,MORTGAGE,0
3000.0,30.91,702.0,CA,4.0,2016-06-01,1.0,13.99,C,20000.0,OWN,0
1000.0,15.42,677.0,MN,1.0,2016-06-01,0.0,14.49,C,54000.0,RENT,0
10000.0,24.76,662.0,MS,10.0,2016-06-01,0.0,10.99,B,70000.0,OWN,0
24000.0,15.19,707.0,KS,10.0,2016-06-01,0.0,13.99,C,197000.0,MORTGAGE,0
28000.0,11.59,677.0,NH,6.0,2016-06-01,0.0,17.99,D,250000.0,RENT,0
24000.0,8.37,717.0,WI,5.0,2016-06-01,0.0,7.89,A,80000.0,MORTGAGE,0
13000.0,26.9,717.0,LA,4.0,2016-06-01,1.0,12.79,C,65000.0,MORTGAGE,0
19250.0,17.1,707.0,WA,9.0,2016-06-01,0.0,11.49,B,75000.0,MORTGAGE,0
9000.0,23.35,667.0,IN,8.0,2016-06-01,1.0,10.49,B,27600.0,MORTGAGE,0
8000.0,6.69,722.0,CA,1.0,2016-06-01,0.0,6.99,A,105000.0,RENT,0
18000.0,17.9,677.0,CA,10.0,2016-06-01,0.0,17.99,D,62500.0,MORTGAGE,0
7000.0,16.57,672.0,SC,1.0,2016-06-01,0.0,8.99,B,46000.0,MORTGAGE,0
12000.0,25.88,682.0,OH,1.0,2016-06-01,0.0,10.99,B,39000.0,RENT,0
16000.0,26.25,677.0,NJ,9.0,2016-06-01,0.0,14.49,C,55000.0,RENT,0
10000.0,13.42,707.0,CA,,2016-06-01,0.0,8.99,B,97500.0,OWN,0
9800.0,2.04,792.0,AR,1.0,2016-06-01,0.0,8.59,A,31200.0,MORTGAGE,0
17500.0,27.06,667.0,CA,10.0,2016-06-01,0.0,12.79,C,68600.0,MORTGAGE,0
35000.0,24.36,677.0,NJ,8.0,2016-06-01,1.0,14.49,C,110000.0,MORTGAGE,0
8400.0,8.78,712.0,CA,2.0,2016-06-01,0.0,11.49,B,73000.0,RENT,0
3000.0,18.91,662.0,NY,3.0,2016-06-01,0.0,16.99,D,80000.0,RENT,0
10000.0,34.54,682.0,NV,9.0,2016-06-01,0.0,21.49,D,115000.0,RENT,0
11200.0,13.09,717.0,MI,10.0,2016-06-01,0.0,13.99,C,95000.0,MORTGAGE,0
12000.0,24.75,732.0,NC,1.0,2016-06-01,0.0,12.79,C,79000.0,RENT,0
8000.0,28.18,712.0,MI,10.0,2016-06-01,0.0,11.49,B,87400.0,MORTGAGE,0
10200.0,20.4,667.0,IL,10.0,2016-06-01,0.0,11.49,B,60000.0,OWN,0
10550.0,28.57,717.0,PA,,2016-06-01,1.0,26.99,F,35000.0,MORTGAGE,0
6000.0,4.61,667.0,NJ,10.0,2016-06-01,1.0,8.99,B,97000.0,RENT,0
11000.0,10.1,697.0,CO,1.0,2016-06-01,0.0,8.59,A,50500.0,MORTGAGE,0
8000.0,17.16,757.0,KS,5.0,2016-06-01,0.0,11.49,B,30002.0,RENT,0
9600.0,12.04,667.0,GA,10.0,2016-06-01,0.0,9.16,B,58000.0,RENT,0
25000.0,16.8,697.0,TX,10.0,2016-06-01,0.0,8.59,A,120000.0,MORTGAGE,0
20800.0,28.74,697.0,NJ,8.0,2016-06-01,0.0,8.59,A,80000.0,RENT,0
10400.0,7.25,692.0,CO,10.0,2016-06-01,0.0,10.99,B,47500.0,MORTGAGE,0
5000.0,8.9,662.0,OH,,2016-06-01,0.0,19.99,D,34000.0,MORTGAGE,0
5000.0,18.25,707.0,NC,8.0,2016-06-01,0.0,8.99,B,55500.0,RENT,0
18850.0,23.48,732.0,NV,4.0,2016-06-01,0.0,8.99,B,50000.0,MORTGAGE,0
5000.0,4.9,667.0,NY,5.0,2016-06-01,0.0,8.99,B,48000.0,RENT,0
8000.0,27.68,747.0,TX,2.0,2016-06-01,0.0,8.59,A,45000.0,RENT,0
16000.0,0.67,767.0,SC,10.0,2016-06-01,0.0,7.59,A,100000.0,MORTGAGE,0
10000.0,18.54,662.0,CA,9.0,2016-06-01,0.0,9.49,B,65000.0,RENT,0
4500.0,29.55,712.0,NY,5.0,2016-06-01,0.0,9.16,B,40320.0,RENT,0
10000.0,9.74,672.0,FL,2.0,2016-06-01,0.0,8.99,B,78000.0,MORTGAGE,0
15000.0,19.41,732.0,ME,10.0,2016-06-01,0.0,10.49,B,74000.0,MORTGAGE,0
9000.0,15.32,682.0,MI,4.0,2016-06-01,0.0,11.49,B,65000.0,RENT,0
6650.0,30.95,672.0,GA,8.0,2016-06-01,1.0,9.49,B,85000.0,MORTGAGE,0
11000.0,7.3,747.0,AZ,3.0,2016-06-01,0.0,8.59,A,85000.0,RENT,0
9000.0,6.3,667.0,CA,10.0,2016-06-01,0.0,9.75,B,60000.0,RENT,0
4000.0,8.88,692.0,GA,2.0,2016-06-01,0.0,7.39,A,150000.0,RENT,0
15000.0,20.49,777.0,NH,10.0,2016-06-01,0.0,5.32,A,69000.0,MORTGAGE,0
14500.0,25.85,742.0,NY,10.0,2016-06-01,1.0,23.99,E,33000.0,RENT,0
8700.0,21.41,667.0,IL,5.0,2016-06-01,0.0,9.75,B,68000.0,RENT,0
7000.0,15.42,757.0,NM,10.0,2016-06-01,1.0,11.47,B,62200.0,RENT,0
15000.0,6.45,812.0,NJ,1.0,2016-06-01,0.0,7.89,A,212500.0,MORTGAGE,0
20000.0,10.31,722.0,IN,1.0,2016-06-01,0.0,6.49,A,61200.0,MORTGAGE,0
2500.0,9.46,742.0,CA,,2016-06-01,0.0,7.39,A,16000.0,RENT,0
11600.0,16.32,677.0,OH,10.0,2016-06-01,1.0,10.75,B,111000.0,MORTGAGE,0
12000.0,8.38,667.0,MN,1.0,2016-06-01,1.0,19.99,D,122000.0,RENT,0
6000.0,15.48,687.0,VT,7.0,2016-06-01,0.0,9.75,B,52000.0,RENT,0
8400.0,20.43,722.0,SC,10.0,2016-06-01,0.0,9.16,B,60000.0,OWN,0
6400.0,10.97,697.0,AZ,2.0,2016-06-01,0.0,7.39,A,70000.0,RENT,0
12000.0,19.46,672.0,RI,6.0,2016-06-01,0.0,13.99,C,75000.0,RENT,0
6450.0,14.15,672.0,TX,5.0,2016-06-01,0.0,15.59,C,19000.0,RENT,0
9000.0,19.5,817.0,LA,10.0,2016-06-01,0.0,5.32,A,139000.0,MORTGAGE,0
6500.0,13.22,677.0,PA,5.0,2016-06-01,0.0,7.39,A,54000.0,MORTGAGE,0
12000.0,24.05,687.0,FL,4.0,2016-06-01,0.0,14.49,C,42000.0,MORTGAGE,0
18000.0,25.65,667.0,NV,6.0,2016-06-01,1.0,19.99,D,77000.0,RENT,0
9325.0,19.57,687.0,IL,,2016-06-01,1.0,23.99,E,32500.0,OWN,0
15000.0,20.74,667.0,MI,10.0,2016-06-01,0.0,7.89,A,58000.0,RENT,0
3500.0,22.57,682.0,CA,9.0,2016-06-01,0.0,21.49,D,46000.0,RENT,0
7000.0,18.58,672.0,CA,8.0,2016-06-01,1.0,15.59,C,31000.0,RENT,0
14000.0,16.77,727.0,OH,10.0,2016-06-01,1.0,10.49,B,40000.0,MORTGAGE,0
7000.0,11.64,672.0,TN,7.0,2016-06-01,0.0,14.49,C,135000.0,RENT,0
30000.0,18.7,707.0,NC,2.0,2016-06-01,0.0,23.99,E,93500.0,RENT,0
24000.0,11.22,677.0,AZ,3.0,2016-06-01,0.0,11.47,B,150000.0,MORTGAGE,0
28000.0,28.18,742.0,CA,6.0,2016-06-01,0.0,6.49,A,99000.0,RENT,0
8800.0,13.82,692.0,MN,5.0,2016-06-01,0.0,9.16,B,60000.0,RENT,0
8400.0,24.48,677.0,IN,2.0,2016-06-01,0.0,11.47,B,43000.0,MORTGAGE,0
12000.0,8.43,722.0,GA,4.0,2016-06-01,0.0,6.49,A,99000.0,MORTGAGE,0
5600.0,23.36,677.0,TX,1.0,2016-06-01,0.0,10.75,B,54000.0,RENT,0
20000.0,16.46,707.0,GA,10.0,2016-06-01,0.0,7.39,A,85000.0,MORTGAGE,0
10000.0,37.26,697.0,MN,2.0,2016-06-01,0.0,11.47,B,35000.0,RENT,0
20000.0,16.02,677.0,TX,7.0,2016-06-01,0.0,7.39,A,115000.0,MORTGAGE,0
18000.0,6.36,677.0,FL,3.0,2016-06-01,1.0,7.89,A,70000.0,OWN,0
21450.0,25.35,712.0,MI,4.0,2016-06-01,0.0,28.18,G,66000.0,MORTGAGE,0
7000.0,20.45,712.0,IN,5.0,2016-06-01,0.0,7.39,A,24000.0,OWN,0
15000.0,11.66,717.0,CO,6.0,2016-06-01,0.0,8.99,B,124000.0,MORTGAGE,0
28000.0,7.01,662.0,TX,2.0,2016-06-01,0.0,15.59,C,240000.0,MORTGAGE,0
11000.0,18.12,682.0,MA,,2016-06-01,0.0,11.47,B,32000.0,RENT,0
2800.0,25.14,682.0,MI,,2016-06-01,1.0,8.39,B,37000.0,MORTGAGE,0
24000.0,10.86,807.0,CA,1.0,2016-06-01,0.0,6.49,A,250000.0,MORTGAGE,0
40000.0,15.91,732.0,FL,7.0,2016-06-01,0.0,9.75,B,250000.0,MORTGAGE,0
