amount_requested,application_date,loan_title,risk_score,zip_code,state,employment_length,policy_code,dti,rejected
8000.0,,home_improvement,733.0,378xx,TN,< 1 year,0.0,42.67,1
12000.0,,debt_consolidation,718.0,076xx,NJ,< 1 year,0.0,36.33,1
2000.0,,other,640.0,328xx,FL,< 1 year,0.0,33.4,1
15000.0,,Debt consolidation,692.0,303xx,GA,,0.0,23.01,1
35000.0,,other,689.0,900xx,CA,< 1 year,0.0,17.27,1
13000.0,,credit_card,648.0,322xx,FL,< 1 year,0.0,8.04,1
35000.0,,credit_card,635.0,900xx,CA,< 1 year,0.0,7.39,1
25000.0,,debt_consolidation,685.0,187xx,PA,< 1 year,0.0,60.74,1
7000.0,,medical,674.0,451xx,OH,< 1 year,0.0,29.85,1
7000.0,,debt_consolidation,532.0,107xx,NY,< 1 year,0.0,3.47,1
2500.0,,debt_consolidation,593.0,610xx,IL,10+ years,0.0,13.85,1
18000.0,,other,636.0,209xx,MD,< 1 year,0.0,48.34,1
8000.0,,credit_card,712.0,960xx,CA,< 1 year,0.0,56.29,1
35000.0,,home_improvement,669.0,750xx,TX,< 1 year,0.0,14.47,1
35000.0,,home_improvement,712.0,301xx,GA,< 1 year,0.0,19.2,1
25000.0,,debt_consolidation,682.0,775xx,TX,< 1 year,0.0,91.41,1
5000.0,,home_improvement,666.0,302xx,GA,< 1 year,0.0,147.6,1
5000.0,,debt_consolidation,588.0,954xx,CA,< 1 year,0.0,20.23,1
4000.0,,credit_card,630.0,787xx,TX,< 1 year,0.0,37.07,1
15000.0,,debt_consolidation,659.0,782xx,TX,< 1 year,0.0,26.62,1
11000.0,,Credit card refinancing,710.0,019xx,MA,< 1 year,0.0,16.93,1
10500.0,,debt_consolidation,690.0,327xx,FL,< 1 year,0.0,35.05,1
12000.0,,debt_consolidation,692.0,880xx,NM,< 1 year,0.0,59.1,1
6000.0,,debt_consolidation,670.0,495xx,MI,< 1 year,0.0,14.8,1
10000.0,,home_improvement,674.0,853xx,AZ,< 1 year,0.0,3.61,1
5000.0,,credit_card,630.0,275xx,NC,< 1 year,0.0,7.91,1
4000.0,,home_improvement,587.0,950xx,CA,< 1 year,0.0,3.35,1
22000.0,,credit_card,675.0,330xx,FL,< 1 year,0.0,44.92,1
10000.0,,debt_consolidation,,410xx,KY,< 1 year,0.0,-1.0,1
22000.0,,debt_consolidation,588.0,479xx,IN,< 1 year,0.0,22.27,1
30000.0,,debt_consolidation,612.0,288xx,NC,< 1 year,0.0,3.26,1
5000.0,,major_purchase,550.0,452xx,OH,< 1 year,0.0,10.62,1
25000.0,,credit_card,672.0,070xx,NJ,< 1 year,0.0,26.26,1
20000.0,,debt_consolidation,670.0,207xx,MD,< 1 year,0.0,52.03,1
5000.0,,debt_consolidation,598.0,432xx,OH,< 1 year,0.0,0.42,1
8000.0,,debt_consolidation,596.0,800xx,CO,< 1 year,0.0,20.24,1
18000.0,,debt_consolidation,671.0,760xx,TX,< 1 year,0.0,16.74,1
6000.0,,credit_card,573.0,070xx,NJ,< 1 year,0.0,17.06,1
35000.0,,Other,732.0,843xx,UT,10+ years,0.0,8.91,1
20000.0,,debt_consolidation,,950xx,CA,< 1 year,0.0,37.15,1
25000.0,,major_purchase,721.0,785xx,TX,< 1 year,0.0,41.49,1
10000.0,,home_improvement,557.0,935xx,CA,< 1 year,0.0,6.0,1
35000.0,,house,,168xx,PA,< 1 year,0.0,-1.0,1
35000.0,,debt_consolidation,598.0,208xx,MD,< 1 year,0.0,34.43,1
5000.0,,home_improvement,731.0,337xx,FL,5 years,0.0,64.51,1
9000.0,,other,561.0,940xx,CA,< 1 year,0.0,17.13,1
25000.0,,debt_consolidation,657.0,544xx,WI,< 1 year,0.0,46.26,1
25000.0,,credit_card,721.0,605xx,IL,< 1 year,0.0,3.96,1
15000.0,,debt_consolidation,790.0,300xx,GA,< 1 year,0.0,64.62,1
35000.0,,credit_card,629.0,281xx,NC,< 1 year,0.0,12.4,1
7000.0,,car,663.0,601xx,IL,< 1 year,0.0,19.91,1
35000.0,,credit_card,685.0,761xx,TX,< 1 year,0.0,16.31,1
6000.0,,other,656.0,189xx,PA,< 1 year,0.0,3.91,1
5000.0,,other,647.0,074xx,NJ,< 1 year,0.0,40.17,1
6500.0,,debt_consolidation,648.0,764xx,TX,< 1 year,0.0,10.25,1
5000.0,,small_business,550.0,386xx,MN,< 1 year,0.0,1.5,1
15500.0,,major_purchase,644.0,761xx,TX,< 1 year,0.0,8.08,1
25000.0,,debt_consolidation,613.0,178xx,PA,< 1 year,0.0,34.76,1
25000.0,,debt_consolidation,,750xx,TX,< 1 year,0.0,-1.0,1
25000.0,,debt_consolidation,695.0,296xx,SC,< 1 year,0.0,38.2,1
3000.0,,other,501.0,775xx,TX,2 years,0.0,3.42,1
25000.0,,home_improvement,676.0,260xx,WV,< 1 year,0.0,22.04,1
15000.0,,Credit card refinancing,677.0,065xx,CT,3 years,0.0,14.16,1
2000.0,,small_business,,350xx,AL,< 1 year,0.0,-1.0,1
25000.0,,major_purchase,673.0,561xx,MN,< 1 year,0.0,24.27,1
20000.0,,debt_consolidation,635.0,916xx,CA,< 1 year,0.0,26.35,1
15000.0,,major_purchase,714.0,307xx,GA,< 1 year,0.0,30.31,1
4500.0,,debt_consolidation,522.0,080xx,NJ,< 1 year,0.0,7.32,1
2000.0,,home_improvement,501.0,780xx,TX,< 1 year,0.0,32.48,1
9000.0,,debt_consolidation,655.0,371xx,TN,< 1 year,0.0,25.15,1
3000.0,,other,637.0,890xx,NV,< 1 year,0.0,17.15,1
9000.0,,medical,622.0,294xx,SC,10+ years,0.0,24.56,1
35000.0,,home_improvement,,398xx,GA,< 1 year,0.0,-1.0,1
2000.0,,credit_card,643.0,770xx,TX,< 1 year,0.0,39.63,1
20000.0,,credit_card,,070xx,NJ,< 1 year,0.0,-1.0,1
5000.0,,debt_consolidation,546.0,601xx,IL,< 1 year,0.0,2.71,1
20000.0,,debt_consolidation,658.0,548xx,WI,< 1 year,0.0,59.88,1
20000.0,,major_purchase,692.0,773xx,TX,< 1 year,0.0,23.83,1
1200.0,,debt_consolidation,652.0,282xx,NC,< 1 year,0.0,5.14,1
5000.0,,debt_consolidation,501.0,958xx,CA,< 1 year,0.0,21.12,1
5000.0,,car,569.0,235xx,VA,< 1 year,0.0,0.0,1
7500.0,,debt_consolidation,675.0,981xx,WA,< 1 year,0.0,70.44,1
35000.0,,debt_consolidation,589.0,945xx,CA,< 1 year,0.0,28.36,1
32500.0,,small_business,667.0,298xx,SC,< 1 year,0.0,15.58,1
18000.0,,debt_consolidation,555.0,925xx,CA,< 1 year,0.0,17.16,1
25000.0,,debt_consolidation,667.0,760xx,TX,< 1 year,0.0,42.66,1
15000.0,,credit_card,651.0,852xx,AZ,< 1 year,0.0,45.47,1
24500.0,,credit_card,680.0,553xx,MN,< 1 year,0.0,36.7,1
4000.0,,Debt consolidation,675.0,857xx,AZ,,0.0,26.88,1
3000.0,,other,633.0,919xx,CA,< 1 year,0.0,0.0,1
5000.0,,debt_consolidation,645.0,720xx,AR,< 1 year,0.0,58.49,1
26000.0,,debt_consolidation,691.0,853xx,AZ,< 1 year,0.0,28.59,1
7000.0,,Debt consolidation,735.0,021xx,MA,8 years,0.0,2.13,1
10000.0,,Debt consolidation,641.0,452xx,OH,2 years,0.0,20.8,1
15000.0,,small_business,521.0,611xx,IL,< 1 year,0.0,24.53,1
8000.0,,home_improvement,666.0,953xx,CA,< 1 year,0.0,12.21,1
15000.0,,Business Loan,,730xx,OK,< 1 year,0.0,-1.0,1
15000.0,,Credit card refinancing,715.0,750xx,TX,3 years,0.0,14.56,1
25600.0,,debt_consolidation,656.0,131xx,NY,< 1 year,0.0,62.59,1
3000.0,,credit_card,745.0,325xx,FL,< 1 year,0.0,29.54,1
15000.0,,debt_consolidation,597.0,950xx,CA,< 1 year,0.0,7.7,1
3000.0,,moving,501.0,919xx,CA,< 1 year,0.0,26.76,1
15000.0,,debt_consolidation,634.0,283xx,NC,< 1 year,0.0,15.39,1
5000.0,,debt_consolidation,619.0,292xx,SC,< 1 year,0.0,12.93,1
35000.0,,debt_consolidation,649.0,631xx,MO,< 1 year,0.0,20.5,1
2000.0,,car,524.0,014xx,MA,< 1 year,0.0,26.0,1
17500.0,,debt_consolidation,697.0,900xx,CA,< 1 year,0.0,31.71,1
14000.0,,medical,534.0,751xx,TX,3 years,0.0,17.97,1
15000.0,,Business,644.0,300xx,GA,6 years,0.0,15.36,1
1000.0,,other,642.0,173xx,PA,< 1 year,0.0,31.58,1
10000.0,,debt_consolidation,674.0,481xx,MI,< 1 year,0.0,5.24,1
35000.0,,small_business,632.0,080xx,NJ,< 1 year,0.0,34.0,1
6500.0,,debt_consolidation,610.0,199xx,DE,< 1 year,0.0,6.96,1
35000.0,,credit_card,667.0,300xx,GA,< 1 year,0.0,4.34,1
1000.0,,car,636.0,730xx,OK,5 years,0.0,18.16,1
19000.0,,debt_consolidation,592.0,953xx,CA,< 1 year,0.0,25.02,1
35000.0,,major_purchase,708.0,786xx,TX,< 1 year,0.0,4.03,1
10000.0,,moving,692.0,305xx,GA,< 1 year,0.0,33.22,1
2500.0,,major_purchase,539.0,175xx,PA,< 1 year,0.0,6.2,1
15000.0,,debt_consolidation,584.0,620xx,IL,< 1 year,0.0,24.78,1
6000.0,,debt_consolidation,679.0,554xx,MN,< 1 year,0.0,19.13,1
5000.0,,medical,596.0,344xx,FL,< 1 year,0.0,4.29,1
4000.0,,debt_consolidation,605.0,063xx,CT,< 1 year,0.0,3.05,1
10000.0,,Debt consolidation,666.0,941xx,CA,8 years,0.0,9.39,1
2000.0,,debt_consolidation,688.0,410xx,KY,< 1 year,0.0,12.26,1
10000.0,,debt_consolidation,752.0,200xx,DC,< 1 year,0.0,167.76,1
25000.0,,debt_consolidation,617.0,939xx,CA,< 1 year,0.0,5.82,1
5000.0,,major_purchase,653.0,481xx,MI,< 1 year,0.0,44.92,1
35000.0,,credit_card,666.0,490xx,MI,< 1 year,0.0,72.95,1
20000.0,,debt_consolidation,573.0,179xx,PA,< 1 year,0.0,15.6,1
30000.0,,debt_consolidation,639.0,783xx,TX,< 1 year,0.0,30.3,1
35000.0,,debt_consolidation,642.0,752xx,TX,< 1 year,0.0,12.75,1
1000.0,,credit_card,643.0,460xx,IN,< 1 year,0.0,24.88,1
14000.0,,debt_consolidation,534.0,067xx,CT,< 1 year,0.0,27.0,1
28000.0,,credit_card,758.0,900xx,CA,< 1 year,0.0,11.25,1
7800.0,,credit_card,737.0,282xx,NC,< 1 year,0.0,105.17,1
7200.0,,other,599.0,601xx,IL,< 1 year,0.0,200.0,1
25000.0,,debt_consolidation,647.0,305xx,GA,< 1 year,0.0,25.48,1
8000.0,,major_purchase,677.0,151xx,PA,< 1 year,0.0,38.11,1
15000.0,,other,692.0,323xx,FL,< 1 year,0.0,33.64,1
5000.0,,debt_consolidation,645.0,432xx,OH,< 1 year,0.0,25.53,1
35000.0,,debt_consolidation,683.0,300xx,GA,< 1 year,0.0,33.47,1
2500.0,,debt_consolidation,597.0,613xx,IL,< 1 year,0.0,3.29,1
2000.0,,vacation,586.0,974xx,OR,< 1 year,0.0,48.17,1
3000.0,,debt_consolidation,697.0,481xx,MI,< 1 year,0.0,11.6,1
2000.0,,home_improvement,629.0,251xx,WV,< 1 year,0.0,46.48,1
30000.0,,debt_consolidation,651.0,151xx,PA,< 1 year,0.0,8.14,1
20000.0,,debt_consolidation,633.0,723xx,AR,< 1 year,0.0,30.58,1
1000.0,,medical,541.0,232xx,VA,< 1 year,0.0,28.17,1
1000.0,,home_improvement,524.0,462xx,IN,< 1 year,0.0,1.07,1
2000.0,,other,652.0,245xx,VA,< 1 year,0.0,5.93,1
5000.0,,debt_consolidation,713.0,796xx,TX,< 1 year,0.0,21.49,1
8000.0,,debt_consolidation,647.0,303xx,GA,< 1 year,0.0,5.92,1
4500.0,,debt_consolidation,688.0,088xx,NJ,< 1 year,0.0,3.52,1
24000.0,,debt_consolidation,688.0,919xx,CA,< 1 year,0.0,38.99,1
5000.0,,other,626.0,945xx,CA,< 1 year,0.0,20.69,1
15000.0,,other,670.0,076xx,NJ,< 1 year,0.0,0.0,1
3000.0,,other,598.0,042xx,MA,< 1 year,0.0,43.36,1
10000.0,,debt_consolidation,570.0,641xx,MO,< 1 year,0.0,44.24,1
2000.0,,debt_consolidation,542.0,778xx,TX,< 1 year,0.0,4.17,1
20000.0,,credit_card,683.0,652xx,MO,< 1 year,0.0,21.95,1
10000.0,,small_business,605.0,347xx,FL,< 1 year,0.0,9.41,1
20000.0,,home_improvement,522.0,336xx,FL,< 1 year,0.0,10.03,1
8000.0,,credit_card,759.0,809xx,CO,< 1 year,0.0,32.76,1
12000.0,,credit_card,669.0,079xx,NJ,5 years,0.0,7.88,1
35000.0,,other,579.0,302xx,GA,< 1 year,0.0,5.44,1
10000.0,,other,569.0,570xx,SD,< 1 year,0.0,29.98,1
25000.0,,Debt consolidation,635.0,331xx,FL,< 1 year,0.0,14.66,1
35000.0,,debt_consolidation,677.0,761xx,TX,< 1 year,0.0,13.22,1
15000.0,,Debt consolidation,685.0,432xx,OH,2 years,0.0,17.04,1
10000.0,,Debt consolidation,727.0,327xx,FL,4 years,0.0,10.29,1
5000.0,,major_purchase,637.0,180xx,PA,< 1 year,0.0,7.71,1
15000.0,,other,675.0,463xx,IN,< 1 year,0.0,5.72,1
10000.0,,Debt consolidation,725.0,852xx,AZ,,0.0,25.84,1
8000.0,,moving,633.0,313xx,GA,< 1 year,0.0,10.44,1
10000.0,,Debt consolidation,698.0,080xx,NJ,10+ years,0.0,8.83,1
10000.0,,car,701.0,631xx,MO,< 1 year,0.0,1.36,1
35000.0,,debt_consolidation,758.0,015xx,MA,5 years,0.0,47.93,1
35000.0,,credit_card,641.0,331xx,FL,< 1 year,0.0,22.63,1
1000.0,,debt_consolidation,597.0,452xx,OH,< 1 year,0.0,19.28,1
20000.0,,debt_consolidation,644.0,704xx,LA,< 1 year,0.0,24.67,1
35000.0,,debt_consolidation,570.0,323xx,FL,< 1 year,0.0,200.0,1
16000.0,,car,703.0,971xx,OR,< 1 year,0.0,1.86,1
4400.0,,Debt consolidation,666.0,212xx,MD,,0.0,19.13,1
1000.0,,other,516.0,850xx,AZ,< 1 year,0.0,0.0,1
2000.0,,other,666.0,139xx,NY,< 1 year,0.0,32.07,1
5000.0,,credit_card,553.0,722xx,AR,< 1 year,0.0,200.0,1
3500.0,,major_purchase,517.0,950xx,CA,< 1 year,0.0,3.02,1
5000.0,,debt_consolidation,703.0,290xx,SC,< 1 year,0.0,41.14,1
25000.0,,home_improvement,669.0,283xx,NC,< 1 year,0.0,39.62,1
15000.0,,Debt consolidation,621.0,731xx,OK,2 years,0.0,4.48,1
2000.0,,moving,501.0,740xx,OK,< 1 year,0.0,9.44,1
30000.0,,debt_consolidation,735.0,786xx,TX,< 1 year,0.0,66.96,1
10000.0,,debt_consolidation,608.0,386xx,MS,< 1 year,0.0,18.14,1
3000.0,,wedding,637.0,532xx,WI,< 1 year,0.0,36.1,1
15000.0,,debt_consolidation,664.0,342xx,FL,< 1 year,0.0,41.41,1
13000.0,,credit_card,711.0,330xx,FL,< 1 year,0.0,58.76,1
20000.0,,debt_consolidation,656.0,134xx,NY,< 1 year,0.0,16.2,1
10000.0,,Debt consolidation,674.0,951xx,CA,3 years,0.0,16.32,1
1000.0,,car,697.0,787xx,TX,< 1 year,0.0,88.8,1
15000.0,,Debt consolidation,800.0,770xx,TX,7 years,0.0,4.56,1
12000.0,,debt_consolidation,666.0,631xx,MO,< 1 year,0.0,40.37,1
20000.0,,credit_card,613.0,064xx,CT,< 1 year,0.0,16.09,1
10000.0,,moving,,112xx,NY,< 1 year,0.0,0.0,1
10000.0,,debt_consolidation,601.0,275xx,NC,< 1 year,0.0,3.3,1
15000.0,,debt_consolidation,697.0,027xx,MA,< 1 year,0.0,25.59,1
12000.0,,debt_consolidation,676.0,346xx,FL,< 1 year,0.0,39.08,1
25000.0,,debt_consolidation,662.0,287xx,NC,< 1 year,0.0,20.12,1
7000.0,,car,645.0,272xx,NC,10+ years,0.0,6.8,1
15000.0,,debt_consolidation,681.0,236xx,VA,< 1 year,0.0,3.23,1
9000.0,,car,626.0,440xx,OH,< 1 year,0.0,1.3,1
15000.0,,credit_card,750.0,936xx,CA,< 1 year,0.0,22.17,1
5000.0,,Credit card refinancing,666.0,604xx,IL,8 years,0.0,8.31,1
25000.0,,home_improvement,665.0,840xx,UT,< 1 year,0.0,13.94,1
35000.0,,debt_consolidation,671.0,853xx,AZ,< 1 year,0.0,22.65,1
4000.0,,other,586.0,410xx,KY,< 1 year,0.0,2.08,1
20000.0,,debt_consolidation,629.0,787xx,TX,< 1 year,0.0,55.43,1
35000.0,,debt_consolidation,662.0,983xx,WA,< 1 year,0.0,32.49,1
5000.0,,debt_consolidation,698.0,480xx,MI,< 1 year,0.0,47.08,1
10000.0,,debt_consolidation,648.0,352xx,AL,< 1 year,0.0,20.51,1
20000.0,,debt_consolidation,648.0,112xx,NY,< 1 year,0.0,5.88,1
3500.0,,major_purchase,,152xx,PA,< 1 year,0.0,-1.0,1
2000.0,,debt_consolidation,577.0,241xx,VA,< 1 year,0.0,20.89,1
12000.0,,debt_consolidation,673.0,551xx,MN,< 1 year,0.0,23.48,1
21000.0,,credit_card,729.0,306xx,GA,< 1 year,0.0,25.98,1
20000.0,,credit_card,690.0,456xx,OH,< 1 year,0.0,3.57,1
35000.0,,credit_card,647.0,073xx,NJ,< 1 year,0.0,46.3,1
5000.0,,medical,609.0,467xx,IN,< 1 year,0.0,12.59,1
5000.0,,car,501.0,557xx,MN,< 1 year,0.0,1.5,1
35000.0,,debt_consolidation,725.0,325xx,FL,< 1 year,0.0,19.63,1
3000.0,,moving,791.0,148xx,NY,5 years,0.0,0.0,1
10000.0,,home_improvement,554.0,441xx,OH,< 1 year,0.0,31.23,1
4000.0,,debt_consolidation,613.0,451xx,OH,< 1 year,0.0,-1.0,1
2175.0,,medical,579.0,356xx,AL,< 1 year,0.0,200.0,1
3000.0,,major_purchase,695.0,735xx,OK,< 1 year,0.0,2.97,1
1000.0,,car,568.0,722xx,AR,< 1 year,0.0,1.69,1
35000.0,,debt_consolidation,650.0,706xx,LA,< 1 year,0.0,32.44,1
12000.0,,credit_card,663.0,902xx,CA,< 1 year,0.0,39.77,1
15000.0,,debt_consolidation,679.0,441xx,OH,< 1 year,0.0,46.05,1
3000.0,,debt_consolidation,654.0,371xx,TN,< 1 year,0.0,25.26,1
10000.0,,debt_consolidation,640.0,731xx,OK,< 1 year,0.0,14.79,1
7900.0,,debt_consolidation,693.0,226xx,VA,< 1 year,0.0,39.61,1
20000.0,,home_improvement,702.0,285xx,NC,< 1 year,0.0,9.18,1
10000.0,,debt_consolidation,619.0,212xx,MD,< 1 year,0.0,16.88,1
35000.0,,debt_consolidation,683.0,021xx,MA,< 1 year,0.0,44.02,1
5000.0,,other,527.0,432xx,OH,< 1 year,0.0,25.34,1
5000.0,,credit_card,501.0,793xx,TX,< 1 year,0.0,55.65,1
1000.0,,medical,524.0,932xx,CA,< 1 year,0.0,104.76,1
12000.0,,debt_consolidation,603.0,712xx,LA,< 1 year,0.0,26.0,1
9800.0,,debt_consolidation,626.0,616xx,IL,< 1 year,0.0,14.2,1
20000.0,,house,,982xx,WA,5 years,0.0,-1.0,1
4000.0,,car,687.0,300xx,GA,< 1 year,0.0,200.0,1
1000.0,,medical,552.0,432xx,OH,< 1 year,0.0,0.34,1
12000.0,,credit_card,612.0,208xx,MD,< 1 year,0.0,7.07,1
12225.0,,credit_card,642.0,946xx,CA,< 1 year,0.0,58.92,1
3000.0,,moving,516.0,199xx,DE,< 1 year,0.0,0.8,1
5500.0,,other,517.0,310xx,GA,< 1 year,0.0,3.0,1
2000.0,,home_improvement,615.0,488xx,MI,5 years,0.0,15.86,1
32000.0,,debt_consolidation,724.0,060xx,CT,< 1 year,0.0,48.5,1
3500.0,,debt_consolidation,656.0,672xx,KS,5 years,0.0,13.89,1
13000.0,,moving,651.0,136xx,NY,< 1 year,0.0,24.02,1
2500.0,,debt_consolidation,587.0,087xx,NJ,< 1 year,0.0,23.88,1
12000.0,,debt_consolidation,638.0,920xx,CA,< 1 year,0.0,5.36,1
35000.0,,Debt consolidation,715.0,773xx,TX,10+ years,0.0,23.29,1
3000.0,,vacation,569.0,371xx,TN,< 1 year,0.0,6.05,1
20000.0,,Major purchase,636.0,483xx,MI,10+ years,0.0,3.49,1
30000.0,,home_improvement,648.0,467xx,IN,< 1 year,0.0,18.89,1
1000.0,,debt_consolidation,531.0,392xx,MS,< 1 year,0.0,0.0,1
7000.0,,debt_consolidation,666.0,234xx,VA,< 1 year,0.0,68.38,1
30000.0,,Business Loan,,100xx,NY,< 1 year,0.0,-1.0,1
2700.0,,debt_consolidation,611.0,490xx,MI,< 1 year,0.0,13.32,1
15000.0,,debt_consolidation,601.0,799xx,TX,< 1 year,0.0,22.44,1
13000.0,,debt_consolidation,611.0,060xx,CT,< 1 year,0.0,200.0,1
4000.0,,debt_consolidation,591.0,112xx,NY,< 1 year,0.0,11.85,1
3000.0,,other,521.0,227xx,VA,< 1 year,0.0,17.74,1
3000.0,,debt_consolidation,553.0,322xx,FL,< 1 year,0.0,31.52,1
35000.0,,debt_consolidation,684.0,300xx,GA,< 1 year,0.0,14.11,1
4000.0,,credit_card,606.0,891xx,NV,< 1 year,0.0,13.5,1
1000.0,,medical,501.0,852xx,AZ,< 1 year,0.0,3.18,1
2700.0,,debt_consolidation,600.0,853xx,AZ,< 1 year,0.0,200.0,1
12000.0,,debt_consolidation,683.0,013xx,MA,5 years,0.0,9.75,1
15000.0,,debt_consolidation,723.0,751xx,TX,< 1 year,0.0,37.66,1
5500.0,,debt_consolidation,563.0,559xx,MN,< 1 year,0.0,20.21,1
18000.0,,credit_card,626.0,919xx,CA,5 years,0.0,31.66,1
15000.0,,credit_card,626.0,809xx,CO,< 1 year,0.0,9.17,1
4000.0,,debt_consolidation,744.0,337xx,FL,< 1 year,0.0,27.55,1
9000.0,,debt_consolidation,637.0,806xx,CO,< 1 year,0.0,42.98,1
3000.0,,debt_consolidation,566.0,331xx,FL,< 1 year,0.0,6.0,1
20000.0,,home_improvement,541.0,636xx,MO,< 1 year,0.0,10.52,1
7500.0,,debt_consolidation,771.0,296xx,SC,< 1 year,0.0,5.49,1
1000.0,,other,501.0,023xx,MA,< 1 year,0.0,16.41,1
2000.0,,other,593.0,282xx,NC,< 1 year,0.0,17.22,1
25000.0,,credit_card,796.0,718xx,AR,< 1 year,0.0,23.71,1
1000.0,,moving,501.0,755xx,TX,< 1 year,0.0,55.56,1
8000.0,,credit_card,594.0,071xx,NJ,5 years,0.0,5.91,1
1000.0,,car,596.0,323xx,FL,< 1 year,0.0,16.84,1
35000.0,,debt_consolidation,731.0,412xx,KY,< 1 year,0.0,10.25,1
22000.0,,other,683.0,114xx,NY,< 1 year,0.0,12.78,1
1000.0,,moving,611.0,370xx,TN,< 1 year,0.0,38.4,1
18000.0,,debt_consolidation,642.0,954xx,CA,< 1 year,0.0,40.89,1
35000.0,,credit_card,630.0,546xx,WI,< 1 year,0.0,64.18,1
20000.0,,debt_consolidation,651.0,992xx,WA,< 1 year,0.0,48.02,1
35000.0,,debt_consolidation,616.0,565xx,MN,< 1 year,0.0,52.44,1
10000.0,,debt_consolidation,703.0,944xx,CA,< 1 year,0.0,0.21,1
35000.0,,Home improvement,712.0,945xx,CA,9 years,0.0,2.18,1
3000.0,,debt_consolidation,637.0,336xx,FL,< 1 year,0.0,31.01,1
15000.0,,Other,742.0,084xx,NJ,< 1 year,0.0,6.9,1
1500.0,,debt_consolidation,646.0,028xx,RI,< 1 year,0.0,25.09,1
3500.0,,debt_consolidation,709.0,783xx,TX,< 1 year,0.0,35.84,1
12000.0,,major_purchase,647.0,117xx,NY,< 1 year,0.0,0.53,1
10000.0,,small_business,694.0,553xx,MN,< 1 year,0.0,16.35,1
3000.0,,other,501.0,104xx,NY,< 1 year,0.0,200.0,1
35000.0,,Credit card refinancing,705.0,272xx,NC,< 1 year,0.0,6.19,1
6000.0,,debt_consolidation,571.0,368xx,AL,< 1 year,0.0,8.28,1
3000.0,,moving,677.0,381xx,TN,< 1 year,0.0,3.0,1
18500.0,,debt_consolidation,608.0,865xx,AZ,< 1 year,0.0,35.6,1
35000.0,,home_improvement,675.0,347xx,FL,< 1 year,0.0,33.57,1
35000.0,,debt_consolidation,663.0,393xx,MS,< 1 year,0.0,19.82,1
5000.0,,small_business,563.0,319xx,GA,< 1 year,0.0,3.28,1
1000.0,,moving,635.0,664xx,KS,< 1 year,0.0,2.61,1
25000.0,,car,509.0,923xx,CA,< 1 year,0.0,17.02,1
14000.0,,debt_consolidation,697.0,015xx,MA,< 1 year,0.0,14.26,1
20000.0,,debt_consolidation,743.0,071xx,NJ,< 1 year,0.0,32.3,1
11200.0,,debt_consolidation,658.0,124xx,NY,< 1 year,0.0,35.43,1
15000.0,,Credit card refinancing,682.0,940xx,CA,10+ years,0.0,11.46,1
10000.0,,credit_card,734.0,655xx,MO,< 1 year,0.0,105.76,1
35000.0,,debt_consolidation,635.0,852xx,AZ,< 1 year,0.0,10.48,1
5500.0,,moving,535.0,070xx,NJ,< 1 year,0.0,18.06,1
2000.0,,debt_consolidation,623.0,925xx,CA,< 1 year,0.0,13.84,1
35000.0,,debt_consolidation,651.0,776xx,TX,< 1 year,0.0,30.93,1
10000.0,,debt_consolidation,501.0,290xx,SC,< 1 year,0.0,7.11,1
8000.0,,credit_card,563.0,937xx,CA,< 1 year,0.0,52.0,1
5000.0,,credit_card,645.0,104xx,NY,< 1 year,0.0,8.74,1
1000.0,,other,609.0,482xx,MI,< 1 year,0.0,24.14,1
6000.0,,other,634.0,221xx,VA,< 1 year,0.0,20.3,1
20000.0,,debt_consolidation,683.0,760xx,TX,< 1 year,0.0,30.07,1
5000.0,,other,605.0,070xx,NJ,< 1 year,0.0,37.6,1
2700.0,,other,763.0,778xx,TX,< 1 year,0.0,42.84,1
5000.0,,vacation,663.0,113xx,NY,< 1 year,0.0,12.73,1
20000.0,,debt_consolidation,681.0,290xx,SC,< 1 year,0.0,16.13,1
25000.0,,debt_consolidation,622.0,221xx,VA,< 1 year,0.0,38.28,1
4000.0,,Debt consolidation,754.0,444xx,OH,8 years,0.0,33.97,1
27000.0,,home_improvement,689.0,134xx,NY,< 1 year,0.0,65.62,1
10000.0,,debt_consolidation,673.0,852xx,AZ,< 1 year,0.0,6.71,1
6000.0,,debt_consolidation,654.0,142xx,NY,< 1 year,0.0,25.38,1
30000.0,,small_business,697.0,329xx,FL,< 1 year,0.0,42.26,1
2000.0,,other,601.0,708xx,LA,< 1 year,0.0,3.04,1
11000.0,,other,603.0,754xx,TX,< 1 year,0.0,15.1,1
35000.0,,debt_consolidation,655.0,201xx,VA,< 1 year,0.0,26.08,1
10000.0,,debt_consolidation,669.0,206xx,MD,< 1 year,0.0,18.09,1
5000.0,,debt_consolidation,668.0,857xx,AZ,< 1 year,0.0,32.86,1
1000.0,,home_improvement,540.0,112xx,NY,< 1 year,0.0,22.17,1
3000.0,,credit_card,631.0,774xx,TX,< 1 year,0.0,51.28,1
3500.0,,other,504.0,191xx,PA,< 1 year,0.0,0.0,1
10000.0,,home_improvement,682.0,915xx,CA,< 1 year,0.0,22.4,1
11000.0,,debt_consolidation,692.0,956xx,CA,< 1 year,0.0,9.71,1
10000.0,,debt_consolidation,565.0,757xx,TX,< 1 year,0.0,49.29,1
1000.0,,other,643.0,112xx,NY,< 1 year,0.0,0.0,1
17000.0,,other,653.0,430xx,OH,< 1 year,0.0,19.42,1
23000.0,,credit_card,693.0,124xx,NY,5 years,0.0,41.43,1
