loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,deferral_term,disbursement_method,bad_loan,fico_score,had_hardship,debt_settlement,had_delinquency
15000.0,15000.0,15000.0,36.0,11.99,498.15,B,B5,1.0,MORTGAGE,35000.0,Source Verified,2017-08-01,Current,n,credit_card,MD,15.57,0.0,1989-04-01,660.0,664.0,2.0,,46.0,12.0,1.0,9737.0,63.2,39.0,w,2019-03-01,0.0,,1.0,Joint App,85000.0,9.78,Source Verified,0.0,411.0,9737.0,3.0,0.0,0.0,0.0,73.0,0.0,,5.0,8.0,3035.0,63.0,15400.0,0.0,0.0,3.0,8.0,974.0,757.0,88.4,0.0,0.0,130.0,340.0,3.0,3.0,2.0,11.0,,3.0,,0.0,2.0,7.0,4.0,16.0,3.0,12.0,34.0,7.0,12.0,0.0,0.0,0.0,5.0,100.0,100.0,1,0.0,15400.0,9737.0,6500.0,0.0,16155.0,605.0,609.0,2003-07-01,0.0,2.0,4.0,95.1,0.0,10.0,0.0,0.0,,,Cash,0,662.0,0,0,0
7200.0,7200.0,7200.0,36.0,9.44,230.44,B,B1,5.0,MORTGAGE,64000.0,Source Verified,2017-08-01,Current,n,debt_consolidation,MD,15.58,0.0,2013-07-01,665.0,669.0,0.0,,80.0,8.0,1.0,8239.0,85.8,12.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,210774.0,0.0,2.0,0.0,1.0,17.0,9622.0,40.0,0.0,1.0,1383.0,54.0,9600.0,0.0,0.0,0.0,3.0,26347.0,117.0,92.2,0.0,0.0,43.0,49.0,24.0,11.0,1.0,24.0,,13.0,,0.0,1.0,4.0,1.0,4.0,2.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0,1.0,230279.0,18754.0,1500.0,24063.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,0
10000.0,10000.0,10000.0,36.0,5.32,301.15,A,A1,8.0,OWN,82000.0,Not Verified,2017-08-01,Current,n,credit_card,AL,18.73,0.0,1999-09-01,750.0,754.0,0.0,,,4.0,0.0,10811.0,72.1,26.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,431969.0,2.0,1.0,1.0,2.0,5.0,78183.0,,1.0,1.0,0.0,72.0,15000.0,0.0,1.0,0.0,4.0,143990.0,,,0.0,0.0,158.0,215.0,6.0,5.0,7.0,119.0,,,,0.0,0.0,1.0,1.0,7.0,9.0,2.0,10.0,1.0,4.0,0.0,0.0,0.0,2.0,100.0,,0,0.0,448575.0,88994.0,0.0,80000.0,,,,,,,,,,,,,,,Cash,0,752.0,0,0,0
20000.0,20000.0,19950.0,36.0,9.93,644.69,B,B2,2.0,MORTGAGE,75000.0,Source Verified,2017-08-01,Current,n,debt_consolidation,PA,14.48,0.0,2005-08-01,690.0,694.0,0.0,,,12.0,0.0,17058.0,50.6,32.0,f,2019-03-01,0.0,,1.0,Individual,,,,0.0,500.0,187987.0,0.0,3.0,0.0,0.0,36.0,57966.0,94.0,1.0,1.0,12821.0,68.0,33700.0,0.0,0.0,0.0,1.0,17090.0,7337.0,69.8,0.0,0.0,144.0,87.0,12.0,12.0,1.0,12.0,,,,0.0,2.0,3.0,3.0,3.0,18.0,8.0,13.0,3.0,12.0,0.0,0.0,0.0,1.0,100.0,33.3,0,0.0,217259.0,75024.0,24300.0,65148.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,0
4800.0,4800.0,4800.0,36.0,12.62,160.86,C,C1,9.0,RENT,39000.0,Verified,2017-08-01,Late (31-120 days),n,other,KY,22.52,0.0,2008-10-01,680.0,684.0,1.0,80.0,80.0,11.0,1.0,17089.0,49.0,15.0,w,2019-03-01,0.0,,1.0,Joint App,54000.0,21.6,Not Verified,0.0,0.0,24282.0,1.0,1.0,0.0,0.0,47.0,7193.0,38.0,1.0,5.0,11455.0,45.0,34900.0,0.0,0.0,1.0,5.0,2428.0,2408.0,87.3,0.0,0.0,90.0,106.0,4.0,4.0,0.0,17.0,80.0,4.0,80.0,0.0,4.0,6.0,4.0,6.0,2.0,10.0,13.0,6.0,11.0,0.0,0.0,0.0,1.0,93.3,50.0,1,0.0,53986.0,24282.0,18900.0,19086.0,25932.0,650.0,654.0,2008-10-01,1.0,0.0,13.0,70.9,1.0,15.0,0.0,0.0,,,Cash,1,682.0,0,0,1
7000.0,7000.0,7000.0,36.0,10.91,228.88,B,B4,1.0,MORTGAGE,20000.0,Source Verified,2017-08-01,Current,n,debt_consolidation,PA,0.0,0.0,1997-12-01,760.0,764.0,2.0,,,7.0,0.0,0.0,0.0,11.0,w,2019-03-01,0.0,,1.0,Joint App,85000.0,12.01,Source Verified,0.0,0.0,71159.0,1.0,0.0,0.0,0.0,47.0,0.0,,2.0,5.0,0.0,0.0,11600.0,0.0,2.0,5.0,7.0,10166.0,8500.0,0.0,0.0,0.0,47.0,236.0,4.0,4.0,4.0,4.0,,3.0,,0.0,0.0,0.0,3.0,3.0,1.0,5.0,6.0,0.0,7.0,0.0,0.0,0.0,4.0,100.0,0.0,0,0.0,83600.0,0.0,8500.0,0.0,6934.0,655.0,659.0,2003-03-01,1.0,3.0,12.0,33.8,2.0,10.0,0.0,0.0,,,Cash,0,762.0,0,0,0
10000.0,10000.0,10000.0,36.0,5.32,301.15,A,A1,6.0,MORTGAGE,65000.0,Not Verified,2017-08-01,Current,n,credit_card,CA,22.08,1.0,1997-02-01,725.0,729.0,0.0,23.0,,13.0,0.0,6212.0,25.1,28.0,w,2019-03-01,0.0,44.0,1.0,Individual,,,,0.0,0.0,326832.0,3.0,2.0,0.0,0.0,29.0,10646.0,38.0,4.0,4.0,954.0,32.0,24700.0,0.0,3.0,1.0,4.0,25141.0,7674.0,27.6,0.0,0.0,107.0,246.0,2.0,2.0,2.0,3.0,23.0,7.0,23.0,2.0,5.0,9.0,5.0,14.0,4.0,10.0,22.0,9.0,13.0,0.0,0.0,0.0,4.0,82.1,40.0,0,0.0,381180.0,16858.0,10600.0,28080.0,,,,,,,,,,,,,,,Cash,0,727.0,0,0,1
7300.0,7300.0,7300.0,36.0,12.62,244.64,C,C1,1.0,MORTGAGE,35360.0,Verified,2017-08-01,Fully Paid,n,debt_consolidation,NY,20.91,0.0,2009-09-01,670.0,674.0,0.0,53.0,,8.0,0.0,5511.0,73.5,16.0,w,2019-03-01,0.0,66.0,1.0,Individual,,,,0.0,97.0,102219.0,0.0,2.0,0.0,0.0,31.0,22865.0,74.0,0.0,2.0,2872.0,74.0,7500.0,0.0,2.0,0.0,2.0,12777.0,568.0,89.3,0.0,0.0,95.0,91.0,15.0,15.0,2.0,15.0,,15.0,67.0,1.0,3.0,4.0,3.0,3.0,6.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,75.0,100.0,0,0.0,114764.0,28376.0,5300.0,30734.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,1
5000.0,5000.0,5000.0,36.0,7.97,156.62,A,A5,4.0,RENT,41000.0,Source Verified,2017-08-01,Current,n,debt_consolidation,FL,27.05,0.0,2008-09-01,705.0,709.0,1.0,,,14.0,0.0,7829.0,63.1,21.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,59691.0,0.0,10.0,0.0,1.0,19.0,51862.0,96.0,0.0,1.0,5060.0,90.0,12400.0,1.0,4.0,1.0,2.0,4264.0,1248.0,86.1,0.0,0.0,107.0,85.0,17.0,17.0,0.0,61.0,,3.0,,0.0,2.0,3.0,2.0,2.0,16.0,4.0,5.0,3.0,14.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0.0,66182.0,59691.0,9000.0,53782.0,,,,,,,,,,,,,,,Cash,0,707.0,0,0,0
16800.0,16800.0,16800.0,60.0,12.62,379.0,C,C1,5.0,RENT,59920.0,Source Verified,2017-09-01,Current,n,debt_consolidation,FL,18.7,0.0,2007-10-01,695.0,699.0,0.0,,79.0,7.0,1.0,12452.0,46.6,22.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,39591.0,0.0,1.0,0.0,0.0,25.0,27139.0,,0.0,0.0,7646.0,47.0,26700.0,0.0,9.0,0.0,0.0,5656.0,4254.0,69.6,0.0,0.0,66.0,118.0,30.0,25.0,0.0,32.0,,,,0.0,2.0,5.0,2.0,2.0,9.0,6.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,1,0.0,66609.0,39591.0,14000.0,39909.0,,,,,,,,,,,,,,,Cash,0,697.0,0,0,0
20000.0,20000.0,20000.0,36.0,11.99,664.2,B,B5,5.0,RENT,85000.0,Source Verified,2017-08-01,Current,n,debt_consolidation,TX,24.91,0.0,2005-03-01,685.0,689.0,1.0,45.0,,20.0,0.0,15171.0,66.7,42.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,918.0,82186.0,1.0,12.0,0.0,0.0,25.0,67015.0,82.0,2.0,3.0,4033.0,79.0,22500.0,0.0,1.0,1.0,3.0,4109.0,3171.0,79.1,0.0,0.0,149.0,145.0,2.0,2.0,0.0,16.0,,2.0,,0.0,4.0,6.0,4.0,5.0,33.0,7.0,8.0,6.0,20.0,0.0,0.0,0.0,2.0,97.1,25.0,0,0.0,104599.0,82186.0,14500.0,82099.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
22000.0,22000.0,22000.0,36.0,9.44,704.11,B,B1,7.0,MORTGAGE,56000.0,Source Verified,2017-08-01,Current,n,credit_card,FL,18.54,0.0,2005-08-01,760.0,764.0,0.0,,,15.0,0.0,25171.0,28.3,33.0,f,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,173625.0,1.0,1.0,0.0,1.0,21.0,3732.0,42.0,1.0,4.0,5100.0,30.0,89000.0,1.0,0.0,0.0,5.0,11575.0,52829.0,32.3,0.0,0.0,108.0,144.0,2.0,2.0,1.0,2.0,,21.0,,0.0,10.0,10.0,11.0,21.0,2.0,13.0,30.0,10.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0.0,258508.0,28903.0,78000.0,8958.0,,,,,,,,,,,,,,,Cash,0,762.0,0,0,0
12000.0,12000.0,12000.0,36.0,26.3,485.41,E,E5,6.0,OWN,45000.0,Source Verified,2017-09-01,Current,n,other,WI,10.64,0.0,2007-03-01,675.0,679.0,1.0,65.0,57.0,12.0,1.0,8058.0,68.9,17.0,w,2019-03-01,0.0,65.0,1.0,Individual,,,,0.0,0.0,8153.0,1.0,0.0,0.0,0.0,47.0,95.0,6.0,3.0,7.0,1181.0,62.0,11700.0,0.0,0.0,4.0,7.0,679.0,1922.0,69.0,0.0,0.0,73.0,121.0,2.0,2.0,0.0,2.0,,2.0,,1.0,6.0,9.0,7.0,8.0,2.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,3.0,94.1,57.1,0,0.0,13233.0,8153.0,6200.0,1533.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
20000.0,20000.0,20000.0,36.0,21.45,758.14,D,D5,,OWN,46464.0,Verified,2017-08-01,Current,n,home_improvement,NJ,29.21,0.0,2001-10-01,695.0,699.0,0.0,28.0,,9.0,0.0,10060.0,47.2,18.0,f,2019-03-01,0.0,38.0,1.0,Individual,,,,0.0,0.0,26682.0,1.0,2.0,0.0,1.0,13.0,16622.0,40.0,2.0,3.0,2451.0,42.0,21300.0,1.0,0.0,1.0,4.0,2965.0,469.0,91.0,0.0,0.0,167.0,190.0,1.0,1.0,0.0,27.0,28.0,8.0,28.0,1.0,2.0,5.0,2.0,6.0,4.0,7.0,13.0,5.0,9.0,0.0,0.0,0.0,2.0,88.9,100.0,0,0.0,63412.0,26682.0,5200.0,42112.0,,,,,,,,,,,,,,,Cash,0,697.0,0,0,1
18000.0,18000.0,18000.0,60.0,14.08,419.58,C,C3,10.0,MORTGAGE,75000.0,Source Verified,2017-08-01,Current,n,debt_consolidation,PA,30.18,0.0,2004-09-01,680.0,684.0,0.0,66.0,,11.0,0.0,73429.0,85.6,14.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,208805.0,0.0,2.0,0.0,0.0,112.0,27848.0,78.0,0.0,0.0,6268.0,82.0,80900.0,0.0,3.0,1.0,0.0,18982.0,2022.0,86.5,0.0,0.0,155.0,155.0,25.0,25.0,2.0,25.0,,8.0,,0.0,4.0,8.0,4.0,4.0,3.0,8.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,85.7,75.0,0,0.0,234498.0,101277.0,15000.0,35642.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,1
21000.0,21000.0,21000.0,36.0,16.02,738.51,C,C5,10.0,MORTGAGE,54200.0,Verified,2017-08-01,Current,n,debt_consolidation,GA,22.17,1.0,2000-09-01,675.0,679.0,1.0,16.0,66.0,12.0,1.0,7728.0,38.6,28.0,w,2019-03-01,0.0,37.0,1.0,Individual,,,,0.0,0.0,177348.0,4.0,1.0,1.0,2.0,1.0,40728.0,,4.0,8.0,3894.0,39.0,20000.0,4.0,1.0,7.0,10.0,14779.0,3420.0,67.4,0.0,0.0,163.0,203.0,1.0,1.0,4.0,6.0,74.0,1.0,74.0,3.0,3.0,5.0,4.0,6.0,11.0,10.0,13.0,5.0,12.0,0.0,0.0,0.0,5.0,85.7,50.0,1,0.0,212427.0,48456.0,10500.0,40728.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
6000.0,6000.0,6000.0,36.0,9.93,193.41,B,B2,5.0,MORTGAGE,111000.0,Not Verified,2017-08-01,Current,n,medical,AR,15.08,1.0,2002-07-01,675.0,679.0,0.0,14.0,,15.0,0.0,18733.0,62.0,21.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,171127.0,0.0,1.0,0.0,1.0,22.0,15477.0,77.0,0.0,0.0,7264.0,66.0,30200.0,0.0,0.0,0.0,1.0,12223.0,3085.0,84.3,0.0,0.0,129.0,181.0,32.0,22.0,1.0,35.0,,,14.0,0.0,8.0,10.0,8.0,10.0,4.0,12.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,90.5,62.5,0,0.0,205813.0,38952.0,19700.0,20000.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
2500.0,2500.0,2500.0,36.0,7.21,77.44,A,A3,1.0,MORTGAGE,30000.0,Not Verified,2017-08-01,Current,n,debt_consolidation,CA,29.6,0.0,2000-06-01,720.0,724.0,0.0,,112.0,22.0,1.0,3273.0,6.6,24.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,19080.0,1.0,1.0,0.0,1.0,19.0,15807.0,50.0,3.0,9.0,1238.0,23.0,49500.0,1.0,0.0,1.0,10.0,867.0,35659.0,3.4,0.0,0.0,59.0,206.0,1.0,1.0,0.0,1.0,,9.0,,0.0,2.0,6.0,10.0,10.0,3.0,21.0,21.0,6.0,22.0,0.0,0.0,0.0,3.0,100.0,0.0,1,0.0,81433.0,19080.0,36900.0,31933.0,,,,,,,,,,,,,,,Cash,0,722.0,0,0,0
40000.0,40000.0,40000.0,60.0,30.65,1310.16,F,F4,10.0,MORTGAGE,145000.0,Verified,2017-08-01,Current,n,debt_consolidation,WI,28.13,0.0,2004-07-01,680.0,684.0,0.0,,97.0,13.0,1.0,29416.0,98.1,19.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,265388.0,0.0,5.0,1.0,4.0,12.0,100663.0,73.0,0.0,2.0,7900.0,80.0,30000.0,1.0,2.0,7.0,6.0,20414.0,584.0,98.1,0.0,0.0,157.0,136.0,14.0,12.0,2.0,14.0,,12.0,,0.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,100.0,1,0.0,308946.0,130079.0,30000.0,130397.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,0
6000.0,6000.0,6000.0,36.0,13.59,203.88,C,C2,4.0,RENT,75000.0,Not Verified,2017-08-01,Current,n,debt_consolidation,MD,8.8,0.0,2005-06-01,675.0,679.0,2.0,61.0,,9.0,0.0,5565.0,43.5,14.0,w,2019-03-01,0.0,61.0,1.0,Individual,,,,0.0,0.0,13065.0,2.0,1.0,1.0,1.0,0.0,7500.0,100.0,3.0,7.0,3091.0,64.0,12800.0,0.0,0.0,3.0,8.0,1452.0,5106.0,48.4,0.0,0.0,0.0,146.0,5.0,0.0,0.0,5.0,61.0,0.0,61.0,1.0,5.0,8.0,5.0,10.0,1.0,8.0,13.0,8.0,9.0,0.0,0.0,0.0,4.0,92.9,0.0,0,0.0,20300.0,13065.0,9900.0,7500.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
12000.0,12000.0,12000.0,36.0,7.07,370.91,A,A2,3.0,MORTGAGE,101000.0,Verified,2017-08-01,Fully Paid,n,debt_consolidation,NJ,9.54,0.0,1998-12-01,790.0,794.0,1.0,,,15.0,0.0,0.0,0.0,36.0,w,2018-10-01,0.0,,1.0,Individual,,,,0.0,0.0,35073.0,2.0,3.0,1.0,2.0,5.0,34300.0,57.0,1.0,2.0,0.0,38.0,29900.0,0.0,0.0,3.0,4.0,2505.0,8700.0,0.0,0.0,0.0,135.0,224.0,4.0,4.0,1.0,4.0,,5.0,,0.0,0.0,0.0,5.0,13.0,10.0,11.0,24.0,0.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,0,0.0,92821.0,35073.0,8700.0,60608.0,,,,,,,,,,,,,,,Cash,0,792.0,0,0,0
20000.0,20000.0,20000.0,36.0,9.93,644.69,B,B2,5.0,MORTGAGE,125000.0,Not Verified,2017-08-01,Fully Paid,n,car,AL,16.92,0.0,2000-08-01,700.0,704.0,0.0,52.0,,16.0,0.0,10636.0,38.4,32.0,w,2019-03-01,0.0,52.0,1.0,Individual,,,,0.0,98.0,283247.0,0.0,10.0,0.0,1.0,23.0,67901.0,87.0,1.0,1.0,6665.0,67.0,27700.0,3.0,0.0,1.0,3.0,17703.0,5396.0,61.7,0.0,0.0,204.0,64.0,7.0,7.0,3.0,7.0,,12.0,,1.0,3.0,4.0,3.0,3.0,23.0,5.0,5.0,4.0,16.0,0.0,0.0,0.0,2.0,96.7,66.7,0,0.0,317609.0,78537.0,14100.0,82848.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,1
15000.0,15000.0,15000.0,36.0,9.44,480.08,B,B1,10.0,OWN,145000.0,Source Verified,2017-08-01,Fully Paid,n,debt_consolidation,IL,27.77,0.0,1985-10-01,700.0,704.0,1.0,,,21.0,0.0,37077.0,53.2,41.0,f,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,89140.0,2.0,5.0,1.0,2.0,3.0,52063.0,55.0,1.0,5.0,10355.0,54.0,69700.0,1.0,2.0,1.0,7.0,4457.0,16590.0,64.2,0.0,0.0,136.0,382.0,3.0,3.0,2.0,17.0,,0.0,,0.0,5.0,9.0,6.0,10.0,13.0,16.0,26.0,9.0,21.0,0.0,0.0,0.0,2.0,100.0,33.3,0,0.0,163915.0,89140.0,46400.0,94215.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,0
24000.0,24000.0,24000.0,36.0,7.35,744.9,A,A4,10.0,MORTGAGE,182000.0,Verified,2017-08-01,Current,n,other,FL,15.77,0.0,1994-01-01,700.0,704.0,1.0,34.0,,15.0,0.0,86425.0,85.0,39.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,291144.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,1.0,1.0,22210.0,85.0,101330.0,0.0,0.0,1.0,2.0,20796.0,11819.0,98.0,0.0,0.0,148.0,283.0,12.0,12.0,4.0,40.0,,6.0,34.0,0.0,7.0,12.0,11.0,11.0,8.0,12.0,26.0,10.0,14.0,,0.0,0.0,1.0,97.0,100.0,0,0.0,374630.0,86425.0,82730.0,0.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,1
24000.0,24000.0,24000.0,60.0,10.42,514.91,B,B3,8.0,OWN,92500.0,Not Verified,2017-08-01,Fully Paid,n,home_improvement,GA,22.33,0.0,2005-05-01,715.0,719.0,0.0,39.0,,8.0,0.0,10168.0,20.3,26.0,w,2018-09-01,0.0,,1.0,Individual,,,,0.0,0.0,65459.0,0.0,3.0,0.0,2.0,18.0,55291.0,78.0,0.0,1.0,6730.0,54.0,50100.0,0.0,7.0,0.0,3.0,8182.0,13270.0,33.6,0.0,0.0,147.0,102.0,22.0,18.0,0.0,22.0,39.0,,39.0,0.0,1.0,3.0,2.0,6.0,15.0,5.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,84.6,0.0,0,0.0,120940.0,65459.0,20000.0,70840.0,,,,,,,,,,,,,,,Cash,0,717.0,0,0,1
10000.0,10000.0,10000.0,60.0,16.02,243.29,C,C5,10.0,MORTGAGE,82000.0,Verified,2017-08-01,Current,n,debt_consolidation,CO,29.26,6.0,2000-04-01,670.0,674.0,0.0,1.0,109.0,12.0,1.0,11905.0,44.4,21.0,w,2019-03-01,0.0,,1.0,Individual,,,,1.0,0.0,389381.0,0.0,2.0,0.0,1.0,14.0,42654.0,10.0,1.0,2.0,4625.0,28.0,26800.0,0.0,2.0,2.0,5.0,35398.0,6360.0,53.2,0.0,38.0,98.0,208.0,8.0,8.0,3.0,8.0,1.0,8.0,1.0,0.0,5.0,8.0,4.0,8.0,5.0,9.0,13.0,8.0,11.0,0.0,1.0,0.0,2.0,71.4,40.0,1,0.0,435935.0,54559.0,13600.0,70684.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,1
21000.0,21000.0,21000.0,36.0,16.02,738.51,C,C5,10.0,RENT,127000.0,Verified,2017-08-01,Fully Paid,n,debt_consolidation,TX,31.02,0.0,1990-03-01,665.0,669.0,3.0,56.0,,18.0,0.0,37072.0,74.0,41.0,f,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,115806.0,1.0,4.0,1.0,3.0,3.0,78734.0,73.0,0.0,3.0,10697.0,74.0,50400.0,1.0,3.0,4.0,6.0,6433.0,4650.0,86.0,0.0,0.0,153.0,329.0,14.0,3.0,3.0,16.0,,0.0,,0.0,8.0,14.0,15.0,15.0,12.0,14.0,26.0,11.0,18.0,,0.0,0.0,1.0,95.0,75.0,0,0.0,158176.0,120406.0,37200.0,107776.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
6000.0,6000.0,6000.0,36.0,7.97,187.94,A,A5,5.0,MORTGAGE,120000.0,Verified,2017-08-01,Current,n,debt_consolidation,PA,7.93,1.0,2002-11-01,665.0,669.0,0.0,10.0,,8.0,0.0,15576.0,97.3,19.0,w,2019-03-01,0.0,63.0,1.0,Individual,,,,0.0,281.0,385748.0,0.0,2.0,0.0,1.0,15.0,8488.0,58.0,0.0,0.0,4868.0,79.0,16000.0,0.0,13.0,1.0,1.0,48219.0,132.0,97.4,0.0,0.0,114.0,177.0,55.0,15.0,3.0,55.0,63.0,11.0,63.0,1.0,1.0,3.0,1.0,3.0,8.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,84.2,100.0,0,0.0,426487.0,24064.0,5000.0,14600.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
40000.0,40000.0,40000.0,60.0,12.62,902.37,C,C1,10.0,MORTGAGE,180000.0,Verified,2017-09-01,Late (31-120 days),n,debt_consolidation,NJ,9.64,0.0,1992-03-01,760.0,764.0,3.0,30.0,,30.0,0.0,31859.0,13.6,55.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,291530.0,2.0,2.0,1.0,2.0,4.0,15520.0,52.0,2.0,5.0,11574.0,18.0,234800.0,3.0,0.0,3.0,7.0,10412.0,191735.0,12.9,0.0,0.0,160.0,305.0,2.0,2.0,5.0,2.0,30.0,0.0,30.0,0.0,11.0,15.0,18.0,21.0,13.0,26.0,35.0,15.0,30.0,0.0,0.0,0.0,3.0,96.4,0.0,0,0.0,542650.0,48033.0,220100.0,29672.0,,,,,,,,,,,,,,,Cash,1,762.0,0,0,1
20000.0,20000.0,20000.0,60.0,17.09,498.02,D,D1,10.0,MORTGAGE,142000.0,Verified,2017-08-01,Fully Paid,n,credit_card,MD,28.85,1.0,1992-03-01,665.0,669.0,1.0,7.0,,41.0,0.0,89039.0,53.0,71.0,w,2018-05-01,0.0,,1.0,Individual,,,,0.0,0.0,589067.0,6.0,7.0,2.0,4.0,2.0,125625.0,92.0,6.0,8.0,13918.0,69.0,192900.0,0.0,2.0,1.0,12.0,14367.0,34666.0,65.8,0.0,0.0,173.0,305.0,1.0,1.0,1.0,2.0,7.0,1.0,7.0,0.0,20.0,27.0,20.0,26.0,16.0,33.0,53.0,27.0,41.0,0.0,0.0,0.0,8.0,95.7,45.0,0,0.0,766907.0,214664.0,101400.0,144007.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
14000.0,14000.0,14000.0,36.0,14.08,479.04,C,C3,7.0,RENT,44000.0,Verified,2017-09-01,Fully Paid,n,home_improvement,CA,20.35,0.0,2006-10-01,665.0,669.0,1.0,26.0,,14.0,0.0,7978.0,37.8,24.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,16193.0,3.0,2.0,1.0,2.0,4.0,8215.0,69.0,4.0,4.0,1206.0,49.0,22400.0,1.0,0.0,2.0,6.0,1157.0,4087.0,46.2,0.0,0.0,89.0,130.0,5.0,4.0,0.0,5.0,28.0,4.0,26.0,0.0,4.0,8.0,4.0,7.0,3.0,12.0,21.0,8.0,14.0,0.0,0.0,0.0,5.0,100.0,50.0,0,0.0,34400.0,16193.0,7600.0,12000.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
