loan_amnt,term,int_rate,grade,annual_inc,dti,fico_score,open_acc,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,home_ownership,addr_state,emp_length,acc_now_delinq,mort_acc,had_hardship,purpose,bad_loan
10000.0, 36 months,9.8,B,75000.0,14.16,702.0,15.0,30.0,3.0,0.0,0.0,RENT,CA,1.0,0.0,0.0,0,debt_consolidation,0
30000.0, 60 months,13.99,C,70000.0,20.72,767.0,13.0,12.2,1.0,0.0,0.0,OWN,NC,1.0,0.0,6.0,0,home_improvement,0
3350.0, 36 months,7.91,A,42251.0,23.49,682.0,6.0,78.0,0.0,0.0,0.0,MORTGAGE,MS,,0.0,1.0,0,credit_card,0
12000.0, 60 months,18.99,E,50000.0,21.87,667.0,10.0,61.0,5.0,0.0,1.0,RENT,CA,1.0,0.0,0.0,0,credit_card,1
6000.0, 36 months,7.49,A,67000.0,29.05,717.0,12.0,87.1,0.0,0.0,0.0,MORTGAGE,UT,10.0,0.0,2.0,0,credit_card,0
19200.0, 60 months,10.78,B,65000.0,15.5,692.0,19.0,74.9,0.0,0.0,0.0,RENT,GA,1.0,0.0,0.0,0,debt_consolidation,0
12000.0, 60 months,11.48,B,110000.0,4.9,677.0,11.0,53.8,0.0,5.0,0.0,MORTGAGE,GA,5.0,0.0,2.0,0,debt_consolidation,0
20000.0, 36 months,6.49,A,78000.0,21.6,732.0,10.0,63.6,0.0,0.0,0.0,OWN,FL,10.0,0.0,7.0,0,credit_card,0
13200.0, 36 months,14.85,C,61000.0,15.42,682.0,15.0,46.5,1.0,0.0,0.0,OWN,NY,1.0,0.0,0.0,0,debt_consolidation,0
35000.0, 36 months,7.91,A,145000.0,13.77,712.0,11.0,50.6,0.0,0.0,0.0,OWN,NC,4.0,0.0,5.0,0,credit_card,0
14400.0, 36 months,8.49,B,47000.0,27.96,717.0,13.0,55.3,0.0,0.0,0.0,RENT,TX,1.0,0.0,0.0,0,debt_consolidation,0
3000.0, 36 months,11.48,B,45000.0,15.73,767.0,7.0,15.9,0.0,0.0,0.0,MORTGAGE,GA,5.0,0.0,4.0,0,debt_consolidation,0
23200.0, 36 months,9.17,B,110000.0,18.84,667.0,14.0,80.8,0.0,0.0,0.0,RENT,MA,1.0,0.0,0.0,0,credit_card,0
18250.0, 36 months,11.48,B,39696.0,24.55,667.0,7.0,54.9,0.0,0.0,0.0,MORTGAGE,GA,,0.0,2.0,0,credit_card,0
14000.0, 60 months,19.89,E,75000.0,16.03,662.0,7.0,78.1,1.0,0.0,0.0,MORTGAGE,OH,3.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,13.99,C,90000.0,29.15,672.0,12.0,82.8,2.0,2.0,0.0,MORTGAGE,OH,10.0,0.0,3.0,0,debt_consolidation,1
3000.0, 36 months,13.44,C,50740.0,17.24,672.0,7.0,64.3,1.0,0.0,1.0,RENT,AZ,2.0,0.0,0.0,0,other,0
4000.0, 36 months,7.49,A,83500.0,2.17,757.0,5.0,0.5,0.0,0.0,0.0,RENT,MI,5.0,0.0,0.0,0,car,0
5000.0, 36 months,11.99,C,65000.0,18.52,692.0,10.0,60.7,0.0,0.0,0.0,RENT,TX,2.0,0.0,0.0,0,major_purchase,1
12425.0, 60 months,18.99,E,24897.72,6.62,722.0,15.0,18.7,0.0,0.0,0.0,RENT,NY,,0.0,4.0,0,debt_consolidation,0
31325.0, 36 months,15.77,D,157000.0,30.13,692.0,14.0,70.5,0.0,0.0,0.0,RENT,NY,1.0,0.0,0.0,0,credit_card,0
28000.0, 36 months,6.49,A,82000.0,12.67,702.0,13.0,61.0,0.0,0.0,0.0,MORTGAGE,CT,10.0,0.0,5.0,0,credit_card,0
2500.0, 36 months,14.85,C,32000.0,16.73,672.0,6.0,59.2,1.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,major_purchase,0
24000.0, 60 months,8.49,B,150000.0,23.7,687.0,12.0,91.5,0.0,1.0,0.0,MORTGAGE,CA,10.0,0.0,1.0,0,debt_consolidation,0
5000.0, 36 months,8.49,B,29000.0,6.46,692.0,21.0,56.0,0.0,0.0,0.0,MORTGAGE,AL,1.0,0.0,0.0,0,debt_consolidation,0
17200.0, 60 months,17.27,D,37440.0,33.37,682.0,8.0,90.8,0.0,0.0,0.0,RENT,MD,1.0,0.0,0.0,0,debt_consolidation,0
15000.0, 60 months,11.48,B,57000.0,20.67,682.0,10.0,58.0,1.0,0.0,1.0,RENT,IL,2.0,0.0,1.0,0,credit_card,0
14400.0, 60 months,11.99,C,85000.0,21.78,662.0,8.0,51.0,1.0,0.0,3.0,MORTGAGE,AL,1.0,0.0,4.0,0,home_improvement,0
1400.0, 36 months,16.59,D,54000.0,20.24,667.0,10.0,46.1,2.0,0.0,0.0,MORTGAGE,AL,10.0,0.0,1.0,0,home_improvement,0
8200.0, 36 months,16.59,D,79000.0,0.76,672.0,7.0,8.8,1.0,1.0,0.0,MORTGAGE,MI,3.0,0.0,0.0,0,debt_consolidation,0
5400.0, 36 months,5.32,A,41000.0,26.23,772.0,10.0,3.9,0.0,0.0,0.0,RENT,MA,2.0,0.0,0.0,0,credit_card,0
25000.0, 36 months,11.48,B,185000.0,14.03,707.0,10.0,46.8,2.0,0.0,0.0,RENT,AZ,10.0,0.0,0.0,0,debt_consolidation,0
20000.0, 36 months,12.88,C,50000.0,4.94,662.0,5.0,59.2,0.0,0.0,1.0,OWN,OH,10.0,0.0,0.0,0,debt_consolidation,0
24000.0, 60 months,9.8,B,75000.0,22.94,727.0,11.0,33.9,0.0,1.0,0.0,RENT,SC,1.0,0.0,0.0,0,debt_consolidation,0
25500.0, 36 months,11.99,C,72000.0,16.37,717.0,11.0,38.1,0.0,0.0,0.0,RENT,NJ,7.0,0.0,0.0,0,credit_card,0
13475.0, 36 months,7.91,A,120000.0,19.79,747.0,10.0,54.0,0.0,0.0,0.0,OWN,NJ,10.0,0.0,3.0,0,other,0
7200.0, 36 months,8.49,B,42000.0,13.54,692.0,5.0,18.2,0.0,0.0,0.0,RENT,GA,4.0,0.0,5.0,0,major_purchase,0
30000.0, 36 months,14.85,C,124000.0,15.61,677.0,13.0,74.1,0.0,0.0,0.0,MORTGAGE,NY,6.0,0.0,6.0,0,debt_consolidation,0
15000.0, 36 months,8.49,B,50500.0,24.76,782.0,20.0,20.5,0.0,0.0,0.0,RENT,MN,1.0,0.0,0.0,0,debt_consolidation,0
21600.0, 60 months,19.48,E,121000.0,19.93,667.0,22.0,70.0,1.0,2.0,0.0,MORTGAGE,KS,5.0,0.0,9.0,0,debt_consolidation,1
15000.0, 60 months,11.99,C,100000.0,7.58,662.0,13.0,23.8,1.0,0.0,1.0,MORTGAGE,PA,3.0,0.0,3.0,0,debt_consolidation,0
11000.0, 60 months,18.99,E,55000.0,0.94,732.0,14.0,4.5,3.0,0.0,0.0,RENT,NY,10.0,0.0,0.0,0,moving,0
6400.0, 36 months,13.44,C,54000.0,27.44,682.0,8.0,21.2,1.0,2.0,0.0,RENT,MA,10.0,0.0,0.0,0,debt_consolidation,1
10000.0, 36 months,8.49,B,63000.0,24.67,692.0,11.0,86.3,1.0,0.0,0.0,RENT,TX,4.0,0.0,0.0,0,debt_consolidation,1
25200.0, 60 months,10.78,B,90000.0,15.45,712.0,27.0,52.5,1.0,0.0,0.0,MORTGAGE,OH,10.0,0.0,2.0,0,debt_consolidation,0
5725.0, 36 months,6.99,A,25000.0,12.67,702.0,8.0,31.0,0.0,0.0,0.0,RENT,CA,3.0,0.0,0.0,0,debt_consolidation,0
15000.0, 60 months,16.59,D,58000.0,35.63,667.0,13.0,70.0,0.0,0.0,0.0,MORTGAGE,KS,2.0,0.0,1.0,0,debt_consolidation,0
15600.0, 36 months,8.49,B,38000.0,17.59,712.0,13.0,29.7,0.0,0.0,0.0,OWN,LA,5.0,0.0,0.0,0,debt_consolidation,1
11400.0, 60 months,14.85,C,56888.0,9.11,677.0,25.0,62.0,0.0,0.0,1.0,MORTGAGE,FL,1.0,0.0,0.0,0,home_improvement,0
20000.0, 60 months,17.27,D,124000.0,31.23,672.0,30.0,65.6,1.0,0.0,0.0,RENT,CA,9.0,0.0,0.0,0,credit_card,1
4550.0, 36 months,10.78,B,78000.0,26.08,672.0,16.0,56.1,0.0,0.0,1.0,MORTGAGE,IN,5.0,0.0,1.0,0,small_business,0
11000.0, 36 months,11.48,B,75000.0,10.78,667.0,6.0,92.3,0.0,0.0,1.0,MORTGAGE,MN,4.0,0.0,5.0,0,debt_consolidation,0
26825.0, 60 months,18.99,E,66548.0,31.61,687.0,9.0,84.0,1.0,0.0,1.0,MORTGAGE,MN,10.0,0.0,1.0,0,debt_consolidation,0
8375.0, 36 months,13.99,C,32000.0,7.5,662.0,11.0,29.3,0.0,0.0,1.0,OWN,AR,10.0,0.0,1.0,0,debt_consolidation,1
25000.0, 36 months,8.49,B,135000.0,22.37,717.0,8.0,37.3,0.0,2.0,1.0,MORTGAGE,NY,3.0,0.0,1.0,0,debt_consolidation,0
15000.0, 60 months,19.89,E,50000.0,21.87,692.0,23.0,26.8,0.0,0.0,0.0,RENT,GA,9.0,0.0,0.0,0,debt_consolidation,1
19200.0, 36 months,5.32,A,60000.0,17.84,722.0,11.0,75.9,0.0,0.0,0.0,RENT,NY,8.0,0.0,0.0,0,credit_card,0
16000.0, 36 months,14.85,C,70000.0,26.16,737.0,11.0,0.9,2.0,0.0,0.0,MORTGAGE,IL,5.0,0.0,5.0,0,small_business,0
18000.0, 60 months,20.5,E,60000.0,34.38,672.0,7.0,71.9,0.0,1.0,0.0,MORTGAGE,PA,8.0,0.0,1.0,0,moving,0
24000.0, 36 months,7.49,A,48000.0,16.58,737.0,7.0,47.5,0.0,0.0,0.0,MORTGAGE,AZ,,0.0,4.0,0,credit_card,0
12000.0, 36 months,5.32,A,50000.0,7.54,772.0,12.0,17.6,0.0,0.0,0.0,OWN,KY,2.0,0.0,0.0,0,credit_card,0
14400.0, 36 months,9.17,B,82000.0,12.47,672.0,5.0,39.0,1.0,1.0,3.0,RENT,IN,10.0,0.0,2.0,0,major_purchase,0
4325.0, 36 months,9.8,B,40000.0,14.79,662.0,3.0,60.0,0.0,0.0,1.0,MORTGAGE,MO,2.0,0.0,2.0,0,car,0
7500.0, 36 months,16.59,D,50000.0,26.76,667.0,12.0,44.6,1.0,1.0,0.0,OWN,WV,3.0,1.0,1.0,0,home_improvement,0
25000.0, 60 months,10.78,B,50000.0,39.3,727.0,6.0,71.6,0.0,0.0,0.0,RENT,TX,6.0,0.0,0.0,0,credit_card,0
14000.0, 36 months,10.78,B,120000.0,12.52,707.0,15.0,62.7,0.0,1.0,0.0,MORTGAGE,TN,,0.0,1.0,0,credit_card,0
13000.0, 60 months,13.99,C,62500.0,15.35,702.0,20.0,39.4,0.0,1.0,0.0,RENT,MI,1.0,0.0,0.0,0,credit_card,0
3525.0, 36 months,11.48,B,20000.0,25.63,677.0,3.0,68.0,1.0,0.0,0.0,RENT,FL,1.0,0.0,0.0,0,credit_card,0
5400.0, 36 months,9.8,B,80000.0,18.17,667.0,11.0,75.2,1.0,3.0,0.0,RENT,TX,2.0,0.0,0.0,0,debt_consolidation,1
24000.0, 60 months,23.13,F,104000.0,24.75,667.0,25.0,87.4,1.0,0.0,0.0,MORTGAGE,MD,6.0,0.0,1.0,0,debt_consolidation,0
17000.0, 36 months,6.49,A,52000.0,12.29,682.0,21.0,10.7,2.0,1.0,0.0,MORTGAGE,FL,2.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,13.44,C,90000.0,16.28,687.0,15.0,20.4,2.0,0.0,1.0,MORTGAGE,FL,10.0,0.0,4.0,0,credit_card,0
35000.0, 60 months,17.97,D,150000.0,25.11,672.0,27.0,85.3,1.0,1.0,0.0,MORTGAGE,PA,10.0,0.0,7.0,0,debt_consolidation,0
12000.0, 60 months,8.49,B,68000.0,12.02,742.0,5.0,37.3,0.0,0.0,0.0,MORTGAGE,NC,1.0,0.0,3.0,0,debt_consolidation,0
21600.0, 60 months,14.85,C,86000.0,13.58,687.0,26.0,25.4,0.0,0.0,0.0,MORTGAGE,MA,4.0,0.0,1.0,0,other,0
4000.0, 36 months,15.77,D,60000.0,38.02,697.0,24.0,30.3,1.0,0.0,0.0,RENT,VA,1.0,0.0,0.0,0,credit_card,0
18000.0, 36 months,5.32,A,200000.0,13.57,777.0,18.0,17.6,2.0,0.0,0.0,OWN,TX,7.0,0.0,1.0,0,debt_consolidation,0
20900.0, 36 months,18.49,D,55000.0,18.96,667.0,9.0,84.1,2.0,0.0,0.0,OWN,MA,2.0,0.0,0.0,0,car,0
20825.0, 60 months,16.59,D,81500.0,24.59,677.0,4.0,34.0,0.0,2.0,1.0,MORTGAGE,GA,10.0,0.0,1.0,0,debt_consolidation,0
10175.0, 36 months,9.8,B,65000.0,28.03,692.0,15.0,57.0,1.0,0.0,0.0,MORTGAGE,FL,3.0,0.0,6.0,0,debt_consolidation,0
12000.0, 60 months,16.59,D,101000.0,22.96,687.0,14.0,46.9,3.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,4.0,0,debt_consolidation,0
20000.0, 60 months,15.77,D,57000.0,21.09,682.0,7.0,98.1,0.0,0.0,0.0,RENT,NC,6.0,0.0,0.0,0,debt_consolidation,1
4000.0, 36 months,9.8,B,47000.0,19.59,757.0,20.0,14.7,0.0,0.0,0.0,MORTGAGE,IL,10.0,0.0,1.0,0,home_improvement,0
15000.0, 36 months,10.78,B,200000.0,13.57,712.0,22.0,55.9,2.0,0.0,0.0,MORTGAGE,IL,10.0,0.0,6.0,0,credit_card,1
16000.0, 60 months,18.49,D,65000.0,15.73,682.0,8.0,77.1,0.0,0.0,1.0,RENT,GA,10.0,0.0,1.0,0,credit_card,0
15500.0, 60 months,8.49,B,135000.0,12.33,687.0,8.0,63.2,0.0,1.0,0.0,OWN,NY,1.0,0.0,2.0,0,credit_card,0
14000.0, 60 months,15.77,D,132700.0,25.38,662.0,11.0,78.0,5.0,2.0,0.0,RENT,PA,10.0,0.0,5.0,0,debt_consolidation,0
4175.0, 36 months,12.88,C,50720.0,9.16,667.0,9.0,85.0,0.0,0.0,0.0,MORTGAGE,MN,4.0,0.0,2.0,0,debt_consolidation,0
5000.0, 36 months,11.48,B,43498.0,26.2,662.0,5.0,75.2,1.0,1.0,0.0,OWN,TX,8.0,0.0,0.0,0,debt_consolidation,1
20000.0, 36 months,9.17,B,60000.0,10.45,667.0,10.0,52.3,0.0,0.0,1.0,MORTGAGE,WA,,0.0,5.0,0,credit_card,0
30000.0, 36 months,6.99,A,202000.0,11.65,732.0,6.0,82.2,0.0,0.0,0.0,MORTGAGE,NH,10.0,0.0,6.0,0,credit_card,0
5500.0, 36 months,11.99,C,37000.0,21.15,722.0,7.0,81.0,0.0,0.0,0.0,RENT,CA,3.0,0.0,0.0,0,debt_consolidation,0
30000.0, 36 months,12.88,C,100000.0,16.21,697.0,14.0,56.0,0.0,0.0,0.0,RENT,CA,3.0,0.0,0.0,0,debt_consolidation,0
24000.0, 60 months,13.99,C,69800.0,38.49,672.0,20.0,65.7,0.0,0.0,0.0,MORTGAGE,NC,10.0,0.0,2.0,0,debt_consolidation,0
24000.0, 36 months,13.44,C,120000.0,14.42,702.0,17.0,82.5,1.0,0.0,0.0,OWN,NY,3.0,0.0,1.0,0,debt_consolidation,0
9800.0, 36 months,10.78,B,47000.0,14.69,667.0,10.0,67.9,0.0,0.0,1.0,MORTGAGE,OH,10.0,0.0,1.0,0,debt_consolidation,0
12000.0, 36 months,9.17,B,110000.0,24.61,697.0,11.0,68.3,0.0,0.0,0.0,MORTGAGE,OH,3.0,0.0,1.0,0,credit_card,0
15000.0, 36 months,5.32,A,70000.0,22.77,707.0,14.0,58.8,0.0,0.0,0.0,OWN,CA,10.0,0.0,1.0,0,credit_card,0
24000.0, 36 months,7.91,A,80000.0,27.58,757.0,25.0,44.5,0.0,0.0,0.0,MORTGAGE,GA,6.0,0.0,4.0,0,debt_consolidation,0
10000.0, 36 months,8.49,B,45000.0,31.8,702.0,20.0,48.0,0.0,1.0,0.0,RENT,TX,1.0,0.0,0.0,0,debt_consolidation,0
19800.0, 36 months,12.88,C,78924.0,13.12,767.0,12.0,24.7,0.0,0.0,0.0,MORTGAGE,MD,7.0,0.0,1.0,0,debt_consolidation,0
8000.0, 36 months,9.17,B,38480.0,29.2,707.0,16.0,11.2,3.0,1.0,0.0,RENT,NY,3.0,0.0,0.0,0,credit_card,0
5600.0, 36 months,12.88,C,38000.0,30.98,687.0,12.0,55.7,0.0,1.0,0.0,RENT,FL,10.0,0.0,0.0,0,debt_consolidation,0
20000.0, 36 months,9.8,B,100000.0,15.83,682.0,11.0,37.7,1.0,0.0,0.0,OWN,NY,3.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,5.32,A,118000.0,7.37,712.0,8.0,44.3,1.0,0.0,0.0,MORTGAGE,MD,6.0,0.0,3.0,0,debt_consolidation,0
29000.0, 60 months,8.49,B,72000.0,21.03,742.0,10.0,40.4,0.0,0.0,0.0,MORTGAGE,FL,10.0,0.0,4.0,0,credit_card,0
3000.0, 36 months,11.99,C,42000.0,6.74,687.0,4.0,50.4,1.0,0.0,0.0,RENT,NY,1.0,0.0,0.0,0,house,0
23400.0, 60 months,13.44,C,65000.0,29.52,687.0,17.0,44.0,2.0,0.0,0.0,OWN,IL,8.0,0.0,0.0,0,debt_consolidation,0
9525.0, 36 months,20.5,E,35000.0,18.39,662.0,9.0,33.5,4.0,0.0,1.0,RENT,NY,3.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,9.8,B,52000.0,18.69,692.0,8.0,32.2,1.0,0.0,0.0,OWN,GA,3.0,0.0,0.0,0,debt_consolidation,0
22500.0, 60 months,11.99,C,50000.0,18.0,687.0,6.0,71.0,0.0,0.0,0.0,RENT,PA,1.0,0.0,5.0,0,debt_consolidation,1
10000.0, 36 months,7.49,A,60000.0,26.02,747.0,7.0,66.1,1.0,0.0,0.0,MORTGAGE,CA,8.0,0.0,1.0,0,debt_consolidation,0
15500.0, 36 months,11.99,C,55000.0,12.63,667.0,8.0,28.2,1.0,1.0,0.0,MORTGAGE,MN,10.0,1.0,7.0,0,debt_consolidation,0
3000.0, 36 months,7.49,A,86000.0,1.94,787.0,20.0,7.1,1.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,3.0,0,medical,0
1000.0, 36 months,13.44,C,50000.0,3.07,662.0,5.0,29.8,0.0,1.0,0.0,RENT,NY,10.0,0.0,2.0,0,debt_consolidation,0
20000.0, 36 months,11.48,B,79000.0,8.39,672.0,10.0,31.4,2.0,0.0,1.0,OWN,NJ,4.0,0.0,0.0,0,debt_consolidation,1
16275.0, 60 months,27.49,G,37000.0,18.72,687.0,10.0,12.3,1.0,0.0,0.0,RENT,AZ,1.0,0.0,0.0,0,debt_consolidation,1
16000.0, 36 months,18.49,D,40000.0,34.41,682.0,8.0,50.0,2.0,0.0,0.0,OWN,FL,2.0,0.0,1.0,0,small_business,0
10000.0, 36 months,11.48,B,72000.0,22.83,692.0,19.0,16.0,2.0,0.0,0.0,RENT,TX,3.0,0.0,0.0,0,debt_consolidation,0
4000.0, 36 months,7.91,A,45000.0,19.07,742.0,7.0,11.6,2.0,0.0,1.0,RENT,MO,1.0,0.0,0.0,0,debt_consolidation,0
4000.0, 36 months,11.99,C,53000.0,15.53,702.0,8.0,50.5,1.0,1.0,0.0,RENT,PA,10.0,0.0,1.0,0,other,0
10650.0, 36 months,19.89,E,87500.0,11.41,692.0,14.0,25.1,3.0,2.0,0.0,RENT,MD,6.0,0.0,0.0,0,house,1
6950.0, 36 months,13.99,C,20000.0,24.13,667.0,6.0,84.7,0.0,0.0,0.0,MORTGAGE,OH,10.0,0.0,2.0,0,home_improvement,0
8000.0, 36 months,9.8,B,26000.0,5.68,712.0,3.0,66.8,0.0,0.0,0.0,RENT,WA,7.0,0.0,0.0,0,debt_consolidation,0
8000.0, 36 months,9.8,B,76000.0,12.29,687.0,6.0,83.2,0.0,0.0,0.0,MORTGAGE,NC,7.0,0.0,4.0,0,debt_consolidation,0
8000.0, 36 months,13.44,C,65000.0,38.63,672.0,12.0,77.1,1.0,0.0,1.0,MORTGAGE,TN,8.0,0.0,2.0,0,credit_card,0
7500.0, 36 months,5.32,A,60000.0,21.84,762.0,11.0,11.4,0.0,0.0,0.0,RENT,AZ,1.0,0.0,0.0,0,credit_card,0
13500.0, 60 months,11.99,C,65000.0,21.16,687.0,7.0,78.0,1.0,0.0,1.0,MORTGAGE,TX,10.0,0.0,1.0,0,debt_consolidation,0
22350.0, 60 months,19.48,E,85000.0,35.79,717.0,12.0,71.3,1.0,0.0,0.0,MORTGAGE,WV,9.0,0.0,2.0,0,credit_card,1
10000.0, 36 months,9.8,B,75000.0,10.94,732.0,7.0,39.1,0.0,0.0,0.0,RENT,KS,7.0,0.0,0.0,0,major_purchase,0
6000.0, 36 months,9.17,B,44000.0,20.62,682.0,4.0,56.8,0.0,0.0,1.0,RENT,TX,1.0,0.0,3.0,0,credit_card,0
15000.0, 60 months,19.89,E,62800.0,21.19,662.0,13.0,37.8,0.0,1.0,1.0,MORTGAGE,OR,10.0,0.0,1.0,0,debt_consolidation,0
4900.0, 36 months,15.77,D,36000.0,20.5,667.0,10.0,71.0,0.0,1.0,1.0,RENT,NY,3.0,0.0,0.0,0,major_purchase,0
13450.0, 60 months,17.97,D,52500.0,25.07,682.0,14.0,42.2,2.0,1.0,3.0,MORTGAGE,IN,8.0,0.0,0.0,0,other,0
5000.0, 36 months,11.99,C,95000.0,18.65,777.0,9.0,33.4,0.0,0.0,0.0,MORTGAGE,NV,1.0,0.0,5.0,0,credit_card,0
28000.0, 60 months,9.8,B,118000.0,19.34,717.0,13.0,69.1,0.0,1.0,0.0,MORTGAGE,MS,8.0,0.0,3.0,0,credit_card,0
9600.0, 36 months,11.99,C,43420.0,7.19,692.0,13.0,72.2,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
14000.0, 36 months,6.49,A,40000.0,14.27,802.0,7.0,23.2,0.0,0.0,0.0,MORTGAGE,TX,3.0,0.0,1.0,0,credit_card,0
30000.0, 36 months,13.99,C,95000.0,18.97,687.0,15.0,61.0,3.0,0.0,0.0,MORTGAGE,NC,10.0,0.0,2.0,0,debt_consolidation,1
17600.0, 36 months,23.13,F,40000.0,39.23,682.0,13.0,94.6,1.0,0.0,0.0,RENT,OR,1.0,0.0,0.0,0,credit_card,0
5000.0, 36 months,12.88,C,25000.0,30.94,717.0,9.0,37.1,0.0,0.0,0.0,OWN,CA,5.0,0.0,0.0,0,other,0
35000.0, 36 months,13.44,C,86000.0,16.93,672.0,28.0,3.2,3.0,0.0,1.0,RENT,CA,9.0,0.0,1.0,0,home_improvement,0
5000.0, 36 months,10.78,B,42000.0,22.09,687.0,11.0,63.1,0.0,1.0,0.0,RENT,CT,1.0,0.0,3.0,0,debt_consolidation,0
30000.0, 36 months,7.91,A,153996.0,19.87,742.0,8.0,94.5,1.0,0.0,0.0,MORTGAGE,IL,10.0,0.0,2.0,0,debt_consolidation,0
31075.0, 60 months,13.99,C,107901.0,6.8,682.0,5.0,70.4,0.0,0.0,0.0,MORTGAGE,WA,6.0,0.0,3.0,0,debt_consolidation,0
15000.0, 36 months,10.78,B,100000.0,15.48,672.0,4.0,93.3,0.0,0.0,0.0,OWN,NY,7.0,0.0,0.0,0,debt_consolidation,0
24000.0, 60 months,7.91,A,116250.0,19.88,712.0,13.0,49.3,0.0,0.0,0.0,MORTGAGE,AR,8.0,0.0,2.0,0,debt_consolidation,0
24000.0, 36 months,6.49,A,100000.0,10.06,712.0,11.0,39.6,0.0,0.0,0.0,RENT,NC,6.0,0.0,1.0,0,credit_card,0
6225.0, 36 months,11.48,B,35000.0,34.16,697.0,12.0,73.5,0.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,credit_card,0
16800.0, 60 months,11.48,B,72000.0,21.76,717.0,14.0,36.8,1.0,0.0,0.0,MORTGAGE,MN,4.0,0.0,4.0,0,credit_card,0
9500.0, 36 months,9.17,B,72500.0,9.63,682.0,17.0,25.6,0.0,1.0,1.0,RENT,AL,4.0,0.0,0.0,0,debt_consolidation,0
7800.0, 36 months,10.78,B,50500.0,12.02,662.0,5.0,46.6,0.0,0.0,0.0,RENT,MO,2.0,0.0,6.0,0,medical,1
14400.0, 36 months,7.49,A,78000.0,28.8,697.0,22.0,40.0,1.0,0.0,0.0,MORTGAGE,FL,10.0,0.0,2.0,0,credit_card,0
35000.0, 60 months,12.88,C,195300.0,17.64,737.0,16.0,57.6,0.0,0.0,0.0,RENT,AZ,5.0,0.0,6.0,0,debt_consolidation,0
35000.0, 60 months,19.48,E,70000.0,31.27,677.0,8.0,36.3,2.0,0.0,0.0,RENT,HI,6.0,0.0,0.0,0,major_purchase,0
15350.0, 36 months,18.99,E,61000.0,19.83,667.0,14.0,70.5,1.0,0.0,1.0,RENT,PA,10.0,0.0,1.0,0,debt_consolidation,0
12125.0, 36 months,17.97,D,27577.0,38.16,692.0,16.0,73.0,0.0,0.0,0.0,OWN,SC,,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,5.32,A,107000.0,21.61,767.0,22.0,10.5,0.0,0.0,0.0,MORTGAGE,VA,10.0,0.0,6.0,0,debt_consolidation,0
18000.0, 36 months,11.48,B,86000.0,31.23,757.0,25.0,18.9,1.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,medical,1
14100.0, 36 months,16.59,D,42000.0,15.97,692.0,6.0,52.1,0.0,0.0,0.0,RENT,NY,1.0,0.0,0.0,0,credit_card,0
20000.0, 36 months,11.48,B,120000.0,13.83,697.0,21.0,44.7,1.0,0.0,0.0,MORTGAGE,MA,10.0,0.0,4.0,0,debt_consolidation,0
12000.0, 60 months,13.44,C,55000.0,15.75,692.0,6.0,44.3,1.0,1.0,0.0,MORTGAGE,IN,8.0,0.0,1.0,0,debt_consolidation,1
15850.0, 60 months,20.5,E,55000.0,14.82,722.0,4.0,97.8,0.0,0.0,0.0,MORTGAGE,MN,3.0,0.0,3.0,0,debt_consolidation,0
8000.0, 36 months,11.48,B,50000.0,12.67,682.0,21.0,30.0,1.0,0.0,0.0,RENT,CA,1.0,0.0,1.0,0,credit_card,0
5525.0, 36 months,17.97,D,60000.0,17.58,682.0,13.0,35.7,0.0,0.0,0.0,RENT,AZ,1.0,0.0,3.0,0,debt_consolidation,1
3600.0, 36 months,13.44,C,90791.91,13.03,667.0,17.0,8.5,1.0,0.0,0.0,MORTGAGE,MD,10.0,0.0,1.0,0,other,0
9600.0, 36 months,6.49,A,50000.0,8.76,712.0,8.0,8.2,0.0,0.0,0.0,MORTGAGE,NV,3.0,0.0,0.0,0,debt_consolidation,0
14225.0, 60 months,15.77,D,68000.0,11.33,662.0,7.0,25.0,3.0,0.0,0.0,MORTGAGE,AL,5.0,0.0,2.0,0,home_improvement,0
1500.0, 36 months,9.17,B,83000.0,22.4,677.0,12.0,79.0,0.0,0.0,0.0,MORTGAGE,TN,10.0,0.0,3.0,0,major_purchase,0
24000.0, 60 months,16.59,D,155000.0,16.89,672.0,9.0,72.5,0.0,2.0,0.0,MORTGAGE,GA,10.0,0.0,5.0,0,home_improvement,0
20000.0, 36 months,8.49,B,80000.0,19.26,682.0,12.0,41.5,3.0,0.0,0.0,MORTGAGE,KS,1.0,0.0,4.0,0,credit_card,0
24800.0, 60 months,21.48,E,70000.0,14.17,682.0,13.0,45.3,0.0,0.0,0.0,RENT,CO,5.0,0.0,0.0,0,credit_card,0
35000.0, 36 months,18.49,D,170000.0,16.04,672.0,14.0,55.8,1.0,1.0,0.0,OWN,TX,10.0,0.0,5.0,0,debt_consolidation,1
